#{"t_start": 1789238492.302794, "env_id": "None"}
r,l,t,episode_max_phase,episode_phases_advanced,episode_enemies_destroyed,episode_spawners_destroyed,episode_shots_fired,episode_damage_dealt,episode_damage_taken,is_success
-41.136354,253,0.554551,1,0,0,0,25,0.0,100.0,False
-40.77675,224,1.062797,1,0,0,0,22,0.0,100.0,False
-40.77773,237,1.574226,1,0,0,0,19,0.0,100.0,False
-41.158115,247,2.029058,1,0,0,0,22,0.0,100.0,False
-40.837332,243,3.095977,1,0,0,0,27,0.0,100.0,False
-41.088293,236,3.551252,1,0,0,0,23,0.0,100.0,False
-40.876963,247,4.04417,1,0,0,0,25,0.0,100.0,False
-40.83981,235,4.509343,1,0,0,0,22,0.0,100.0,False
-41.078448,234,5.567418,1,0,0,0,24,0.0,100.0,False
-38.264701,224,6.12078,1,0,1,0,19,30.0,100.0,False
-40.806518,232,6.618444,1,0,0,0,24,0.0,100.0,False
-40.950992,230,7.073129,1,0,0,0,22,0.0,100.0,False
-40.574204,214,7.487782,1,0,0,0,22,0.0,100.0,False
-38.529314,223,8.503422,1,0,1,0,24,20.0,100.0,False
-40.752719,220,8.931663,1,0,0,0,22,0.0,100.0,False
-40.934045,222,9.344279,1,0,0,0,22,0.0,100.0,False
-40.766508,219,9.770679,1,0,0,0,21,0.0,100.0,False
-36.005216,230,10.80264,1,0,2,0,20,50.0,100.0,False
-36.396702,279,11.399926,1,0,2,0,26,40.0,100.0,False
-40.712755,219,11.838768,1,0,0,0,21,0.0,100.0,False
-38.581312,208,12.225424,1,0,1,0,21,20.0,100.0,False
-40.981459,227,12.642126,1,0,0,0,24,0.0,100.0,False
-36.768976,271,13.708987,1,0,2,0,28,40.0,100.0,False
-34.220085,305,14.289439,1,0,3,0,29,60.0,100.0,False
-23.787444,297,14.873226,1,0,3,1,32,110.0,100.0,False
-32.288689,301,16.158086,1,0,4,0,30,80.0,100.0,False
-38.140908,240,16.699403,1,0,1,0,24,30.0,100.0,False
-34.200433,272,17.217494,1,0,3,0,25,60.0,100.0,False
-33.791533,266,17.73763,1,0,3,0,25,70.0,100.0,False
-33.697482,254,18.823995,1,0,3,0,23,70.0,100.0,False
-32.235599,278,19.349093,1,0,3,0,27,100.0,100.0,False
-31.67617,299,19.952102,1,0,4,0,30,90.0,100.0,False
-23.692097,342,21.226819,1,0,3,1,36,110.0,100.0,False
-38.019907,243,21.826698,1,0,1,0,27,40.0,100.0,False
-40.514953,219,22.241824,1,0,0,0,21,10.0,100.0,False
-36.223919,227,22.657444,1,0,2,0,25,50.0,100.0,False
-33.704065,238,23.106847,1,0,3,0,25,70.0,100.0,False
-34.53643,261,24.170797,1,0,2,0,28,70.0,100.0,False
-33.094852,310,24.748369,1,0,3,0,31,80.0,100.0,False
-33.515323,297,25.289339,1,0,3,0,30,70.0,100.0,False
-29.905797,291,26.423629,1,0,4,0,31,120.0,100.0,False
-33.531649,282,27.094162,1,0,3,0,28,70.0,100.0,False
-34.558339,245,27.540547,1,0,3,0,26,60.0,100.0,False
-33.261376,258,28.022228,1,0,3,0,25,80.0,100.0,False
-33.684786,281,29.17493,1,0,3,0,33,70.0,100.0,False
-33.806616,240,29.724906,1,0,3,0,28,70.0,100.0,False
-35.27092,271,30.313036,1,0,2,0,30,60.0,100.0,False
-38.450095,224,30.860729,1,0,1,0,25,30.0,100.0,False
-33.892518,271,32.123568,1,0,3,0,28,60.0,100.0,False
-38.740866,253,33.491115,1,0,1,0,29,20.0,100.0,False
-31.907114,323,34.129466,1,0,4,0,34,80.0,100.0,False
-31.541556,304,34.996251,1,0,4,0,31,90.0,100.0,False
