#{"t_start": 1789175602.3370967, "env_id": "None"}
r,l,t,episode_max_phase,episode_phases_advanced,episode_enemies_destroyed,episode_spawners_destroyed,episode_shots_fired,episode_damage_dealt,episode_damage_taken,is_success
-36.714605,250,0.595695,1,0,1,0,23,60.0,100.0,False
-38.536147,221,1.176765,1,0,1,0,21,20.0,100.0,False
-40.080391,216,1.678911,1,0,0,0,19,10.0,100.0,False
-36.263705,231,2.241425,1,0,2,0,17,60.0,100.0,False
-40.110142,219,3.511837,1,0,0,0,17,10.0,100.0,False
-36.022601,276,4.207644,1,0,2,0,24,50.0,100.0,False
-36.431799,245,4.754637,1,0,2,0,20,40.0,100.0,False
-38.486139,215,5.276357,1,0,1,0,16,20.0,100.0,False
-40.276017,224,6.477845,1,0,0,0,20,10.0,100.0,False
-40.534348,218,7.020297,1,0,0,0,21,0.0,100.0,False
-40.080567,215,7.537963,1,0,0,0,19,20.0,100.0,False
-34.441736,293,8.316893,1,0,3,0,28,70.0,100.0,False
-37.868277,240,8.851774,1,0,1,0,18,40.0,100.0,False
-40.269229,214,10.027149,1,0,0,0,19,10.0,100.0,False
-38.36963,209,10.569252,1,0,1,0,18,30.0,100.0,False
-40.046001,209,11.054718,1,0,0,0,18,20.0,100.0,False
-36.136203,259,11.589902,1,0,2,0,24,50.0,100.0,False
-38.002435,243,12.886506,1,0,1,0,23,30.0,100.0,False
-37.771273,213,13.299173,1,0,1,0,19,30.0,100.0,False
-39.538284,212,13.742506,1,0,0,0,13,10.0,100.0,False
-33.292698,273,14.506754,1,0,3,0,22,80.0,100.0,False
-40.078639,213,15.108878,1,0,0,0,21,10.0,100.0,False
-37.106748,228,16.257711,1,0,1,0,20,50.0,100.0,False
-37.892433,228,16.907866,1,0,1,0,22,30.0,100.0,False
-39.33649,209,17.357591,1,0,0,0,17,20.0,100.0,False
-36.60664,273,17.974499,1,0,2,0,26,40.0,100.0,False
-39.861132,211,19.160351,1,0,0,0,16,10.0,100.0,False
-32.915431,328,19.930694,1,0,3,0,29,90.0,100.0,False
-39.925679,240,20.490191,1,0,0,0,21,10.0,100.0,False
-35.277702,224,21.015435,1,0,2,0,21,60.0,100.0,False
-40.174042,199,22.189202,1,0,0,0,19,0.0,100.0,False
-34.097424,331,23.02909,1,0,3,0,33,70.0,100.0,False
-40.574942,238,23.630279,1,0,0,0,26,10.0,100.0,False
-35.464772,320,24.343407,1,0,2,0,34,60.0,100.0,False
-37.704127,243,25.548272,1,0,1,0,22,40.0,100.0,False
-40.429537,255,26.235717,1,0,0,0,22,10.0,100.0,False
-40.453582,250,26.720255,1,0,0,0,25,10.0,100.0,False
-38.901867,258,27.335623,1,0,1,0,24,20.0,100.0,False
-36.135216,310,28.711708,1,0,2,0,32,50.0,100.0,False
-37.997223,289,29.394399,1,0,1,0,30,50.0,100.0,False
-40.240151,233,29.89012,1,0,0,0,22,10.0,100.0,False
-40.705189,259,30.464764,1,0,0,0,25,10.0,100.0,False
-35.936775,302,31.90031,1,0,2,0,31,70.0,100.0,False
-36.597478,315,32.676134,1,0,2,0,29,60.0,100.0,False
-40.460249,262,33.304959,1,0,0,0,26,20.0,100.0,False
-38.874239,261,34.546665,1,0,1,0,25,30.0,100.0,False
-37.930018,327,35.339758,1,0,1,0,30,50.0,100.0,False
-36.744497,322,36.176907,1,0,2,0,33,60.0,100.0,False
-40.349036,262,36.796646,1,0,0,0,24,20.0,100.0,False
-38.869596,287,39.057809,1,0,1,0,30,30.0,100.0,False
-41.089772,283,39.824296,1,0,0,0,26,0.0,100.0,False
-38.963116,292,40.605203,1,0,1,0,30,30.0,100.0,False
