#{"t_start": 1789297603.767084, "env_id": "None"}
r,l,t,episode_max_phase,episode_phases_advanced,episode_enemies_destroyed,episode_spawners_destroyed,episode_shots_fired,episode_damage_dealt,episode_damage_taken,is_success
-37.85381,216,0.434631,1,0,1,0,15,30.0,100.0,False
-38.478201,221,1.007785,1,0,1,0,18,20.0,100.0,False
-40.38922,221,1.59394,1,0,0,0,19,10.0,100.0,False
-40.255085,220,2.042652,1,0,0,0,17,20.0,100.0,False
-38.525715,233,3.377812,1,0,1,0,21,30.0,100.0,False
-36.215694,237,4.048099,1,0,2,0,25,60.0,100.0,False
-36.654699,237,4.574025,1,0,2,0,21,40.0,100.0,False
-40.692933,214,5.003967,1,0,0,0,16,0.0,100.0,False
-37.67972,240,5.643499,1,0,1,0,19,40.0,100.0,False
-34.12639,243,6.867026,1,0,3,0,19,60.0,100.0,False
-37.653115,217,7.468934,1,0,1,0,22,30.0,100.0,False
-35.163792,346,8.456916,1,0,3,0,31,70.0,100.0,False
-38.143784,233,9.870517,1,0,1,0,23,30.0,100.0,False
-39.920754,221,10.295422,1,0,0,0,20,20.0,100.0,False
-32.355861,272,11.078626,1,0,4,0,22,90.0,100.0,False
-37.455452,247,11.735079,1,0,1,0,21,50.0,100.0,False
-36.193436,269,12.375872,1,0,1,0,23,70.0,100.0,False
-35.331685,292,13.641362,1,0,2,0,24,70.0,100.0,False
-36.535023,263,14.351917,1,0,2,0,23,50.0,100.0,False
-38.419744,243,15.00348,1,0,1,0,19,20.0,100.0,False
-36.500684,252,16.381062,1,0,2,0,26,40.0,100.0,False
-37.789322,218,16.820629,1,0,1,0,20,30.0,100.0,False
-36.668998,247,17.405965,1,0,1,0,24,60.0,100.0,False
-32.346235,325,18.36813,1,0,4,0,32,90.0,100.0,False
-35.848011,243,19.77237,1,0,2,0,23,50.0,100.0,False
-37.720838,224,20.348303,1,0,1,0,21,30.0,100.0,False
-36.22878,274,21.23652,1,0,2,0,28,40.0,100.0,False
-33.363944,312,22.004273,1,0,3,0,32,90.0,100.0,False
-33.294026,277,23.369913,1,0,3,0,27,90.0,100.0,False
-34.092387,333,24.164042,1,0,3,0,30,80.0,100.0,False
-35.804903,286,24.857458,1,0,2,0,27,60.0,100.0,False
-37.682895,269,25.516836,1,0,1,0,24,40.0,100.0,False
-31.854117,267,26.846114,1,0,3,0,25,110.0,100.0,False
-37.697821,247,27.49458,1,0,1,0,23,30.0,100.0,False
-36.781727,268,28.153721,1,0,1,0,27,60.0,100.0,False
-33.27147,280,28.835968,1,0,3,0,28,80.0,100.0,False
-32.320994,266,30.212815,1,0,3,0,29,90.0,100.0,False
-37.283342,217,30.854952,1,0,1,0,20,40.0,100.0,False
-32.707332,352,31.747529,1,0,4,0,37,80.0,100.0,False
-33.69696,280,33.286537,1,0,3,0,25,80.0,100.0,False
-36.954657,258,33.946155,1,0,1,0,26,50.0,100.0,False
-32.07127,295,34.754645,1,0,3,0,29,100.0,100.0,False
-36.4964,287,35.380548,1,0,2,0,28,60.0,100.0,False
-34.688123,261,36.690496,1,0,2,0,25,80.0,100.0,False
-34.655674,235,37.30218,1,0,2,0,24,70.0,100.0,False
-37.219191,230,37.914233,1,0,1,0,22,50.0,100.0,False
-34.640199,276,38.754357,1,0,3,0,23,60.0,100.0,False
-38.052649,275,40.091826,1,0,1,0,27,40.0,100.0,False
-36.499316,223,41.434082,1,0,1,0,20,50.0,100.0,False
-34.549456,306,42.270906,1,0,3,0,33,60.0,100.0,False
-38.66761,328,43.00418,1,0,1,0,31,40.0,100.0,False
