episode,return,steps,epsilon,died
1,1.0,74,1.0,1
2,0.0,59,0.9984166666666666,1
3,0.0,48,0.9968333333333333,1
4,0.0,12,0.99525,1
5,0.0,23,0.9936666666666667,1
6,0.0,38,0.9920833333333333,1
7,0.0,21,0.9905,1
8,0.0,122,0.9889166666666667,1
9,0.0,73,0.9873333333333333,1
10,0.0,12,0.98575,1
11,0.0,65,0.9841666666666666,1
12,0.0,55,0.9825833333333334,1
13,0.0,98,0.981,1
14,3.0,196,0.9794166666666667,0
15,1.0,90,0.9778333333333333,1
16,2.0,222,0.97625,1
17,0.0,25,0.9746666666666667,1
18,0.0,52,0.9730833333333333,1
19,0.0,73,0.9715,1
20,0.0,22,0.9699166666666666,1
21,0.0,15,0.9683333333333334,1
22,0.0,60,0.96675,1
23,3.0,329,0.9651666666666666,0
24,0.0,39,0.9635833333333333,1
25,0.0,40,0.962,1
26,1.0,173,0.9604166666666667,1
27,0.0,38,0.9588333333333333,1
28,0.0,128,0.95725,1
29,0.0,8,0.9556666666666667,1
30,0.0,52,0.9540833333333334,1
31,0.0,36,0.9525,1
32,0.0,29,0.9509166666666666,1
33,0.0,83,0.9493333333333334,1
34,0.0,40,0.94775,1
35,0.0,12,0.9461666666666667,1
36,0.0,20,0.9445833333333333,1
37,0.0,101,0.9430000000000001,1
38,3.0,224,0.9414166666666667,0
39,0.0,27,0.9398333333333333,1
40,0.0,124,0.93825,1
41,0.0,9,0.9366666666666666,1
42,1.0,168,0.9350833333333334,1
43,3.0,139,0.9335,0
44,0.0,20,0.9319166666666667,1
45,0.0,37,0.9303333333333333,1
46,0.0,71,0.92875,1
47,0.0,15,0.9271666666666667,1
48,1.0,242,0.9255833333333333,1
49,0.0,50,0.924,1
50,0.0,25,0.9224166666666667,1
51,0.0,55,0.9208333333333334,1
52,0.0,43,0.91925,1
53,0.0,19,0.9176666666666666,1
54,0.0,65,0.9160833333333334,1
55,0.0,19,0.9145,1
56,1.0,146,0.9129166666666667,1
57,0.0,17,0.9113333333333333,1
58,1.0,39,0.9097500000000001,1
59,3.0,169,0.9081666666666667,0
60,0.0,38,0.9065833333333333,1
61,0.0,12,0.905,1
62,0.0,46,0.9034166666666666,1
63,0.0,17,0.9018333333333334,1
64,0.0,45,0.90025,1
65,1.0,76,0.8986666666666667,1
66,0.0,60,0.8970833333333333,1
67,0.0,96,0.8955,1
68,0.0,9,0.8939166666666667,1
69,0.0,9,0.8923333333333333,1
70,3.0,172,0.89075,0
71,3.0,150,0.8891666666666667,0
72,0.0,25,0.8875833333333334,1
73,3.0,151,0.886,0
74,2.0,95,0.8844166666666666,1
75,0.0,12,0.8828333333333334,1
76,0.0,20,0.88125,1
77,0.0,10,0.8796666666666667,1
78,3.0,67,0.8780833333333333,0
79,3.0,195,0.8765000000000001,0
80,2.0,338,0.8749166666666667,1
81,3.0,183,0.8733333333333333,0
82,0.0,10,0.87175,1
83,2.0,156,0.8701666666666666,1
84,0.0,41,0.8685833333333334,1
85,1.0,77,0.867,1
86,0.0,34,0.8654166666666667,1
87,2.0,124,0.8638333333333333,1
88,0.0,28,0.86225,1
89,2.0,299,0.8606666666666667,1
90,3.0,135,0.8590833333333333,0
91,0.0,101,0.8575,1
92,0.0,52,0.8559166666666667,1
93,0.0,16,0.8543333333333334,1
94,0.0,73,0.85275,1
95,0.0,42,0.8511666666666666,1
96,3.0,154,0.8495833333333334,0
97,0.0,92,0.848,1
98,3.0,75,0.8464166666666667,0
99,0.0,32,0.8448333333333333,1
100,0.0,38,0.84325,1
101,2.0,111,0.8416666666666667,1
102,0.0,41,0.8400833333333333,1
103,1.0,77,0.8385,1
104,3.0,118,0.8369166666666666,0
105,0.0,120,0.8353333333333334,1
106,0.0,70,0.83375,1
107,1.0,114,0.8321666666666667,1
108,1.0,95,0.8305833333333333,1
109,0.0,22,0.829,1
110,0.0,30,0.8274166666666667,1
111,3.0,75,0.8258333333333334,0
112,1.0,43,0.82425,1
113,3.0,88,0.8226666666666667,0
114,0.0,30,0.8210833333333334,1
115,0.0,51,0.8195,1
116,0.0,72,0.8179166666666666,1
117,0.0,49,0.8163333333333334,1
118,1.0,115,0.81475,1
119,0.0,25,0.8131666666666667,1
120,0.0,26,0.8115833333333333,1
121,2.0,80,0.81,1
122,3.0,56,0.8084166666666667,0
123,0.0,25,0.8068333333333333,1
124,1.0,173,0.80525,1
125,1.0,51,0.8036666666666666,1
126,0.0,20,0.8020833333333334,1
127,1.0,49,0.8005,1
128,1.0,24,0.7989166666666667,1
129,2.0,103,0.7973333333333333,1
130,0.0,13,0.79575,1
131,0.0,22,0.7941666666666667,1
132,1.0,69,0.7925833333333334,1
133,0.0,10,0.791,1
134,0.0,7,0.7894166666666667,1
135,0.0,63,0.7878333333333334,1
136,0.0,19,0.78625,1
137,0.0,19,0.7846666666666666,1
138,3.0,55,0.7830833333333334,0
139,0.0,12,0.7815,1
140,2.0,177,0.7799166666666667,1
141,0.0,22,0.7783333333333333,1
142,0.0,73,0.77675,1
143,0.0,67,0.7751666666666667,1
144,0.0,74,0.7735833333333333,1
145,3.0,85,0.772,0
146,3.0,71,0.7704166666666666,0
147,0.0,9,0.7688333333333334,1
148,0.0,14,0.76725,1
149,0.0,21,0.7656666666666667,1
150,0.0,13,0.7640833333333333,1
151,0.0,30,0.7625,1
152,0.0,57,0.7609166666666667,1
153,0.0,19,0.7593333333333333,1
154,0.0,42,0.75775,1
155,0.0,17,0.7561666666666667,1
156,0.0,13,0.7545833333333334,1
157,3.0,59,0.753,0
158,0.0,36,0.7514166666666666,1
159,3.0,67,0.7498333333333334,0
160,3.0,28,0.7482500000000001,0
161,2.0,103,0.7466666666666667,1
162,3.0,30,0.7450833333333333,0
163,2.0,105,0.7435,1
164,0.0,21,0.7419166666666667,1
165,2.0,127,0.7403333333333333,1
166,0.0,37,0.73875,1
167,1.0,52,0.7371666666666667,1
168,0.0,18,0.7355833333333334,1
169,0.0,8,0.734,1
170,3.0,95,0.7324166666666667,0
171,1.0,49,0.7308333333333333,1
172,1.0,269,0.72925,1
173,0.0,23,0.7276666666666667,1
174,1.0,111,0.7260833333333334,1
175,0.0,16,0.7245,1
176,0.0,34,0.7229166666666667,1
177,3.0,93,0.7213333333333334,0
178,1.0,67,0.71975,1
179,3.0,67,0.7181666666666666,0
180,0.0,72,0.7165833333333333,1
181,1.0,34,0.7150000000000001,1
182,0.0,84,0.7134166666666666,1
183,0.0,24,0.7118333333333333,1
184,3.0,86,0.71025,0
185,3.0,65,0.7086666666666668,0
186,3.0,51,0.7070833333333333,0
187,3.0,162,0.7055,0
188,0.0,40,0.7039166666666667,1
189,3.0,104,0.7023333333333333,0
190,0.0,41,0.70075,1
191,1.0,179,0.6991666666666667,1
192,0.0,96,0.6975833333333333,1
193,2.0,52,0.696,1
194,0.0,87,0.6944166666666667,1
195,1.0,68,0.6928333333333334,1
196,1.0,37,0.69125,1
197,0.0,30,0.6896666666666667,1
198,1.0,77,0.6880833333333334,1
199,0.0,54,0.6865,1
200,1.0,78,0.6849166666666666,1
201,0.0,35,0.6833333333333333,1
202,1.0,17,0.6817500000000001,1
203,0.0,25,0.6801666666666667,1
204,0.0,19,0.6785833333333333,1
205,3.0,56,0.677,0
206,3.0,68,0.6754166666666667,0
207,0.0,54,0.6738333333333333,1
208,3.0,87,0.67225,0
209,0.0,36,0.6706666666666667,1
210,3.0,72,0.6690833333333334,0
211,2.0,41,0.6675,1
212,0.0,22,0.6659166666666667,1
213,2.0,88,0.6643333333333333,1
214,0.0,30,0.66275,1
215,0.0,33,0.6611666666666667,1
216,0.0,27,0.6595833333333334,1
217,3.0,50,0.658,0
218,3.0,35,0.6564166666666666,0
219,3.0,28,0.6548333333333334,0
220,0.0,12,0.65325,1
221,0.0,68,0.6516666666666667,1
222,3.0,85,0.6500833333333333,0
223,3.0,67,0.6485000000000001,0
224,0.0,13,0.6469166666666667,1
225,3.0,21,0.6453333333333333,0
226,0.0,23,0.64375,1
227,3.0,26,0.6421666666666668,0
228,0.0,12,0.6405833333333333,1
229,3.0,103,0.639,0
230,0.0,16,0.6374166666666667,1
231,0.0,10,0.6358333333333333,1
232,3.0,91,0.63425,0
233,0.0,11,0.6326666666666667,1
234,2.0,81,0.6310833333333334,1
235,3.0,73,0.6295,0
236,3.0,23,0.6279166666666667,0
