episode,environment_return,learning_return,intrinsic_return,steps,epsilon,success,died,truncated,monster_moves
48,0.0,0.0,0.0,158,0.99107,0,1,0,0
49,0.0,0.0,0.0,88,0.99088,0,1,0,0
50,0.0,0.0,0.0,15,0.99069,0,1,0,0
51,0.0,0.0,0.0,84,0.9905,0,1,0,0
52,0.0,0.0,0.0,30,0.99031,0,1,0,0
53,0.0,0.0,0.0,15,0.99012,0,1,0,0
54,0.0,0.0,0.0,62,0.98993,0,1,0,0
55,0.0,0.0,0.0,24,0.98974,0,1,0,0
56,0.0,0.0,0.0,125,0.98955,0,1,0,0
57,0.0,0.0,0.0,20,0.98936,0,1,0,0
58,0.0,0.0,0.0,107,0.98917,0,1,0,0
59,0.0,0.0,0.0,77,0.98898,0,1,0,0
60,0.0,0.0,0.0,105,0.98879,0,1,0,0
61,0.0,0.0,0.0,24,0.9886,0,1,0,0
62,0.0,0.0,0.0,85,0.98841,0,1,0,0
63,0.0,0.0,0.0,31,0.98822,0,1,0,0
64,0.0,0.0,0.0,98,0.98803,0,1,0,0
65,0.0,0.0,0.0,58,0.98784,0,1,0,0
66,0.0,0.0,0.0,79,0.98765,0,1,0,0
67,0.0,0.0,0.0,155,0.98746,0,1,0,0
68,0.0,0.0,0.0,49,0.98727,0,1,0,0
69,0.0,0.0,0.0,65,0.98708,0,1,0,0
70,0.0,0.0,0.0,57,0.98689,0,1,0,0
71,0.0,0.0,0.0,115,0.9867,0,1,0,0
72,0.0,0.0,0.0,25,0.98651,0,1,0,0
73,0.0,0.0,0.0,118,0.98632,0,1,0,0
74,0.0,0.0,0.0,58,0.98613,0,1,0,0
75,0.0,0.0,0.0,26,0.98594,0,1,0,0
76,0.0,0.0,0.0,52,0.98575,0,1,0,0
77,0.0,0.0,0.0,42,0.98556,0,1,0,0
78,0.0,0.0,0.0,49,0.98537,0,1,0,0
79,0.0,0.0,0.0,41,0.9851800000000001,0,1,0,0
80,0.0,0.0,0.0,17,0.98499,0,1,0,0
81,0.0,0.0,0.0,150,0.9848,0,1,0,0
82,0.0,0.0,0.0,27,0.98461,0,1,0,0
83,0.0,0.0,0.0,140,0.98442,0,1,0,0
84,0.0,0.0,0.0,20,0.98423,0,1,0,0
85,0.0,0.0,0.0,74,0.98404,0,1,0,0
86,0.0,0.0,0.0,304,0.98385,0,1,0,0
87,0.0,0.0,0.0,329,0.98366,0,1,0,0
88,1.0,1.0,0.0,60,0.98347,1,0,0,0
89,0.0,0.0,0.0,54,0.98328,0,1,0,0
90,0.0,0.0,0.0,36,0.98309,0,1,0,0
91,0.0,0.0,0.0,90,0.9829,0,1,0,0
92,0.0,0.0,0.0,61,0.98271,0,1,0,0
93,0.0,0.0,0.0,231,0.98252,0,1,0,0
94,0.0,0.0,0.0,32,0.98233,0,1,0,0
95,0.0,0.0,0.0,30,0.98214,0,1,0,0
96,0.0,0.0,0.0,19,0.98195,0,1,0,0
97,0.0,0.0,0.0,54,0.98176,0,1,0,0
98,0.0,0.0,0.0,24,0.98157,0,1,0,0
99,0.0,0.0,0.0,98,0.98138,0,1,0,0
100,0.0,0.0,0.0,37,0.98119,0,1,0,0
101,0.0,0.0,0.0,46,0.981,0,1,0,0
102,0.0,0.0,0.0,19,0.98081,0,1,0,0
103,0.0,0.0,0.0,26,0.98062,0,1,0,0
104,0.0,0.0,0.0,13,0.98043,0,1,0,0
105,0.0,0.0,0.0,127,0.98024,0,1,0,0
106,0.0,0.0,0.0,76,0.98005,0,1,0,0
107,0.0,0.0,0.0,20,0.97986,0,1,0,0
108,0.0,0.0,0.0,32,0.97967,0,1,0,0
109,0.0,0.0,0.0,153,0.97948,0,1,0,0
110,0.0,0.0,0.0,21,0.97929,0,1,0,0
111,0.0,0.0,0.0,84,0.9791,0,1,0,0
112,0.0,0.0,0.0,76,0.97891,0,1,0,0
113,1.0,1.0,0.0,163,0.97872,1,0,0,0
114,0.0,0.0,0.0,125,0.97853,0,1,0,0
115,0.0,0.0,0.0,19,0.97834,0,1,0,0
116,0.0,0.0,0.0,34,0.97815,0,1,0,0
117,0.0,0.0,0.0,177,0.97796,0,1,0,0
118,0.0,0.0,0.0,128,0.97777,0,1,0,0
119,0.0,0.0,0.0,45,0.97758,0,1,0,0
120,0.0,0.0,0.0,104,0.97739,0,1,0,0
121,0.0,0.0,0.0,40,0.9772,0,1,0,0
122,0.0,0.0,0.0,350,0.97701,0,1,0,0
123,0.0,0.0,0.0,40,0.97682,0,1,0,0
124,0.0,0.0,0.0,23,0.97663,0,1,0,0
125,0.0,0.0,0.0,147,0.97644,0,1,0,0
126,0.0,0.0,0.0,82,0.97625,0,1,0,0
127,0.0,0.0,0.0,138,0.97606,0,1,0,0
128,0.0,0.0,0.0,135,0.97587,0,1,0,0
129,0.0,0.0,0.0,164,0.97568,0,1,0,0
130,0.0,0.0,0.0,101,0.97549,0,1,0,0
131,0.0,0.0,0.0,16,0.9753000000000001,0,1,0,0
132,0.0,0.0,0.0,51,0.97511,0,1,0,0
133,0.0,0.0,0.0,39,0.97492,0,1,0,0
134,0.0,0.0,0.0,41,0.97473,0,1,0,0
135,0.0,0.0,0.0,30,0.97454,0,1,0,0
136,0.0,0.0,0.0,37,0.97435,0,1,0,0
137,0.0,0.0,0.0,90,0.97416,0,1,0,0
138,0.0,0.0,0.0,66,0.97397,0,1,0,0
139,0.0,0.0,0.0,184,0.97378,0,1,0,0
140,0.0,0.0,0.0,57,0.97359,0,1,0,0
141,0.0,0.0,0.0,19,0.9734,0,1,0,0
142,1.0,1.0,0.0,186,0.97321,1,0,0,0
143,0.0,0.0,0.0,125,0.97302,0,1,0,0
144,0.0,0.0,0.0,142,0.97283,0,1,0,0
145,0.0,0.0,0.0,43,0.97264,0,1,0,0
146,0.0,0.0,0.0,26,0.97245,0,1,0,0
147,0.0,0.0,0.0,79,0.97226,0,1,0,0
148,0.0,0.0,0.0,163,0.97207,0,1,0,0
149,0.0,0.0,0.0,42,0.97188,0,1,0,0
150,0.0,0.0,0.0,146,0.97169,0,1,0,0
151,0.0,0.0,0.0,63,0.9715,0,1,0,0
152,0.0,0.0,0.0,22,0.97131,0,1,0,0
153,0.0,0.0,0.0,17,0.97112,0,1,0,0
154,0.0,0.0,0.0,58,0.97093,0,1,0,0
155,0.0,0.0,0.0,100,0.97074,0,1,0,0
156,0.0,0.0,0.0,45,0.97055,0,1,0,0
157,0.0,0.0,0.0,53,0.97036,0,1,0,0
158,0.0,0.0,0.0,161,0.97017,0,1,0,0
159,0.0,0.0,0.0,23,0.96998,0,1,0,0
160,0.0,0.0,0.0,25,0.96979,0,1,0,0
161,0.0,0.0,0.0,66,0.9696,0,1,0,0
162,0.0,0.0,0.0,149,0.96941,0,1,0,0
163,0.0,0.0,0.0,72,0.96922,0,1,0,0
164,0.0,0.0,0.0,17,0.9690300000000001,0,1,0,0
165,0.0,0.0,0.0,20,0.96884,0,1,0,0
166,0.0,0.0,0.0,164,0.96865,0,1,0,0
167,1.0,1.0,0.0,88,0.96846,1,0,0,0
168,0.0,0.0,0.0,82,0.96827,0,1,0,0
169,1.0,1.0,0.0,108,0.96808,1,0,0,0
170,0.0,0.0,0.0,104,0.96789,0,1,0,0
171,0.0,0.0,0.0,96,0.9677,0,1,0,0
172,0.0,0.0,0.0,191,0.96751,0,1,0,0
173,0.0,0.0,0.0,51,0.96732,0,1,0,0
174,0.0,0.0,0.0,207,0.96713,0,1,0,0
175,0.0,0.0,0.0,15,0.96694,0,1,0,0
176,0.0,0.0,0.0,68,0.96675,0,1,0,0
177,0.0,0.0,0.0,89,0.96656,0,1,0,0
178,0.0,0.0,0.0,119,0.96637,0,1,0,0
179,0.0,0.0,0.0,174,0.96618,0,1,0,0
180,0.0,0.0,0.0,65,0.96599,0,1,0,0
181,0.0,0.0,0.0,26,0.9658,0,1,0,0
182,0.0,0.0,0.0,12,0.96561,0,1,0,0
183,0.0,0.0,0.0,157,0.96542,0,1,0,0
184,0.0,0.0,0.0,117,0.96523,0,1,0,0
185,0.0,0.0,0.0,96,0.96504,0,1,0,0
186,0.0,0.0,0.0,49,0.96485,0,1,0,0
187,0.0,0.0,0.0,179,0.96466,0,1,0,0
188,0.0,0.0,0.0,36,0.96447,0,1,0,0
189,0.0,0.0,0.0,99,0.96428,0,1,0,0
190,0.0,0.0,0.0,97,0.96409,0,1,0,0
191,0.0,0.0,0.0,350,0.9639,0,0,1,0
192,0.0,0.0,0.0,69,0.96371,0,1,0,0
193,0.0,0.0,0.0,187,0.96352,0,1,0,0
194,0.0,0.0,0.0,37,0.96333,0,1,0,0
195,0.0,0.0,0.0,66,0.96314,0,1,0,0
196,0.0,0.0,0.0,42,0.96295,0,1,0,0
197,0.0,0.0,0.0,51,0.9627600000000001,0,1,0,0
198,0.0,0.0,0.0,158,0.96257,0,1,0,0
199,0.0,0.0,0.0,54,0.96238,0,1,0,0
200,0.0,0.0,0.0,93,0.96219,0,1,0,0
201,0.0,0.0,0.0,20,0.962,0,1,0,0
202,0.0,0.0,0.0,59,0.96181,0,1,0,0
203,0.0,0.0,0.0,82,0.96162,0,1,0,0
204,0.0,0.0,0.0,87,0.96143,0,1,0,0
205,0.0,0.0,0.0,78,0.96124,0,1,0,0
206,1.0,1.0,0.0,49,0.96105,1,0,0,0
207,0.0,0.0,0.0,40,0.96086,0,1,0,0
208,0.0,0.0,0.0,53,0.96067,0,1,0,0
209,0.0,0.0,0.0,25,0.96048,0,1,0,0
210,0.0,0.0,0.0,91,0.96029,0,1,0,0
211,0.0,0.0,0.0,270,0.9601,0,1,0,0
212,0.0,0.0,0.0,89,0.95991,0,1,0,0
213,0.0,0.0,0.0,81,0.95972,0,1,0,0
214,0.0,0.0,0.0,44,0.95953,0,1,0,0
215,0.0,0.0,0.0,26,0.95934,0,1,0,0
216,0.0,0.0,0.0,21,0.95915,0,1,0,0
217,0.0,0.0,0.0,85,0.95896,0,1,0,0
218,0.0,0.0,0.0,152,0.95877,0,1,0,0
219,0.0,0.0,0.0,57,0.95858,0,1,0,0
220,0.0,0.0,0.0,30,0.95839,0,1,0,0
221,0.0,0.0,0.0,74,0.9582,0,1,0,0
222,0.0,0.0,0.0,43,0.95801,0,1,0,0
223,0.0,0.0,0.0,64,0.95782,0,1,0,0
224,0.0,0.0,0.0,102,0.95763,0,1,0,0
225,0.0,0.0,0.0,56,0.95744,0,1,0,0
226,0.0,0.0,0.0,18,0.95725,0,1,0,0
227,0.0,0.0,0.0,195,0.95706,0,1,0,0
228,1.0,1.0,0.0,128,0.95687,1,0,0,0
229,0.0,0.0,0.0,202,0.95668,0,1,0,0
230,0.0,0.0,0.0,76,0.95649,0,1,0,0
231,0.0,0.0,0.0,189,0.9563,0,1,0,0
232,0.0,0.0,0.0,69,0.95611,0,1,0,0
233,0.0,0.0,0.0,119,0.95592,0,1,0,0
234,0.0,0.0,0.0,39,0.95573,0,1,0,0
235,0.0,0.0,0.0,124,0.9555400000000001,0,1,0,0
236,0.0,0.0,0.0,41,0.95535,0,1,0,0
237,0.0,0.0,0.0,98,0.95516,0,1,0,0
238,0.0,0.0,0.0,142,0.95497,0,1,0,0
239,0.0,0.0,0.0,59,0.95478,0,1,0,0
240,0.0,0.0,0.0,32,0.95459,0,1,0,0
241,0.0,0.0,0.0,149,0.9544,0,1,0,0
242,0.0,0.0,0.0,212,0.95421,0,1,0,0
243,0.0,0.0,0.0,54,0.95402,0,1,0,0
244,0.0,0.0,0.0,110,0.95383,0,1,0,0
245,0.0,0.0,0.0,140,0.95364,0,1,0,0
246,0.0,0.0,0.0,46,0.95345,0,1,0,0
247,0.0,0.0,0.0,50,0.95326,0,1,0,0
248,0.0,0.0,0.0,77,0.95307,0,1,0,0
249,0.0,0.0,0.0,74,0.95288,0,1,0,0
250,0.0,0.0,0.0,30,0.95269,0,1,0,0
251,0.0,0.0,0.0,46,0.9525,0,1,0,0
252,1.0,1.0,0.0,80,0.95231,1,0,0,0
253,0.0,0.0,0.0,43,0.95212,0,1,0,0
254,0.0,0.0,0.0,143,0.95193,0,1,0,0
255,0.0,0.0,0.0,50,0.95174,0,1,0,0
256,0.0,0.0,0.0,31,0.95155,0,1,0,0
257,0.0,0.0,0.0,22,0.95136,0,1,0,0
258,0.0,0.0,0.0,20,0.95117,0,1,0,0
259,0.0,0.0,0.0,27,0.95098,0,1,0,0
260,0.0,0.0,0.0,11,0.95079,0,1,0,0
261,0.0,0.0,0.0,30,0.9506,0,1,0,0
262,0.0,0.0,0.0,70,0.95041,0,1,0,0
263,0.0,0.0,0.0,40,0.95022,0,1,0,0
264,0.0,0.0,0.0,41,0.95003,0,1,0,0
265,0.0,0.0,0.0,16,0.94984,0,1,0,0
266,0.0,0.0,0.0,49,0.94965,0,1,0,0
267,0.0,0.0,0.0,17,0.94946,0,1,0,0
268,0.0,0.0,0.0,88,0.9492700000000001,0,1,0,0
269,0.0,0.0,0.0,196,0.94908,0,1,0,0
270,0.0,0.0,0.0,43,0.94889,0,1,0,0
271,0.0,0.0,0.0,14,0.9487,0,1,0,0
272,1.0,1.0,0.0,99,0.94851,1,0,0,0
273,0.0,0.0,0.0,19,0.94832,0,1,0,0
274,0.0,0.0,0.0,74,0.94813,0,1,0,0
275,0.0,0.0,0.0,52,0.94794,0,1,0,0
276,0.0,0.0,0.0,247,0.94775,0,1,0,0
277,0.0,0.0,0.0,17,0.94756,0,1,0,0
278,0.0,0.0,0.0,57,0.94737,0,1,0,0
279,0.0,0.0,0.0,18,0.94718,0,1,0,0
280,0.0,0.0,0.0,95,0.94699,0,1,0,0
281,0.0,0.0,0.0,90,0.9468,0,1,0,0
282,1.0,1.0,0.0,122,0.94661,1,0,0,0
283,0.0,0.0,0.0,195,0.94642,0,1,0,0
284,1.0,1.0,0.0,70,0.94623,1,0,0,0
285,0.0,0.0,0.0,91,0.94604,0,1,0,0
286,0.0,0.0,0.0,25,0.94585,0,1,0,0
287,0.0,0.0,0.0,79,0.94566,0,1,0,0
288,0.0,0.0,0.0,80,0.94547,0,1,0,0
289,0.0,0.0,0.0,128,0.94528,0,1,0,0
290,0.0,0.0,0.0,77,0.94509,0,1,0,0
291,0.0,0.0,0.0,31,0.9449,0,1,0,0
292,0.0,0.0,0.0,68,0.94471,0,1,0,0
293,0.0,0.0,0.0,52,0.94452,0,1,0,0
294,0.0,0.0,0.0,37,0.94433,0,1,0,0
295,0.0,0.0,0.0,39,0.94414,0,1,0,0
296,1.0,1.0,0.0,306,0.94395,1,0,0,0
297,0.0,0.0,0.0,35,0.94376,0,1,0,0
298,0.0,0.0,0.0,23,0.94357,0,1,0,0
299,0.0,0.0,0.0,62,0.94338,0,1,0,0
300,0.0,0.0,0.0,58,0.94319,0,1,0,0
301,0.0,0.0,0.0,65,0.9430000000000001,0,1,0,0
302,0.0,0.0,0.0,65,0.94281,0,1,0,0
303,0.0,0.0,0.0,118,0.94262,0,1,0,0
304,0.0,0.0,0.0,113,0.94243,0,1,0,0
305,0.0,0.0,0.0,51,0.94224,0,1,0,0
306,0.0,0.0,0.0,173,0.94205,0,1,0,0
307,0.0,0.0,0.0,54,0.94186,0,1,0,0
308,0.0,0.0,0.0,157,0.94167,0,1,0,0
309,0.0,0.0,0.0,75,0.94148,0,1,0,0
310,0.0,0.0,0.0,164,0.94129,0,1,0,0
311,0.0,0.0,0.0,149,0.9411,0,1,0,0
312,0.0,0.0,0.0,172,0.94091,0,1,0,0
313,0.0,0.0,0.0,17,0.94072,0,1,0,0
314,0.0,0.0,0.0,198,0.94053,0,1,0,0
315,0.0,0.0,0.0,60,0.94034,0,1,0,0
316,0.0,0.0,0.0,37,0.94015,0,1,0,0
317,0.0,0.0,0.0,68,0.93996,0,1,0,0
318,0.0,0.0,0.0,180,0.93977,0,1,0,0
319,0.0,0.0,0.0,228,0.93958,0,1,0,0
320,0.0,0.0,0.0,44,0.9393900000000001,0,1,0,0
321,0.0,0.0,0.0,40,0.9392,0,1,0,0
322,0.0,0.0,0.0,73,0.93901,0,1,0,0
323,0.0,0.0,0.0,20,0.93882,0,1,0,0
324,0.0,0.0,0.0,16,0.93863,0,1,0,0
325,0.0,0.0,0.0,11,0.93844,0,1,0,0
326,0.0,0.0,0.0,83,0.93825,0,1,0,0
327,0.0,0.0,0.0,33,0.93806,0,1,0,0
328,0.0,0.0,0.0,39,0.93787,0,1,0,0
329,0.0,0.0,0.0,45,0.93768,0,1,0,0
330,0.0,0.0,0.0,33,0.93749,0,1,0,0
331,0.0,0.0,0.0,79,0.9373,0,1,0,0
332,0.0,0.0,0.0,23,0.93711,0,1,0,0
333,0.0,0.0,0.0,51,0.93692,0,1,0,0
334,0.0,0.0,0.0,45,0.93673,0,1,0,0
335,0.0,0.0,0.0,53,0.93654,0,1,0,0
336,1.0,1.0,0.0,132,0.93635,1,0,0,0
337,0.0,0.0,0.0,67,0.93616,0,1,0,0
338,0.0,0.0,0.0,90,0.93597,0,1,0,0
339,0.0,0.0,0.0,73,0.9357800000000001,0,1,0,0
340,0.0,0.0,0.0,105,0.93559,0,1,0,0
341,1.0,1.0,0.0,133,0.9354,1,0,0,0
342,0.0,0.0,0.0,37,0.93521,0,1,0,0
343,0.0,0.0,0.0,15,0.93502,0,1,0,0
344,0.0,0.0,0.0,55,0.93483,0,1,0,0
345,0.0,0.0,0.0,49,0.93464,0,1,0,0
346,0.0,0.0,0.0,13,0.93445,0,1,0,0
347,0.0,0.0,0.0,102,0.93426,0,1,0,0
348,0.0,0.0,0.0,56,0.93407,0,1,0,0
349,0.0,0.0,0.0,110,0.93388,0,1,0,0
350,0.0,0.0,0.0,112,0.93369,0,1,0,0
351,0.0,0.0,0.0,152,0.9335,0,1,0,0
352,0.0,0.0,0.0,9,0.93331,0,1,0,0
353,0.0,0.0,0.0,93,0.93312,0,1,0,0
354,0.0,0.0,0.0,69,0.93293,0,1,0,0
355,0.0,0.0,0.0,20,0.93274,0,1,0,0
356,0.0,0.0,0.0,119,0.93255,0,1,0,0
357,0.0,0.0,0.0,50,0.93236,0,1,0,0
358,0.0,0.0,0.0,172,0.9321699999999999,0,1,0,0
359,0.0,0.0,0.0,83,0.93198,0,1,0,0
360,0.0,0.0,0.0,68,0.93179,0,1,0,0
361,0.0,0.0,0.0,115,0.9316,0,1,0,0
362,1.0,1.0,0.0,53,0.93141,1,0,0,0
363,0.0,0.0,0.0,56,0.9312199999999999,0,1,0,0
364,0.0,0.0,0.0,29,0.93103,0,1,0,0
365,0.0,0.0,0.0,40,0.93084,0,1,0,0
366,0.0,0.0,0.0,30,0.93065,0,1,0,0
367,0.0,0.0,0.0,65,0.93046,0,1,0,0
368,0.0,0.0,0.0,9,0.93027,0,1,0,0
369,0.0,0.0,0.0,41,0.93008,0,1,0,0
370,0.0,0.0,0.0,37,0.92989,0,1,0,0
371,0.0,0.0,0.0,54,0.9297,0,1,0,0
372,0.0,0.0,0.0,55,0.9295100000000001,0,1,0,0
373,0.0,0.0,0.0,119,0.92932,0,1,0,0
374,0.0,0.0,0.0,106,0.92913,0,1,0,0
375,0.0,0.0,0.0,101,0.92894,0,1,0,0
376,0.0,0.0,0.0,93,0.92875,0,1,0,0
377,0.0,0.0,0.0,67,0.92856,0,1,0,0
378,0.0,0.0,0.0,33,0.92837,0,1,0,0
379,0.0,0.0,0.0,22,0.92818,0,1,0,0
380,0.0,0.0,0.0,50,0.92799,0,1,0,0
381,0.0,0.0,0.0,77,0.9278,0,1,0,0
382,0.0,0.0,0.0,61,0.92761,0,1,0,0
383,0.0,0.0,0.0,75,0.92742,0,1,0,0
384,0.0,0.0,0.0,56,0.92723,0,1,0,0
385,0.0,0.0,0.0,83,0.92704,0,1,0,0
386,0.0,0.0,0.0,116,0.92685,0,1,0,0
387,0.0,0.0,0.0,100,0.92666,0,1,0,0
388,0.0,0.0,0.0,39,0.92647,0,1,0,0
389,0.0,0.0,0.0,144,0.92628,0,1,0,0
390,0.0,0.0,0.0,75,0.92609,0,1,0,0
391,0.0,0.0,0.0,56,0.9259,0,1,0,0
392,0.0,0.0,0.0,101,0.92571,0,1,0,0
393,0.0,0.0,0.0,25,0.92552,0,1,0,0
394,0.0,0.0,0.0,55,0.92533,0,1,0,0
395,0.0,0.0,0.0,155,0.92514,0,1,0,0
396,0.0,0.0,0.0,33,0.92495,0,1,0,0
397,0.0,0.0,0.0,73,0.92476,0,1,0,0
398,0.0,0.0,0.0,45,0.92457,0,1,0,0
399,0.0,0.0,0.0,56,0.92438,0,1,0,0
400,0.0,0.0,0.0,58,0.9241900000000001,0,1,0,0
401,0.0,0.0,0.0,24,0.924,0,1,0,0
402,0.0,0.0,0.0,71,0.92381,0,1,0,0
403,1.0,1.0,0.0,176,0.92362,1,0,0,0
404,0.0,0.0,0.0,38,0.92343,0,1,0,0
405,0.0,0.0,0.0,67,0.9232400000000001,0,1,0,0
406,0.0,0.0,0.0,24,0.92305,0,1,0,0
407,0.0,0.0,0.0,190,0.92286,0,1,0,0
408,0.0,0.0,0.0,53,0.92267,0,1,0,0
409,1.0,1.0,0.0,37,0.92248,1,0,0,0
410,0.0,0.0,0.0,70,0.92229,0,1,0,0
411,0.0,0.0,0.0,64,0.9221,0,1,0,0
412,0.0,0.0,0.0,40,0.92191,0,1,0,0
413,0.0,0.0,0.0,29,0.92172,0,1,0,0
414,0.0,0.0,0.0,14,0.92153,0,1,0,0
415,0.0,0.0,0.0,51,0.92134,0,1,0,0
416,0.0,0.0,0.0,108,0.92115,0,1,0,0
417,0.0,0.0,0.0,30,0.92096,0,1,0,0
418,0.0,0.0,0.0,17,0.92077,0,1,0,0
419,0.0,0.0,0.0,130,0.92058,0,1,0,0
420,0.0,0.0,0.0,56,0.92039,0,1,0,0
421,0.0,0.0,0.0,25,0.9202,0,1,0,0
422,0.0,0.0,0.0,21,0.92001,0,1,0,0
423,0.0,0.0,0.0,32,0.91982,0,1,0,0
424,0.0,0.0,0.0,49,0.91963,0,1,0,0
425,0.0,0.0,0.0,18,0.91944,0,1,0,0
426,0.0,0.0,0.0,42,0.91925,0,1,0,0
427,1.0,1.0,0.0,129,0.91906,1,0,0,0
428,0.0,0.0,0.0,55,0.91887,0,1,0,0
429,0.0,0.0,0.0,25,0.91868,0,1,0,0
430,0.0,0.0,0.0,104,0.91849,0,1,0,0
431,0.0,0.0,0.0,49,0.9183,0,1,0,0
432,0.0,0.0,0.0,43,0.91811,0,1,0,0
433,0.0,0.0,0.0,15,0.91792,0,1,0,0
434,0.0,0.0,0.0,93,0.91773,0,1,0,0
435,0.0,0.0,0.0,93,0.91754,0,1,0,0
436,0.0,0.0,0.0,94,0.91735,0,1,0,0
437,0.0,0.0,0.0,9,0.91716,0,1,0,0
438,0.0,0.0,0.0,69,0.91697,0,1,0,0
439,0.0,0.0,0.0,13,0.91678,0,1,0,0
440,0.0,0.0,0.0,134,0.91659,0,1,0,0
441,1.0,1.0,0.0,68,0.9164,1,0,0,0
442,0.0,0.0,0.0,20,0.91621,0,1,0,0
443,1.0,1.0,0.0,23,0.9160200000000001,1,0,0,0
444,0.0,0.0,0.0,70,0.91583,0,1,0,0
445,0.0,0.0,0.0,14,0.91564,0,1,0,0
446,0.0,0.0,0.0,8,0.91545,0,1,0,0
447,0.0,0.0,0.0,13,0.91526,0,1,0,0
448,1.0,1.0,0.0,95,0.91507,1,0,0,0
449,0.0,0.0,0.0,24,0.91488,0,1,0,0
450,0.0,0.0,0.0,44,0.91469,0,1,0,0
451,0.0,0.0,0.0,160,0.9145,0,1,0,0
452,0.0,0.0,0.0,11,0.91431,0,1,0,0
453,0.0,0.0,0.0,75,0.91412,0,1,0,0
454,0.0,0.0,0.0,74,0.91393,0,1,0,0
455,0.0,0.0,0.0,152,0.91374,0,1,0,0
456,0.0,0.0,0.0,42,0.91355,0,1,0,0
457,0.0,0.0,0.0,16,0.91336,0,1,0,0
458,0.0,0.0,0.0,44,0.91317,0,1,0,0
459,0.0,0.0,0.0,36,0.91298,0,1,0,0
460,0.0,0.0,0.0,23,0.91279,0,1,0,0
461,0.0,0.0,0.0,32,0.9126,0,1,0,0
462,0.0,0.0,0.0,31,0.9124099999999999,0,1,0,0
463,0.0,0.0,0.0,33,0.91222,0,1,0,0
464,0.0,0.0,0.0,45,0.91203,0,1,0,0
465,0.0,0.0,0.0,118,0.91184,0,1,0,0
466,0.0,0.0,0.0,64,0.91165,0,1,0,0
467,0.0,0.0,0.0,30,0.9114599999999999,0,1,0,0
468,1.0,1.0,0.0,28,0.91127,1,0,0,0
469,1.0,1.0,0.0,72,0.91108,1,0,0,0
470,0.0,0.0,0.0,48,0.91089,0,1,0,0
471,0.0,0.0,0.0,17,0.9107000000000001,0,1,0,0
472,0.0,0.0,0.0,116,0.91051,0,1,0,0
473,0.0,0.0,0.0,10,0.91032,0,1,0,0
474,0.0,0.0,0.0,71,0.91013,0,1,0,0
475,0.0,0.0,0.0,79,0.90994,0,1,0,0
476,0.0,0.0,0.0,114,0.9097500000000001,0,1,0,0
477,0.0,0.0,0.0,106,0.90956,0,1,0,0
