episode,environment_return,learning_return,intrinsic_return,steps,epsilon,success,died,truncated,monster_moves
250,4.0,4.0,0.0,240,0.926078125,0,0,1,0
251,6.0,6.0,0.0,109,0.92578125,1,0,0,0
252,1.0,1.0,0.0,240,0.925484375,0,0,1,0
253,3.0,3.0,0.0,240,0.9251875,0,0,1,0
254,0.0,0.0,0.0,240,0.924890625,0,0,1,0
255,6.0,6.0,0.0,227,0.92459375,1,0,0,0
256,0.0,0.0,0.0,240,0.924296875,0,0,1,0
257,6.0,6.0,0.0,130,0.924,1,0,0,0
258,3.0,3.0,0.0,240,0.9237031250000001,0,0,1,0
259,6.0,6.0,0.0,146,0.92340625,1,0,0,0
260,6.0,6.0,0.0,238,0.923109375,1,0,0,0
261,5.0,5.0,0.0,240,0.9228125,0,0,1,0
262,2.0,2.0,0.0,240,0.922515625,0,0,1,0
263,5.0,5.0,0.0,240,0.92221875,0,0,1,0
264,6.0,6.0,0.0,146,0.921921875,1,0,0,0
265,5.0,5.0,0.0,240,0.921625,0,0,1,0
266,6.0,6.0,0.0,188,0.921328125,1,0,0,0
267,5.0,5.0,0.0,240,0.92103125,0,0,1,0
268,6.0,6.0,0.0,129,0.920734375,1,0,0,0
269,4.0,4.0,0.0,240,0.9204375,0,0,1,0
270,5.0,5.0,0.0,240,0.920140625,0,0,1,0
271,6.0,6.0,0.0,171,0.91984375,1,0,0,0
272,5.0,5.0,0.0,240,0.919546875,0,0,1,0
273,5.0,5.0,0.0,240,0.91925,0,0,1,0
274,6.0,6.0,0.0,89,0.918953125,1,0,0,0
275,6.0,6.0,0.0,112,0.91865625,1,0,0,0
276,6.0,6.0,0.0,193,0.918359375,1,0,0,0
277,6.0,6.0,0.0,189,0.9180625,1,0,0,0
278,6.0,6.0,0.0,229,0.917765625,1,0,0,0
279,5.0,5.0,0.0,240,0.91746875,0,0,1,0
280,6.0,6.0,0.0,96,0.917171875,1,0,0,0
281,6.0,6.0,0.0,198,0.916875,1,0,0,0
282,1.0,1.0,0.0,240,0.916578125,0,0,1,0
283,6.0,6.0,0.0,78,0.91628125,1,0,0,0
284,6.0,6.0,0.0,193,0.915984375,1,0,0,0
285,5.0,5.0,0.0,240,0.9156875,0,0,1,0
286,6.0,6.0,0.0,113,0.915390625,1,0,0,0
287,6.0,6.0,0.0,206,0.91509375,1,0,0,0
288,6.0,6.0,0.0,179,0.914796875,1,0,0,0
289,5.0,5.0,0.0,240,0.9145,0,0,1,0
290,6.0,6.0,0.0,154,0.914203125,1,0,0,0
291,6.0,6.0,0.0,159,0.91390625,1,0,0,0
292,6.0,6.0,0.0,57,0.9136093750000001,1,0,0,0
293,6.0,6.0,0.0,183,0.9133125,1,0,0,0
294,6.0,6.0,0.0,126,0.913015625,1,0,0,0
295,5.0,5.0,0.0,240,0.91271875,0,0,1,0
296,5.0,5.0,0.0,240,0.9124218749999999,0,0,1,0
297,6.0,6.0,0.0,171,0.912125,1,0,0,0
298,6.0,6.0,0.0,171,0.911828125,1,0,0,0
299,4.0,4.0,0.0,240,0.91153125,0,0,1,0
300,5.0,5.0,0.0,240,0.911234375,0,0,1,0
301,2.0,2.0,0.0,240,0.9109375,0,0,1,0
302,6.0,6.0,0.0,188,0.910640625,1,0,0,0
303,6.0,6.0,0.0,91,0.91034375,1,0,0,0
304,6.0,6.0,0.0,53,0.910046875,1,0,0,0
305,5.0,5.0,0.0,240,0.9097500000000001,0,0,1,0
306,6.0,6.0,0.0,169,0.909453125,1,0,0,0
307,2.0,2.0,0.0,240,0.90915625,0,0,1,0
308,4.0,4.0,0.0,240,0.908859375,0,0,1,0
309,6.0,6.0,0.0,207,0.9085625,1,0,0,0
310,4.0,4.0,0.0,240,0.908265625,0,0,1,0
311,3.0,3.0,0.0,240,0.90796875,0,0,1,0
312,6.0,6.0,0.0,200,0.907671875,1,0,0,0
313,5.0,5.0,0.0,240,0.907375,0,0,1,0
314,4.0,4.0,0.0,240,0.907078125,0,0,1,0
315,6.0,6.0,0.0,95,0.90678125,1,0,0,0
316,3.0,3.0,0.0,240,0.906484375,0,0,1,0
317,4.0,4.0,0.0,240,0.9061875,0,0,1,0
318,3.0,3.0,0.0,240,0.9058906250000001,0,0,1,0
319,0.0,0.0,0.0,240,0.90559375,0,0,1,0
320,6.0,6.0,0.0,102,0.905296875,1,0,0,0
321,6.0,6.0,0.0,233,0.905,1,0,0,0
322,6.0,6.0,0.0,117,0.904703125,1,0,0,0
323,6.0,6.0,0.0,119,0.90440625,1,0,0,0
324,5.0,5.0,0.0,240,0.904109375,0,0,1,0
325,6.0,6.0,0.0,167,0.9038125,1,0,0,0
326,6.0,6.0,0.0,38,0.903515625,1,0,0,0
327,6.0,6.0,0.0,75,0.90321875,1,0,0,0
328,6.0,6.0,0.0,61,0.902921875,1,0,0,0
329,5.0,5.0,0.0,240,0.902625,0,0,1,0
330,5.0,5.0,0.0,240,0.902328125,0,0,1,0
331,6.0,6.0,0.0,141,0.9020312500000001,1,0,0,0
332,6.0,6.0,0.0,65,0.901734375,1,0,0,0
333,6.0,6.0,0.0,120,0.9014375,1,0,0,0
334,2.0,2.0,0.0,240,0.901140625,0,0,1,0
335,6.0,6.0,0.0,213,0.90084375,1,0,0,0
336,5.0,5.0,0.0,240,0.900546875,0,0,1,0
337,6.0,6.0,0.0,105,0.90025,1,0,0,0
338,3.0,3.0,0.0,240,0.899953125,0,0,1,0
339,5.0,5.0,0.0,240,0.89965625,0,0,1,0
340,1.0,1.0,0.0,240,0.899359375,0,0,1,0
341,6.0,6.0,0.0,155,0.8990625,1,0,0,0
342,6.0,6.0,0.0,68,0.898765625,1,0,0,0
343,3.0,3.0,0.0,240,0.89846875,0,0,1,0
344,1.0,1.0,0.0,240,0.898171875,0,0,1,0
345,0.0,0.0,0.0,240,0.897875,0,0,1,0
346,6.0,6.0,0.0,114,0.897578125,1,0,0,0
347,6.0,6.0,0.0,177,0.89728125,1,0,0,0
348,4.0,4.0,0.0,240,0.896984375,0,0,1,0
349,6.0,6.0,0.0,228,0.8966875,1,0,0,0
350,3.0,3.0,0.0,240,0.896390625,0,0,1,0
351,4.0,4.0,0.0,240,0.89609375,0,0,1,0
352,6.0,6.0,0.0,161,0.895796875,1,0,0,0
353,4.0,4.0,0.0,240,0.8955,0,0,1,0
354,0.0,0.0,0.0,240,0.895203125,0,0,1,0
355,2.0,2.0,0.0,240,0.89490625,0,0,1,0
356,5.0,5.0,0.0,240,0.894609375,0,0,1,0
357,5.0,5.0,0.0,240,0.8943125000000001,0,0,1,0
358,6.0,6.0,0.0,209,0.894015625,1,0,0,0
359,6.0,6.0,0.0,79,0.89371875,1,0,0,0
360,5.0,5.0,0.0,240,0.893421875,0,0,1,0
361,6.0,6.0,0.0,147,0.893125,1,0,0,0
362,6.0,6.0,0.0,174,0.892828125,1,0,0,0
363,6.0,6.0,0.0,104,0.89253125,1,0,0,0
364,0.0,0.0,0.0,240,0.892234375,0,0,1,0
365,6.0,6.0,0.0,139,0.8919375,1,0,0,0
366,1.0,1.0,0.0,240,0.891640625,0,0,1,0
367,6.0,6.0,0.0,143,0.89134375,1,0,0,0
368,5.0,5.0,0.0,240,0.891046875,0,0,1,0
369,3.0,3.0,0.0,240,0.89075,0,0,1,0
370,6.0,6.0,0.0,145,0.8904531250000001,1,0,0,0
371,6.0,6.0,0.0,196,0.89015625,1,0,0,0
372,6.0,6.0,0.0,225,0.889859375,1,0,0,0
373,6.0,6.0,0.0,48,0.8895625,1,0,0,0
374,6.0,6.0,0.0,205,0.889265625,1,0,0,0
375,5.0,5.0,0.0,240,0.88896875,0,0,1,0
376,3.0,3.0,0.0,240,0.888671875,0,0,1,0
377,4.0,4.0,0.0,240,0.888375,0,0,1,0
378,6.0,6.0,0.0,207,0.888078125,1,0,0,0
379,6.0,6.0,0.0,74,0.88778125,1,0,0,0
380,3.0,3.0,0.0,240,0.887484375,0,0,1,0
381,6.0,6.0,0.0,140,0.8871875,1,0,0,0
382,6.0,6.0,0.0,217,0.886890625,1,0,0,0
383,6.0,6.0,0.0,203,0.8865937500000001,1,0,0,0
384,6.0,6.0,0.0,53,0.886296875,1,0,0,0
385,4.0,4.0,0.0,240,0.886,0,0,1,0
386,4.0,4.0,0.0,240,0.885703125,0,0,1,0
387,6.0,6.0,0.0,207,0.88540625,1,0,0,0
388,6.0,6.0,0.0,177,0.885109375,1,0,0,0
389,6.0,6.0,0.0,89,0.8848125,1,0,0,0
390,6.0,6.0,0.0,149,0.884515625,1,0,0,0
391,6.0,6.0,0.0,129,0.88421875,1,0,0,0
392,6.0,6.0,0.0,110,0.883921875,1,0,0,0
393,6.0,6.0,0.0,179,0.883625,1,0,0,0
394,6.0,6.0,0.0,128,0.883328125,1,0,0,0
395,6.0,6.0,0.0,198,0.88303125,1,0,0,0
396,6.0,6.0,0.0,150,0.882734375,1,0,0,0
397,6.0,6.0,0.0,197,0.8824375,1,0,0,0
398,3.0,3.0,0.0,240,0.882140625,0,0,1,0
399,6.0,6.0,0.0,159,0.88184375,1,0,0,0
400,6.0,6.0,0.0,118,0.881546875,1,0,0,0
401,6.0,6.0,0.0,160,0.88125,1,0,0,0
402,3.0,3.0,0.0,240,0.880953125,0,0,1,0
403,6.0,6.0,0.0,152,0.88065625,1,0,0,0
404,6.0,6.0,0.0,179,0.880359375,1,0,0,0
405,6.0,6.0,0.0,58,0.8800625,1,0,0,0
406,6.0,6.0,0.0,64,0.879765625,1,0,0,0
407,1.0,1.0,0.0,240,0.87946875,0,0,1,0
408,6.0,6.0,0.0,181,0.8791718749999999,1,0,0,0
409,6.0,6.0,0.0,192,0.878875,1,0,0,0
410,4.0,4.0,0.0,240,0.878578125,0,0,1,0
411,6.0,6.0,0.0,153,0.87828125,1,0,0,0
412,0.0,0.0,0.0,240,0.877984375,0,0,1,0
413,3.0,3.0,0.0,240,0.8776875,0,0,1,0
414,6.0,6.0,0.0,210,0.877390625,1,0,0,0
415,6.0,6.0,0.0,160,0.87709375,1,0,0,0
416,6.0,6.0,0.0,227,0.876796875,1,0,0,0
417,5.0,5.0,0.0,240,0.8765000000000001,0,0,1,0
418,0.0,0.0,0.0,240,0.876203125,0,0,1,0
419,6.0,6.0,0.0,85,0.87590625,1,0,0,0
420,0.0,0.0,0.0,240,0.875609375,0,0,1,0
421,0.0,0.0,0.0,240,0.8753125,0,0,1,0
422,6.0,6.0,0.0,51,0.875015625,1,0,0,0
423,5.0,5.0,0.0,240,0.87471875,0,0,1,0
424,3.0,3.0,0.0,240,0.874421875,0,0,1,0
425,0.0,0.0,0.0,240,0.874125,0,0,1,0
426,6.0,6.0,0.0,129,0.873828125,1,0,0,0
427,6.0,6.0,0.0,217,0.87353125,1,0,0,0
428,4.0,4.0,0.0,240,0.873234375,0,0,1,0
429,6.0,6.0,0.0,89,0.8729375,1,0,0,0
430,6.0,6.0,0.0,165,0.8726406250000001,1,0,0,0
431,6.0,6.0,0.0,213,0.87234375,1,0,0,0
432,4.0,4.0,0.0,240,0.872046875,0,0,1,0
433,6.0,6.0,0.0,138,0.87175,1,0,0,0
434,4.0,4.0,0.0,240,0.8714531249999999,0,0,1,0
435,6.0,6.0,0.0,63,0.8711562500000001,1,0,0,0
436,6.0,6.0,0.0,46,0.870859375,1,0,0,0
437,2.0,2.0,0.0,240,0.8705625,0,0,1,0
438,6.0,6.0,0.0,151,0.870265625,1,0,0,0
439,4.0,4.0,0.0,240,0.86996875,0,0,1,0
440,6.0,6.0,0.0,121,0.869671875,1,0,0,0
441,6.0,6.0,0.0,77,0.869375,1,0,0,0
442,6.0,6.0,0.0,67,0.869078125,1,0,0,0
443,6.0,6.0,0.0,129,0.8687812500000001,1,0,0,0
444,6.0,6.0,0.0,69,0.868484375,1,0,0,0
445,6.0,6.0,0.0,159,0.8681875,1,0,0,0
446,6.0,6.0,0.0,214,0.867890625,1,0,0,0
447,6.0,6.0,0.0,173,0.8675937499999999,1,0,0,0
448,6.0,6.0,0.0,134,0.8672968750000001,1,0,0,0
449,6.0,6.0,0.0,105,0.867,1,0,0,0
450,6.0,6.0,0.0,95,0.866703125,1,0,0,0
451,6.0,6.0,0.0,225,0.86640625,1,0,0,0
452,6.0,6.0,0.0,169,0.866109375,1,0,0,0
453,4.0,4.0,0.0,240,0.8658125,0,0,1,0
454,6.0,6.0,0.0,58,0.865515625,1,0,0,0
455,6.0,6.0,0.0,232,0.86521875,1,0,0,0
456,6.0,6.0,0.0,228,0.8649218750000001,1,0,0,0
457,6.0,6.0,0.0,231,0.864625,1,0,0,0
458,6.0,6.0,0.0,181,0.864328125,1,0,0,0
459,6.0,6.0,0.0,81,0.86403125,1,0,0,0
460,5.0,5.0,0.0,240,0.8637343749999999,0,0,1,0
461,6.0,6.0,0.0,48,0.8634375000000001,1,0,0,0
462,6.0,6.0,0.0,228,0.863140625,1,0,0,0
463,6.0,6.0,0.0,145,0.86284375,1,0,0,0
