episode,environment_return,learning_return,intrinsic_return,steps,epsilon,success,died,truncated,monster_moves
118,5.0,5.0,0.0,301,0.979790909090909,1,0,0,0
119,5.0,5.0,0.0,166,0.9796181818181818,1,0,0,0
120,3.0,3.0,0.0,350,0.9794454545454545,0,0,1,0
121,5.0,5.0,0.0,221,0.9792727272727273,1,0,0,0
122,5.0,5.0,0.0,217,0.9791,1,0,0,0
123,5.0,5.0,0.0,345,0.9789272727272728,1,0,0,0
124,3.0,3.0,0.0,350,0.9787545454545454,0,0,1,0
125,2.0,2.0,0.0,350,0.9785818181818182,0,0,1,0
126,3.0,3.0,0.0,350,0.9784090909090909,0,0,1,0
127,3.0,3.0,0.0,350,0.9782363636363637,0,0,1,0
128,5.0,5.0,0.0,207,0.9780636363636364,1,0,0,0
129,4.0,4.0,0.0,350,0.9778909090909091,0,0,1,0
130,3.0,3.0,0.0,350,0.9777181818181818,0,0,1,0
131,3.0,3.0,0.0,350,0.9775454545454545,0,0,1,0
132,3.0,3.0,0.0,350,0.9773727272727273,0,0,1,0
133,4.0,4.0,0.0,350,0.9772,0,0,1,0
134,5.0,5.0,0.0,178,0.9770272727272727,1,0,0,0
135,3.0,3.0,0.0,350,0.9768545454545454,0,0,1,0
136,4.0,4.0,0.0,350,0.9766818181818182,0,0,1,0
137,2.0,2.0,0.0,350,0.9765090909090909,0,0,1,0
138,4.0,4.0,0.0,350,0.9763363636363637,0,0,1,0
139,5.0,5.0,0.0,284,0.9761636363636363,1,0,0,0
140,2.0,2.0,0.0,350,0.9759909090909091,0,0,1,0
141,3.0,3.0,0.0,350,0.9758181818181818,0,0,1,0
142,2.0,2.0,0.0,350,0.9756454545454546,0,0,1,0
143,4.0,4.0,0.0,350,0.9754727272727273,0,0,1,0
144,3.0,3.0,0.0,350,0.9753000000000001,0,0,1,0
145,5.0,5.0,0.0,272,0.9751272727272727,1,0,0,0
146,3.0,3.0,0.0,350,0.9749545454545454,0,0,1,0
147,5.0,5.0,0.0,151,0.9747818181818182,1,0,0,0
148,2.0,2.0,0.0,350,0.9746090909090909,0,0,1,0
149,4.0,4.0,0.0,350,0.9744363636363637,0,0,1,0
150,3.0,3.0,0.0,350,0.9742636363636363,0,0,1,0
151,4.0,4.0,0.0,350,0.9740909090909091,0,0,1,0
152,5.0,5.0,0.0,136,0.9739181818181818,1,0,0,0
153,3.0,3.0,0.0,350,0.9737454545454546,0,0,1,0
154,5.0,5.0,0.0,200,0.9735727272727273,1,0,0,0
155,5.0,5.0,0.0,179,0.9734,1,0,0,0
156,5.0,5.0,0.0,346,0.9732272727272727,1,0,0,0
157,5.0,5.0,0.0,288,0.9730545454545455,1,0,0,0
158,5.0,5.0,0.0,274,0.9728818181818182,1,0,0,0
159,3.0,3.0,0.0,350,0.972709090909091,0,0,1,0
160,4.0,4.0,0.0,350,0.9725363636363636,0,0,1,0
161,3.0,3.0,0.0,350,0.9723636363636363,0,0,1,0
162,5.0,5.0,0.0,219,0.9721909090909091,1,0,0,0
163,5.0,5.0,0.0,328,0.9720181818181818,1,0,0,0
164,3.0,3.0,0.0,350,0.9718454545454546,0,0,1,0
165,3.0,3.0,0.0,350,0.9716727272727272,0,0,1,0
166,5.0,5.0,0.0,309,0.9715,1,0,0,0
167,5.0,5.0,0.0,282,0.9713272727272727,1,0,0,0
168,5.0,5.0,0.0,246,0.9711545454545455,1,0,0,0
169,3.0,3.0,0.0,350,0.9709818181818182,0,0,1,0
170,2.0,2.0,0.0,350,0.970809090909091,0,0,1,0
171,5.0,5.0,0.0,199,0.9706363636363636,1,0,0,0
172,5.0,5.0,0.0,294,0.9704636363636364,1,0,0,0
173,4.0,4.0,0.0,350,0.9702909090909091,0,0,1,0
174,1.0,1.0,0.0,350,0.9701181818181818,0,0,1,0
175,5.0,5.0,0.0,296,0.9699454545454546,1,0,0,0
176,5.0,5.0,0.0,102,0.9697727272727272,1,0,0,0
177,4.0,4.0,0.0,350,0.9696,0,0,1,0
178,1.0,1.0,0.0,350,0.9694272727272727,0,0,1,0
179,4.0,4.0,0.0,350,0.9692545454545455,0,0,1,0
180,4.0,4.0,0.0,350,0.9690818181818182,0,0,1,0
181,4.0,4.0,0.0,350,0.9689090909090909,0,0,1,0
182,5.0,5.0,0.0,214,0.9687363636363636,1,0,0,0
183,4.0,4.0,0.0,350,0.9685636363636364,0,0,1,0
184,5.0,5.0,0.0,337,0.9683909090909091,1,0,0,0
185,4.0,4.0,0.0,350,0.9682181818181819,0,0,1,0
186,3.0,3.0,0.0,350,0.9680454545454545,0,0,1,0
187,2.0,2.0,0.0,350,0.9678727272727272,0,0,1,0
188,5.0,5.0,0.0,249,0.9677,1,0,0,0
189,5.0,5.0,0.0,190,0.9675272727272727,1,0,0,0
190,5.0,5.0,0.0,123,0.9673545454545455,1,0,0,0
191,1.0,1.0,0.0,350,0.9671818181818181,0,0,1,0
192,3.0,3.0,0.0,350,0.9670090909090909,0,0,1,0
193,5.0,5.0,0.0,186,0.9668363636363636,1,0,0,0
194,4.0,4.0,0.0,350,0.9666636363636364,0,0,1,0
195,3.0,3.0,0.0,350,0.9664909090909091,0,0,1,0
196,5.0,5.0,0.0,116,0.9663181818181819,1,0,0,0
197,3.0,3.0,0.0,350,0.9661454545454545,0,0,1,0
198,2.0,2.0,0.0,350,0.9659727272727273,0,0,1,0
199,5.0,5.0,0.0,348,0.9658,1,0,0,0
200,5.0,5.0,0.0,266,0.9656272727272728,1,0,0,0
201,5.0,5.0,0.0,239,0.9654545454545455,1,0,0,0
202,5.0,5.0,0.0,157,0.9652818181818181,1,0,0,0
203,4.0,4.0,0.0,350,0.9651090909090909,0,0,1,0
204,4.0,4.0,0.0,350,0.9649363636363636,0,0,1,0
205,4.0,4.0,0.0,350,0.9647636363636364,0,0,1,0
206,4.0,4.0,0.0,350,0.964590909090909,0,0,1,0
207,5.0,5.0,0.0,238,0.9644181818181818,1,0,0,0
208,3.0,3.0,0.0,350,0.9642454545454545,0,0,1,0
209,3.0,3.0,0.0,350,0.9640727272727273,0,0,1,0
210,5.0,5.0,0.0,234,0.9639,1,0,0,0
211,3.0,3.0,0.0,350,0.9637272727272728,0,0,1,0
212,4.0,4.0,0.0,350,0.9635545454545454,0,0,1,0
213,4.0,4.0,0.0,350,0.9633818181818182,0,0,1,0
214,2.0,2.0,0.0,350,0.9632090909090909,0,0,1,0
215,4.0,4.0,0.0,350,0.9630363636363637,0,0,1,0
216,2.0,2.0,0.0,350,0.9628636363636364,0,0,1,0
217,3.0,3.0,0.0,350,0.962690909090909,0,0,1,0
218,3.0,3.0,0.0,350,0.9625181818181818,0,0,1,0
219,1.0,1.0,0.0,350,0.9623454545454545,0,0,1,0
220,5.0,5.0,0.0,200,0.9621727272727273,1,0,0,0
221,4.0,4.0,0.0,350,0.962,0,0,1,0
222,4.0,4.0,0.0,350,0.9618272727272728,0,0,1,0
223,5.0,5.0,0.0,252,0.9616545454545454,1,0,0,0
224,3.0,3.0,0.0,350,0.9614818181818182,0,0,1,0
225,5.0,5.0,0.0,267,0.9613090909090909,1,0,0,0
226,3.0,3.0,0.0,350,0.9611363636363637,0,0,1,0
227,2.0,2.0,0.0,350,0.9609636363636364,0,0,1,0
228,3.0,3.0,0.0,350,0.9607909090909091,0,0,1,0
229,4.0,4.0,0.0,350,0.9606181818181818,0,0,1,0
230,5.0,5.0,0.0,224,0.9604454545454546,1,0,0,0
231,5.0,5.0,0.0,317,0.9602727272727273,1,0,0,0
232,4.0,4.0,0.0,350,0.9601,0,0,1,0
233,4.0,4.0,0.0,350,0.9599272727272727,0,0,1,0
234,4.0,4.0,0.0,350,0.9597545454545454,0,0,1,0
235,5.0,5.0,0.0,183,0.9595818181818182,1,0,0,0
236,3.0,3.0,0.0,350,0.9594090909090909,0,0,1,0
237,4.0,4.0,0.0,350,0.9592363636363637,0,0,1,0
238,5.0,5.0,0.0,261,0.9590636363636363,1,0,0,0
239,5.0,5.0,0.0,152,0.9588909090909091,1,0,0,0
240,5.0,5.0,0.0,346,0.9587181818181818,1,0,0,0
241,4.0,4.0,0.0,350,0.9585454545454546,0,0,1,0
242,2.0,2.0,0.0,350,0.9583727272727273,0,0,1,0
243,5.0,5.0,0.0,199,0.9582,1,0,0,0
244,4.0,4.0,0.0,350,0.9580272727272727,0,0,1,0
245,5.0,5.0,0.0,295,0.9578545454545455,1,0,0,0
246,4.0,4.0,0.0,350,0.9576818181818182,0,0,1,0
247,5.0,5.0,0.0,170,0.9575090909090909,1,0,0,0
248,5.0,5.0,0.0,300,0.9573363636363637,1,0,0,0
249,5.0,5.0,0.0,312,0.9571636363636363,1,0,0,0
250,4.0,4.0,0.0,350,0.9569909090909091,0,0,1,0
251,3.0,3.0,0.0,350,0.9568181818181818,0,0,1,0
252,5.0,5.0,0.0,250,0.9566454545454546,1,0,0,0
253,3.0,3.0,0.0,350,0.9564727272727273,0,0,1,0
254,4.0,4.0,0.0,350,0.9563,0,0,1,0
255,5.0,5.0,0.0,134,0.9561272727272727,1,0,0,0
256,5.0,5.0,0.0,309,0.9559545454545455,1,0,0,0
257,4.0,4.0,0.0,350,0.9557818181818182,0,0,1,0
258,5.0,5.0,0.0,191,0.9556090909090909,1,0,0,0
259,5.0,5.0,0.0,283,0.9554363636363636,1,0,0,0
260,5.0,5.0,0.0,194,0.9552636363636363,1,0,0,0
261,4.0,4.0,0.0,350,0.9550909090909091,0,0,1,0
262,5.0,5.0,0.0,274,0.9549181818181818,1,0,0,0
263,4.0,4.0,0.0,350,0.9547454545454546,0,0,1,0
264,5.0,5.0,0.0,148,0.9545727272727272,1,0,0,0
265,5.0,5.0,0.0,217,0.9544,1,0,0,0
266,4.0,4.0,0.0,350,0.9542272727272727,0,0,1,0
267,2.0,2.0,0.0,350,0.9540545454545455,0,0,1,0
268,3.0,3.0,0.0,350,0.9538818181818182,0,0,1,0
269,5.0,5.0,0.0,225,0.953709090909091,1,0,0,0
270,5.0,5.0,0.0,219,0.9535363636363636,1,0,0,0
271,5.0,5.0,0.0,323,0.9533636363636364,1,0,0,0
272,4.0,4.0,0.0,350,0.9531909090909091,0,0,1,0
273,5.0,5.0,0.0,345,0.9530181818181818,1,0,0,0
274,5.0,5.0,0.0,279,0.9528454545454546,1,0,0,0
275,5.0,5.0,0.0,224,0.9526727272727272,1,0,0,0
276,5.0,5.0,0.0,234,0.9525,1,0,0,0
277,5.0,5.0,0.0,251,0.9523272727272727,1,0,0,0
278,3.0,3.0,0.0,350,0.9521545454545455,0,0,1,0
279,5.0,5.0,0.0,234,0.9519818181818182,1,0,0,0
280,5.0,5.0,0.0,339,0.9518090909090909,1,0,0,0
281,2.0,2.0,0.0,350,0.9516363636363636,0,0,1,0
282,5.0,5.0,0.0,285,0.9514636363636364,1,0,0,0
283,3.0,3.0,0.0,350,0.9512909090909091,0,0,1,0
284,5.0,5.0,0.0,283,0.9511181818181819,1,0,0,0
285,5.0,5.0,0.0,160,0.9509454545454545,1,0,0,0
286,5.0,5.0,0.0,238,0.9507727272727273,1,0,0,0
287,5.0,5.0,0.0,303,0.9506,1,0,0,0
288,4.0,4.0,0.0,350,0.9504272727272727,0,0,1,0
289,3.0,3.0,0.0,350,0.9502545454545455,0,0,1,0
290,5.0,5.0,0.0,244,0.9500818181818181,1,0,0,0
291,5.0,5.0,0.0,280,0.9499090909090909,1,0,0,0
292,5.0,5.0,0.0,278,0.9497363636363636,1,0,0,0
293,2.0,2.0,0.0,350,0.9495636363636364,0,0,1,0
294,5.0,5.0,0.0,322,0.9493909090909091,1,0,0,0
295,2.0,2.0,0.0,350,0.9492181818181818,0,0,1,0
296,4.0,4.0,0.0,350,0.9490454545454545,0,0,1,0
297,5.0,5.0,0.0,128,0.9488727272727273,1,0,0,0
298,5.0,5.0,0.0,209,0.9487,1,0,0,0
299,5.0,5.0,0.0,205,0.9485272727272728,1,0,0,0
300,5.0,5.0,0.0,223,0.9483545454545455,1,0,0,0
301,5.0,5.0,0.0,210,0.9481818181818182,1,0,0,0
302,5.0,5.0,0.0,234,0.9480090909090909,1,0,0,0
303,5.0,5.0,0.0,272,0.9478363636363636,1,0,0,0
304,5.0,5.0,0.0,168,0.9476636363636364,1,0,0,0
305,5.0,5.0,0.0,149,0.947490909090909,1,0,0,0
306,5.0,5.0,0.0,275,0.9473181818181818,1,0,0,0
307,5.0,5.0,0.0,223,0.9471454545454545,1,0,0,0
308,5.0,5.0,0.0,345,0.9469727272727273,1,0,0,0
309,3.0,3.0,0.0,350,0.9468,0,0,1,0
310,4.0,4.0,0.0,350,0.9466272727272728,0,0,1,0
311,4.0,4.0,0.0,350,0.9464545454545454,0,0,1,0
312,3.0,3.0,0.0,350,0.9462818181818182,0,0,1,0
313,2.0,2.0,0.0,350,0.9461090909090909,0,0,1,0
314,5.0,5.0,0.0,282,0.9459363636363637,1,0,0,0
315,4.0,4.0,0.0,350,0.9457636363636364,0,0,1,0
316,5.0,5.0,0.0,161,0.9455909090909091,1,0,0,0
317,3.0,3.0,0.0,350,0.9454181818181818,0,0,1,0
318,3.0,3.0,0.0,350,0.9452454545454545,0,0,1,0
319,4.0,4.0,0.0,350,0.9450727272727273,0,0,1,0
320,3.0,3.0,0.0,350,0.9449,0,0,1,0
321,5.0,5.0,0.0,137,0.9447272727272727,1,0,0,0
322,5.0,5.0,0.0,64,0.9445545454545454,1,0,0,0
323,4.0,4.0,0.0,350,0.9443818181818182,0,0,1,0
324,5.0,5.0,0.0,274,0.9442090909090909,1,0,0,0
325,5.0,5.0,0.0,286,0.9440363636363637,1,0,0,0
326,1.0,1.0,0.0,350,0.9438636363636363,0,0,1,0
327,5.0,5.0,0.0,264,0.9436909090909091,1,0,0,0
328,5.0,5.0,0.0,192,0.9435181818181818,1,0,0,0
329,4.0,4.0,0.0,350,0.9433454545454546,0,0,1,0
330,1.0,1.0,0.0,350,0.9431727272727273,0,0,1,0
331,2.0,2.0,0.0,350,0.9430000000000001,0,0,1,0
332,3.0,3.0,0.0,350,0.9428272727272727,0,0,1,0
333,2.0,2.0,0.0,350,0.9426545454545454,0,0,1,0
334,5.0,5.0,0.0,176,0.9424818181818182,1,0,0,0
335,5.0,5.0,0.0,236,0.9423090909090909,1,0,0,0
336,5.0,5.0,0.0,121,0.9421363636363637,1,0,0,0
337,5.0,5.0,0.0,316,0.9419636363636363,1,0,0,0
338,5.0,5.0,0.0,164,0.9417909090909091,1,0,0,0
339,3.0,3.0,0.0,350,0.9416181818181818,0,0,1,0
340,3.0,3.0,0.0,350,0.9414454545454546,0,0,1,0
341,4.0,4.0,0.0,350,0.9412727272727273,0,0,1,0
342,3.0,3.0,0.0,350,0.9411,0,0,1,0
343,5.0,5.0,0.0,134,0.9409272727272727,1,0,0,0
344,3.0,3.0,0.0,350,0.9407545454545454,0,0,1,0
345,1.0,1.0,0.0,350,0.9405818181818182,0,0,1,0
346,4.0,4.0,0.0,350,0.9404090909090909,0,0,1,0
347,5.0,5.0,0.0,327,0.9402363636363636,1,0,0,0
348,5.0,5.0,0.0,342,0.9400636363636363,1,0,0,0
349,3.0,3.0,0.0,350,0.9398909090909091,0,0,1,0
350,2.0,2.0,0.0,350,0.9397181818181818,0,0,1,0
351,5.0,5.0,0.0,200,0.9395454545454546,1,0,0,0
352,5.0,5.0,0.0,127,0.9393727272727272,1,0,0,0
353,5.0,5.0,0.0,144,0.9392,1,0,0,0
354,5.0,5.0,0.0,144,0.9390272727272727,1,0,0,0
355,5.0,5.0,0.0,228,0.9388545454545455,1,0,0,0
356,5.0,5.0,0.0,63,0.9386818181818182,1,0,0,0
357,2.0,2.0,0.0,350,0.938509090909091,0,0,1,0
358,5.0,5.0,0.0,319,0.9383363636363636,1,0,0,0
359,5.0,5.0,0.0,210,0.9381636363636363,1,0,0,0
360,4.0,4.0,0.0,350,0.9379909090909091,0,0,1,0
361,5.0,5.0,0.0,221,0.9378181818181818,1,0,0,0
362,4.0,4.0,0.0,350,0.9376454545454546,0,0,1,0
363,5.0,5.0,0.0,286,0.9374727272727272,1,0,0,0
364,5.0,5.0,0.0,343,0.9373,1,0,0,0
365,5.0,5.0,0.0,312,0.9371272727272727,1,0,0,0
366,5.0,5.0,0.0,235,0.9369545454545455,1,0,0,0
367,5.0,5.0,0.0,217,0.9367818181818182,1,0,0,0
368,5.0,5.0,0.0,341,0.936609090909091,1,0,0,0
369,5.0,5.0,0.0,289,0.9364363636363636,1,0,0,0
370,5.0,5.0,0.0,322,0.9362636363636364,1,0,0,0
371,5.0,5.0,0.0,276,0.9360909090909091,1,0,0,0
372,3.0,3.0,0.0,350,0.9359181818181819,0,0,1,0
373,5.0,5.0,0.0,312,0.9357454545454545,1,0,0,0
374,5.0,5.0,0.0,253,0.9355727272727272,1,0,0,0
375,3.0,3.0,0.0,350,0.9354,0,0,1,0
376,2.0,2.0,0.0,350,0.9352272727272728,0,0,1,0
377,3.0,3.0,0.0,350,0.9350545454545455,0,0,1,0
378,4.0,4.0,0.0,350,0.9348818181818181,0,0,1,0
379,4.0,4.0,0.0,350,0.9347090909090909,0,0,1,0
380,5.0,5.0,0.0,171,0.9345363636363636,1,0,0,0
381,5.0,5.0,0.0,283,0.9343636363636364,1,0,0,0
382,3.0,3.0,0.0,350,0.9341909090909091,0,0,1,0
383,5.0,5.0,0.0,323,0.9340181818181819,1,0,0,0
384,3.0,3.0,0.0,350,0.9338454545454545,0,0,1,0
385,2.0,2.0,0.0,350,0.9336727272727273,0,0,1,0
386,5.0,5.0,0.0,165,0.9335,1,0,0,0
387,5.0,5.0,0.0,258,0.9333272727272728,1,0,0,0
388,3.0,3.0,0.0,350,0.9331545454545455,0,0,1,0
389,3.0,3.0,0.0,350,0.9329818181818181,0,0,1,0
390,5.0,5.0,0.0,324,0.9328090909090909,1,0,0,0
391,5.0,5.0,0.0,311,0.9326363636363636,1,0,0,0
392,4.0,4.0,0.0,350,0.9324636363636364,0,0,1,0
393,5.0,5.0,0.0,241,0.9322909090909091,1,0,0,0
394,5.0,5.0,0.0,337,0.9321181818181818,1,0,0,0
395,5.0,5.0,0.0,349,0.9319454545454545,1,0,0,0
396,5.0,5.0,0.0,213,0.9317727272727273,1,0,0,0
397,5.0,5.0,0.0,340,0.9316,1,0,0,0
398,4.0,4.0,0.0,350,0.9314272727272728,0,0,1,0
399,5.0,5.0,0.0,159,0.9312545454545454,1,0,0,0
400,5.0,5.0,0.0,111,0.9310818181818181,1,0,0,0
401,5.0,5.0,0.0,266,0.9309090909090909,1,0,0,0
402,4.0,4.0,0.0,350,0.9307363636363637,0,0,1,0
403,1.0,1.0,0.0,350,0.9305636363636364,0,0,1,0
404,5.0,5.0,0.0,322,0.930390909090909,1,0,0,0
405,5.0,5.0,0.0,189,0.9302181818181818,1,0,0,0
406,5.0,5.0,0.0,309,0.9300454545454545,1,0,0,0
407,5.0,5.0,0.0,205,0.9298727272727273,1,0,0,0
408,2.0,2.0,0.0,350,0.9297,0,0,1,0
409,5.0,5.0,0.0,293,0.9295272727272728,1,0,0,0
410,5.0,5.0,0.0,43,0.9293545454545454,1,0,0,0
411,5.0,5.0,0.0,181,0.9291818181818182,1,0,0,0
412,5.0,5.0,0.0,322,0.9290090909090909,1,0,0,0
413,5.0,5.0,0.0,272,0.9288363636363637,1,0,0,0
414,5.0,5.0,0.0,250,0.9286636363636364,1,0,0,0
415,5.0,5.0,0.0,343,0.9284909090909091,1,0,0,0
416,5.0,5.0,0.0,149,0.9283181818181818,1,0,0,0
417,5.0,5.0,0.0,233,0.9281454545454546,1,0,0,0
418,5.0,5.0,0.0,201,0.9279727272727273,1,0,0,0
419,3.0,3.0,0.0,350,0.9278,0,0,1,0
420,5.0,5.0,0.0,229,0.9276272727272727,1,0,0,0
421,4.0,4.0,0.0,350,0.9274545454545454,0,0,1,0
422,5.0,5.0,0.0,337,0.9272818181818182,1,0,0,0
423,4.0,4.0,0.0,350,0.9271090909090909,0,0,1,0
424,5.0,5.0,0.0,166,0.9269363636363637,1,0,0,0
425,2.0,2.0,0.0,350,0.9267636363636363,0,0,1,0
426,5.0,5.0,0.0,151,0.9265909090909091,1,0,0,0
