episode,environment_return,learning_return,intrinsic_return,steps,epsilon,success,died,truncated,monster_moves
303,0.0,0.0,0.0,65,0.94262,0,1,0,0
304,0.0,0.0,0.0,38,0.94243,0,1,0,0
305,0.0,0.0,0.0,29,0.94224,0,1,0,0
306,0.0,0.0,0.0,120,0.94205,0,1,0,0
307,0.0,0.0,0.0,113,0.94186,0,1,0,0
308,0.0,0.0,0.0,52,0.94167,0,1,0,0
309,0.0,0.0,0.0,174,0.94148,0,1,0,0
310,0.0,0.0,0.0,55,0.94129,0,1,0,0
311,0.0,0.0,0.0,86,0.9411,0,1,0,0
312,0.0,0.0,0.0,73,0.94091,0,1,0,0
313,0.0,0.0,0.0,75,0.94072,0,1,0,0
314,0.0,0.0,0.0,165,0.94053,0,1,0,0
315,0.0,0.0,0.0,150,0.94034,0,1,0,0
316,0.0,0.0,0.0,35,0.94015,0,1,0,0
317,0.0,0.0,0.0,137,0.93996,0,1,0,0
318,0.0,0.0,0.0,19,0.93977,0,1,0,0
319,0.0,0.0,0.0,112,0.93958,0,1,0,0
320,0.0,0.0,0.0,87,0.9393900000000001,0,1,0,0
321,0.0,0.0,0.0,60,0.9392,0,1,0,0
322,0.0,0.0,0.0,39,0.93901,0,1,0,0
323,0.0,0.0,0.0,65,0.93882,0,1,0,0
324,0.0,0.0,0.0,35,0.93863,0,1,0,0
325,0.0,0.0,0.0,149,0.93844,0,1,0,0
326,0.0,0.0,0.0,213,0.93825,0,1,0,0
327,0.0,0.0,0.0,62,0.93806,0,1,0,0
328,0.0,0.0,0.0,41,0.93787,0,1,0,0
329,0.0,0.0,0.0,74,0.93768,0,1,0,0
330,0.0,0.0,0.0,18,0.93749,0,1,0,0
331,0.0,0.0,0.0,10,0.9373,0,1,0,0
332,0.0,0.0,0.0,31,0.93711,0,1,0,0
333,0.0,0.0,0.0,75,0.93692,0,1,0,0
334,0.0,0.0,0.0,50,0.93673,0,1,0,0
335,0.0,0.0,0.0,79,0.93654,0,1,0,0
336,1.0,1.0,0.0,40,0.93635,1,0,0,0
337,0.0,0.0,0.0,65,0.93616,0,1,0,0
338,0.0,0.0,0.0,26,0.93597,0,1,0,0
339,0.0,0.0,0.0,50,0.9357800000000001,0,1,0,0
340,0.0,0.0,0.0,46,0.93559,0,1,0,0
341,0.0,0.0,0.0,54,0.9354,0,1,0,0
342,0.0,0.0,0.0,126,0.93521,0,1,0,0
343,0.0,0.0,0.0,46,0.93502,0,1,0,0
344,0.0,0.0,0.0,120,0.93483,0,1,0,0
345,0.0,0.0,0.0,74,0.93464,0,1,0,0
346,0.0,0.0,0.0,106,0.93445,0,1,0,0
347,1.0,1.0,0.0,137,0.93426,1,0,0,0
348,0.0,0.0,0.0,20,0.93407,0,1,0,0
349,0.0,0.0,0.0,29,0.93388,0,1,0,0
350,0.0,0.0,0.0,58,0.93369,0,1,0,0
351,1.0,1.0,0.0,60,0.9335,1,0,0,0
352,0.0,0.0,0.0,107,0.93331,0,1,0,0
353,0.0,0.0,0.0,58,0.93312,0,1,0,0
354,0.0,0.0,0.0,110,0.93293,0,1,0,0
355,0.0,0.0,0.0,110,0.93274,0,1,0,0
356,0.0,0.0,0.0,7,0.93255,0,1,0,0
357,0.0,0.0,0.0,149,0.93236,0,1,0,0
358,0.0,0.0,0.0,21,0.9321699999999999,0,1,0,0
359,0.0,0.0,0.0,83,0.93198,0,1,0,0
360,0.0,0.0,0.0,88,0.93179,0,1,0,0
361,0.0,0.0,0.0,124,0.9316,0,1,0,0
362,0.0,0.0,0.0,50,0.93141,0,1,0,0
363,1.0,1.0,0.0,192,0.9312199999999999,1,0,0,0
364,0.0,0.0,0.0,61,0.93103,0,1,0,0
365,0.0,0.0,0.0,73,0.93084,0,1,0,0
366,0.0,0.0,0.0,116,0.93065,0,1,0,0
367,0.0,0.0,0.0,57,0.93046,0,1,0,0
368,0.0,0.0,0.0,54,0.93027,0,1,0,0
369,0.0,0.0,0.0,30,0.93008,0,1,0,0
370,0.0,0.0,0.0,38,0.92989,0,1,0,0
371,0.0,0.0,0.0,30,0.9297,0,1,0,0
372,0.0,0.0,0.0,70,0.9295100000000001,0,1,0,0
373,0.0,0.0,0.0,28,0.92932,0,1,0,0
374,0.0,0.0,0.0,62,0.92913,0,1,0,0
375,0.0,0.0,0.0,55,0.92894,0,1,0,0
376,0.0,0.0,0.0,47,0.92875,0,1,0,0
377,0.0,0.0,0.0,39,0.92856,0,1,0,0
378,0.0,0.0,0.0,22,0.92837,0,1,0,0
379,0.0,0.0,0.0,68,0.92818,0,1,0,0
380,1.0,1.0,0.0,97,0.92799,1,0,0,0
381,0.0,0.0,0.0,112,0.9278,0,1,0,0
382,0.0,0.0,0.0,94,0.92761,0,1,0,0
383,0.0,0.0,0.0,71,0.92742,0,1,0,0
384,0.0,0.0,0.0,48,0.92723,0,1,0,0
385,0.0,0.0,0.0,102,0.92704,0,1,0,0
386,0.0,0.0,0.0,95,0.92685,0,1,0,0
387,0.0,0.0,0.0,76,0.92666,0,1,0,0
388,0.0,0.0,0.0,29,0.92647,0,1,0,0
389,0.0,0.0,0.0,34,0.92628,0,1,0,0
390,0.0,0.0,0.0,73,0.92609,0,1,0,0
391,0.0,0.0,0.0,122,0.9259,0,1,0,0
392,0.0,0.0,0.0,101,0.92571,0,1,0,0
393,0.0,0.0,0.0,185,0.92552,0,1,0,0
394,0.0,0.0,0.0,135,0.92533,0,1,0,0
395,0.0,0.0,0.0,100,0.92514,0,1,0,0
396,0.0,0.0,0.0,30,0.92495,0,1,0,0
397,0.0,0.0,0.0,84,0.92476,0,1,0,0
398,0.0,0.0,0.0,152,0.92457,0,1,0,0
399,1.0,1.0,0.0,48,0.92438,1,0,0,0
400,0.0,0.0,0.0,77,0.9241900000000001,0,1,0,0
401,0.0,0.0,0.0,58,0.924,0,1,0,0
402,1.0,1.0,0.0,74,0.92381,1,0,0,0
403,0.0,0.0,0.0,50,0.92362,0,1,0,0
404,1.0,1.0,0.0,208,0.92343,1,0,0,0
405,0.0,0.0,0.0,38,0.9232400000000001,0,1,0,0
406,0.0,0.0,0.0,71,0.92305,0,1,0,0
407,0.0,0.0,0.0,27,0.92286,0,1,0,0
408,1.0,1.0,0.0,189,0.92267,1,0,0,0
409,1.0,1.0,0.0,65,0.92248,1,0,0,0
410,1.0,1.0,0.0,21,0.92229,1,0,0,0
411,0.0,0.0,0.0,76,0.9221,0,1,0,0
412,0.0,0.0,0.0,65,0.92191,0,1,0,0
413,0.0,0.0,0.0,67,0.92172,0,1,0,0
414,0.0,0.0,0.0,19,0.92153,0,1,0,0
415,0.0,0.0,0.0,21,0.92134,0,1,0,0
416,1.0,1.0,0.0,37,0.92115,1,0,0,0
417,0.0,0.0,0.0,103,0.92096,0,1,0,0
418,0.0,0.0,0.0,31,0.92077,0,1,0,0
419,0.0,0.0,0.0,18,0.92058,0,1,0,0
420,0.0,0.0,0.0,103,0.92039,0,1,0,0
421,0.0,0.0,0.0,73,0.9202,0,1,0,0
422,0.0,0.0,0.0,32,0.92001,0,1,0,0
423,0.0,0.0,0.0,28,0.91982,0,1,0,0
424,1.0,1.0,0.0,83,0.91963,1,0,0,0
425,0.0,0.0,0.0,61,0.91944,0,1,0,0
426,1.0,1.0,0.0,130,0.91925,1,0,0,0
427,0.0,0.0,0.0,57,0.91906,0,1,0,0
428,0.0,0.0,0.0,25,0.91887,0,1,0,0
429,0.0,0.0,0.0,100,0.91868,0,1,0,0
430,0.0,0.0,0.0,56,0.91849,0,1,0,0
431,0.0,0.0,0.0,44,0.9183,0,1,0,0
432,0.0,0.0,0.0,15,0.91811,0,1,0,0
433,0.0,0.0,0.0,93,0.91792,0,1,0,0
434,0.0,0.0,0.0,56,0.91773,0,1,0,0
435,0.0,0.0,0.0,42,0.91754,0,1,0,0
436,0.0,0.0,0.0,93,0.91735,0,1,0,0
437,0.0,0.0,0.0,54,0.91716,0,1,0,0
438,0.0,0.0,0.0,36,0.91697,0,1,0,0
439,0.0,0.0,0.0,152,0.91678,0,1,0,0
440,1.0,1.0,0.0,56,0.91659,1,0,0,0
441,0.0,0.0,0.0,21,0.9164,0,1,0,0
442,1.0,1.0,0.0,24,0.91621,1,0,0,0
443,0.0,0.0,0.0,104,0.9160200000000001,0,1,0,0
444,0.0,0.0,0.0,71,0.91583,0,1,0,0
445,0.0,0.0,0.0,53,0.91564,0,1,0,0
446,0.0,0.0,0.0,47,0.91545,0,1,0,0
447,0.0,0.0,0.0,150,0.91526,0,1,0,0
448,0.0,0.0,0.0,18,0.91507,0,1,0,0
449,0.0,0.0,0.0,17,0.91488,0,1,0,0
450,0.0,0.0,0.0,64,0.91469,0,1,0,0
451,0.0,0.0,0.0,74,0.9145,0,1,0,0
452,0.0,0.0,0.0,154,0.91431,0,1,0,0
453,0.0,0.0,0.0,43,0.91412,0,1,0,0
454,0.0,0.0,0.0,17,0.91393,0,1,0,0
455,0.0,0.0,0.0,53,0.91374,0,1,0,0
456,0.0,0.0,0.0,29,0.91355,0,1,0,0
457,0.0,0.0,0.0,24,0.91336,0,1,0,0
458,0.0,0.0,0.0,62,0.91317,0,1,0,0
459,0.0,0.0,0.0,36,0.91298,0,1,0,0
460,1.0,1.0,0.0,48,0.91279,1,0,0,0
461,0.0,0.0,0.0,107,0.9126,0,1,0,0
462,0.0,0.0,0.0,76,0.9124099999999999,0,1,0,0
463,1.0,1.0,0.0,33,0.91222,1,0,0,0
464,0.0,0.0,0.0,24,0.91203,0,1,0,0
465,0.0,0.0,0.0,73,0.91184,0,1,0,0
466,1.0,1.0,0.0,51,0.91165,1,0,0,0
467,0.0,0.0,0.0,18,0.9114599999999999,0,1,0,0
468,0.0,0.0,0.0,107,0.91127,0,1,0,0
469,0.0,0.0,0.0,21,0.91108,0,1,0,0
470,0.0,0.0,0.0,73,0.91089,0,1,0,0
471,0.0,0.0,0.0,80,0.9107000000000001,0,1,0,0
472,0.0,0.0,0.0,81,0.91051,0,1,0,0
473,0.0,0.0,0.0,141,0.91032,0,1,0,0
474,1.0,1.0,0.0,124,0.91013,1,0,0,0
