#{"t_start": 1789238574.486416, "env_id": "None"}
r,l,t,episode_max_phase,episode_phases_advanced,episode_enemies_destroyed,episode_spawners_destroyed,episode_shots_fired,episode_damage_dealt,episode_damage_taken,is_success
-38.589615,226,0.61715,1,0,1,0,19,20.0,100.0,False
-39.973731,235,1.074915,1,0,0,0,23,10.0,100.0,False
-40.256431,214,1.499228,1,0,0,0,16,10.0,100.0,False
-38.466279,235,1.929571,1,0,1,0,15,20.0,100.0,False
-38.027302,233,2.900047,1,0,1,0,20,30.0,100.0,False
-37.851864,226,3.346385,1,0,1,0,22,40.0,100.0,False
-40.193757,209,3.727575,1,0,0,0,14,10.0,100.0,False
-36.341686,287,4.295224,1,0,2,0,25,50.0,100.0,False
-40.66376,215,5.253679,1,0,0,0,18,0.0,100.0,False
-38.055413,244,5.806754,1,0,1,0,23,40.0,100.0,False
-36.608317,226,6.234989,1,0,2,0,20,40.0,100.0,False
-38.792437,257,6.73275,1,0,1,0,16,20.0,100.0,False
-39.995184,219,7.195086,1,0,0,0,17,10.0,100.0,False
-38.121902,262,8.283431,1,0,1,0,24,40.0,100.0,False
-40.774865,255,8.866743,1,0,0,0,22,10.0,100.0,False
-40.980431,259,9.464604,1,0,0,0,25,0.0,100.0,False
-38.820284,293,10.073961,1,0,1,0,28,30.0,100.0,False
-39.572776,260,11.288296,1,0,0,0,25,40.0,100.0,False
-40.67412,250,11.789912,1,0,0,0,15,0.0,100.0,False
-40.485195,258,12.26666,1,0,0,0,18,20.0,100.0,False
-40.346063,255,12.791983,1,0,0,0,22,20.0,100.0,False
-40.52323,247,13.838391,1,0,0,0,17,10.0,100.0,False
-36.652397,296,14.444579,1,0,2,0,26,60.0,100.0,False
-34.895568,334,15.109579,1,0,3,0,32,70.0,100.0,False
-38.283991,309,16.414224,1,0,1,0,29,50.0,100.0,False
-36.675822,354,17.145623,1,0,2,0,34,60.0,100.0,False
-41.02922,275,17.705449,1,0,0,0,21,0.0,100.0,False
-37.200706,336,18.900651,1,0,2,0,30,40.0,100.0,False
-40.166399,298,19.567553,1,0,0,0,27,30.0,100.0,False
-40.552284,312,20.257114,1,0,0,0,27,20.0,100.0,False
-41.103205,326,21.591125,1,0,0,0,29,10.0,100.0,False
-38.906547,302,22.274008,1,0,1,0,21,20.0,100.0,False
-41.077268,302,22.899704,1,0,0,0,27,0.0,100.0,False
-40.21884,309,23.545826,1,0,0,0,24,30.0,100.0,False
-39.260223,339,24.764279,1,0,1,0,24,20.0,100.0,False
-41.024164,316,25.448171,1,0,0,0,27,0.0,100.0,False
-38.629321,338,26.243413,1,0,1,0,32,40.0,100.0,False
-38.762156,332,27.492189,1,0,1,0,27,30.0,100.0,False
-38.499704,318,28.174336,1,0,1,0,27,40.0,100.0,False
-41.011048,322,28.86617,1,0,0,0,28,0.0,100.0,False
-34.525912,337,30.164239,1,0,3,0,29,80.0,100.0,False
-34.713901,392,31.046415,1,0,3,0,28,80.0,100.0,False
-38.926195,332,31.776409,1,0,1,0,31,20.0,100.0,False
-36.342409,321,33.012338,1,0,2,0,26,50.0,100.0,False
-36.428303,358,34.663,1,0,2,0,30,60.0,100.0,False
-35.020084,325,35.363247,1,0,3,0,28,60.0,100.0,False
