#{"t_start": 1789238455.5518992, "env_id": "None"}
r,l,t,episode_max_phase,episode_phases_advanced,episode_enemies_destroyed,episode_spawners_destroyed,episode_shots_fired,episode_damage_dealt,episode_damage_taken,is_success
-40.660966,222,0.484201,1,0,0,0,20,0.0,100.0,False
-40.92341,241,0.963653,1,0,0,0,22,0.0,100.0,False
-36.729499,259,1.440666,1,0,2,0,27,40.0,100.0,False
-40.797201,224,1.904613,1,0,0,0,17,0.0,100.0,False
-40.383277,215,2.864667,1,0,0,0,18,10.0,100.0,False
-40.692278,231,3.301034,1,0,0,0,19,0.0,100.0,False
-41.06151,238,3.779442,1,0,0,0,21,0.0,100.0,False
-40.947455,230,4.237171,1,0,0,0,20,0.0,100.0,False
-40.914836,226,5.154398,1,0,0,0,18,0.0,100.0,False
-38.347452,228,5.578211,1,0,1,0,20,20.0,100.0,False
-34.399452,310,6.133418,1,0,3,0,24,60.0,100.0,False
-40.791662,235,6.590392,1,0,0,0,16,0.0,100.0,False
-35.182989,271,7.777736,1,0,2,0,26,60.0,100.0,False
-33.838456,285,8.369297,1,0,2,0,28,80.0,100.0,False
-41.03998,237,8.870692,1,0,0,0,20,0.0,100.0,False
-32.297431,260,9.441844,1,0,3,0,22,90.0,100.0,False
-38.271808,242,10.477075,1,0,1,0,18,20.0,100.0,False
-40.810434,217,10.886622,1,0,0,0,21,0.0,100.0,False
-40.255879,212,11.405844,1,0,0,0,20,10.0,100.0,False
-39.901751,204,11.830499,1,0,0,0,19,10.0,100.0,False
-40.258515,211,12.324288,1,0,0,0,17,10.0,100.0,False
-36.228671,255,13.3575,1,0,2,0,20,40.0,100.0,False
-36.868506,232,13.829345,1,0,1,0,19,50.0,100.0,False
-38.805109,196,14.255518,1,0,0,0,16,30.0,100.0,False
-40.115927,201,14.658852,1,0,0,0,17,10.0,100.0,False
-23.802258,327,16.04608,1,0,3,1,30,110.0,100.0,False
-34.074331,269,16.59734,1,0,3,0,28,70.0,100.0,False
-32.895477,266,17.241269,1,0,3,0,27,80.0,100.0,False
-29.354051,311,17.98149,1,0,4,0,32,120.0,100.0,False
-35.795556,269,19.137838,1,0,2,0,27,50.0,100.0,False
-31.749707,297,19.756145,1,0,3,0,33,100.0,100.0,False
-34.291036,305,20.394156,1,0,3,0,31,60.0,100.0,False
-25.855707,352,21.723663,1,0,2,1,34,90.0,100.0,False
-23.224842,314,22.395458,1,0,3,1,30,110.0,100.0,False
-31.083118,293,23.022047,1,0,3,0,29,110.0,100.0,False
-34.611022,252,23.562693,1,0,2,0,26,60.0,100.0,False
-32.573549,284,24.73572,1,0,3,0,25,90.0,100.0,False
-23.127557,299,25.295233,1,0,3,1,29,110.0,100.0,False
-33.790854,266,25.829133,1,0,3,0,27,60.0,100.0,False
-20.609244,305,26.9618,1,0,4,1,33,130.0,100.0,False
-33.4569,299,27.556705,1,0,3,0,27,70.0,100.0,False
-20.731443,311,28.17911,1,0,4,1,28,130.0,100.0,False
-32.164788,293,28.734326,1,0,3,0,28,90.0,100.0,False
-35.490281,247,29.735655,1,0,2,0,24,50.0,100.0,False
-23.275689,292,30.285521,1,0,3,1,28,110.0,100.0,False
-29.816871,305,30.840013,1,0,4,0,29,120.0,100.0,False
-36.712152,219,31.267812,1,0,1,0,21,50.0,100.0,False
-26.102917,327,33.406243,1,0,2,1,35,90.0,100.0,False
-29.808814,296,33.934572,1,0,4,0,27,110.0,100.0,False
-23.168949,303,34.47849,1,0,3,1,28,110.0,100.0,False
