#{"t_start": 1789175390.7246792, "env_id": "None"}
r,l,t,episode_max_phase,episode_phases_advanced,episode_enemies_destroyed,episode_spawners_destroyed,episode_shots_fired,episode_damage_dealt,episode_damage_taken,is_success
-40.691034,226,2.665866,1,0,0,0,20,0.0,100.0,False
-40.820407,235,3.201122,1,0,0,0,18,0.0,100.0,False
-40.649173,221,3.695601,1,0,0,0,21,0.0,100.0,False
-40.732392,229,4.331589,1,0,0,0,23,0.0,100.0,False
-39.080461,254,5.5431,1,0,1,0,24,20.0,100.0,False
-40.760224,239,6.015246,1,0,0,0,19,0.0,100.0,False
-40.836728,227,6.495048,1,0,0,0,21,0.0,100.0,False
-40.337189,217,7.013519,1,0,0,0,20,10.0,100.0,False
-40.541038,218,8.201614,1,0,0,0,19,0.0,100.0,False
-38.535731,245,8.779149,1,0,1,0,23,20.0,100.0,False
-40.896952,229,9.302215,1,0,0,0,18,0.0,100.0,False
-41.003951,249,9.860903,1,0,0,0,21,0.0,100.0,False
-40.666383,221,10.22082,1,0,0,0,18,0.0,100.0,False
-40.945235,236,11.519552,1,0,0,0,20,0.0,100.0,False
-38.145607,245,12.016651,1,0,1,0,23,30.0,100.0,False
-38.453604,238,12.564776,1,0,1,0,21,30.0,100.0,False
-33.711501,282,13.289517,1,0,3,0,26,70.0,100.0,False
-40.558157,218,14.659672,1,0,0,0,18,0.0,100.0,False
-38.795844,245,15.317023,1,0,1,0,22,20.0,100.0,False
-38.269839,240,15.901265,1,0,1,0,23,30.0,100.0,False
-38.286632,238,16.425005,1,0,1,0,21,30.0,100.0,False
-40.416878,233,17.68384,1,0,0,0,21,10.0,100.0,False
-38.455695,234,18.201377,1,0,1,0,22,20.0,100.0,False
-38.580651,252,18.881865,1,0,1,0,24,20.0,100.0,False
-37.774738,243,19.605017,1,0,1,0,22,30.0,100.0,False
-40.411464,216,20.38952,1,0,0,0,19,10.0,100.0,False
-36.168661,268,22.040156,1,0,2,0,29,40.0,100.0,False
-38.247518,254,22.81381,1,0,1,0,27,20.0,100.0,False
-37.638921,249,23.457655,1,0,1,0,26,30.0,100.0,False
-35.627971,286,24.698099,1,0,2,0,27,50.0,100.0,False
-23.865136,318,25.312544,1,0,3,1,32,110.0,100.0,False
-37.880398,248,25.859705,1,0,1,0,25,30.0,100.0,False
-38.333544,239,26.397021,1,0,1,0,28,20.0,100.0,False
-35.767712,243,27.515118,1,0,1,0,26,60.0,100.0,False
-26.494587,361,28.278679,1,0,2,1,39,90.0,100.0,False
-34.997353,273,28.943428,1,0,2,0,29,60.0,100.0,False
-36.462529,272,29.530988,1,0,2,0,25,40.0,100.0,False
-33.625298,260,30.725571,1,0,3,0,25,70.0,100.0,False
-38.369294,250,31.284897,1,0,1,0,27,30.0,100.0,False
-34.131956,296,31.962914,1,0,3,0,31,60.0,100.0,False
-37.244278,246,32.543146,1,0,1,0,25,40.0,100.0,False
-36.526021,251,33.709722,1,0,2,0,27,40.0,100.0,False
-32.465644,284,34.302679,1,0,3,0,29,90.0,100.0,False
-32.881991,294,35.013123,1,0,3,0,31,80.0,100.0,False
-32.986129,297,36.325604,1,0,3,0,31,80.0,100.0,False
-32.653523,254,36.890305,1,0,3,0,26,80.0,100.0,False
-33.5769,259,37.482893,1,0,3,0,28,70.0,100.0,False
-34.688836,234,38.000885,1,0,2,0,26,70.0,100.0,False
-36.523084,242,39.140841,1,0,2,0,24,40.0,100.0,False
-32.4705,301,40.853055,1,0,3,0,35,80.0,100.0,False
-35.485639,283,41.441341,1,0,2,0,29,60.0,100.0,False
-35.507221,270,42.042468,1,0,2,0,30,50.0,100.0,False
