#{"t_start": 1789175390.7281115, "env_id": "None"}
r,l,t,episode_max_phase,episode_phases_advanced,episode_enemies_destroyed,episode_spawners_destroyed,episode_shots_fired,episode_damage_dealt,episode_damage_taken,is_success
-41.075643,252,2.719093,1,0,0,0,25,0.0,100.0,False
-40.637997,232,3.243237,1,0,0,0,20,0.0,100.0,False
-40.748971,221,3.776006,1,0,0,0,20,0.0,100.0,False
-40.664303,215,4.358802,1,0,0,0,22,0.0,100.0,False
-40.969508,234,5.51904,1,0,0,0,19,0.0,100.0,False
-40.789465,226,5.959888,1,0,0,0,21,0.0,100.0,False
-40.682311,215,6.41268,1,0,0,0,18,0.0,100.0,False
-40.654876,221,6.954225,1,0,0,0,20,0.0,100.0,False
-41.009401,250,8.200193,1,0,0,0,22,0.0,100.0,False
-40.820637,231,8.741611,1,0,0,0,18,0.0,100.0,False
-40.77876,214,9.225519,1,0,0,0,22,0.0,100.0,False
-40.849897,221,9.767023,1,0,0,0,20,0.0,100.0,False
-40.75634,222,10.129482,1,0,0,0,21,0.0,100.0,False
-36.795423,233,11.38868,1,0,2,0,23,40.0,100.0,False
-33.750857,284,11.981539,1,0,3,0,21,70.0,100.0,False
-33.560362,312,12.677897,1,0,3,0,24,70.0,100.0,False
-38.669784,220,13.262391,1,0,1,0,17,20.0,100.0,False
-38.778641,247,14.713512,1,0,1,0,22,20.0,100.0,False
-40.883619,229,15.331211,1,0,0,0,25,0.0,100.0,False
-40.670317,210,15.804218,1,0,0,0,18,0.0,100.0,False
-40.799296,224,16.316254,1,0,0,0,20,0.0,100.0,False
-40.594962,214,17.52566,1,0,0,0,19,0.0,100.0,False
-34.310174,270,18.159812,1,0,2,0,24,80.0,100.0,False
-36.472059,258,18.821504,1,0,2,0,22,40.0,100.0,False
-34.268508,261,19.611609,1,0,3,0,23,60.0,100.0,False
-36.619783,259,21.402169,1,0,2,0,25,40.0,100.0,False
-40.224903,210,21.999795,1,0,0,0,20,0.0,100.0,False
-40.095553,189,22.564237,1,0,0,0,16,10.0,100.0,False
-21.22918,325,23.451217,1,0,4,1,34,130.0,100.0,False
-35.87228,255,24.023104,1,0,2,0,27,50.0,100.0,False
-34.649838,270,25.127784,1,0,2,0,32,70.0,100.0,False
-36.100358,245,25.656277,1,0,2,0,27,50.0,100.0,False
-38.644316,249,26.222576,1,0,1,0,27,20.0,100.0,False
-38.100269,243,26.757453,1,0,1,0,27,40.0,100.0,False
-35.282984,262,27.958882,1,0,2,0,26,60.0,100.0,False
-36.316441,277,28.503271,1,0,2,0,26,40.0,100.0,False
-32.566098,305,29.288971,1,0,3,0,35,80.0,100.0,False
-25.503774,290,30.469001,1,0,2,1,27,90.0,100.0,False
-33.923081,270,31.117868,1,0,3,0,28,60.0,100.0,False
-38.507146,219,31.577734,1,0,1,0,22,20.0,100.0,False
-34.038001,253,32.189939,1,0,3,0,24,60.0,100.0,False
-36.226443,256,33.381217,1,0,2,0,29,40.0,100.0,False
-32.405536,299,34.032319,1,0,3,0,30,80.0,100.0,False
-38.653358,242,34.588908,1,0,1,0,24,20.0,100.0,False
-31.30528,291,35.242229,1,0,3,0,32,110.0,100.0,False
-20.888468,285,36.542691,1,0,4,1,29,130.0,100.0,False
-23.653654,312,37.183315,1,0,3,1,34,110.0,100.0,False
-31.833317,296,37.902201,1,0,3,0,33,100.0,100.0,False
-34.734341,282,39.124386,1,0,2,0,28,60.0,100.0,False
-37.9099,236,40.696398,1,0,1,0,25,30.0,100.0,False
-31.950136,285,41.283328,1,0,3,0,27,90.0,100.0,False
-32.769166,279,41.871379,1,0,3,0,28,80.0,100.0,False
