#{"t_start": 1789305996.7503636, "env_id": "None"}
r,l,t,episode_max_phase,episode_phases_advanced,episode_enemies_destroyed,episode_spawners_destroyed,episode_shots_fired,episode_damage_dealt,episode_damage_taken,is_success
-41.805047,263,2.970041,1,0,0,0,24,0.0,100.0,False
-40.841514,230,3.781169,1,0,0,0,22,0.0,100.0,False
-42.506831,281,4.779554,1,0,0,0,25,0.0,100.0,False
-42.372708,258,6.923692,1,0,0,0,23,0.0,100.0,False
-41.379709,233,7.784039,1,0,0,0,24,0.0,100.0,False
-41.685121,240,8.65537,1,0,0,0,27,0.0,100.0,False
-40.530252,269,9.606243,1,0,1,0,22,30.0,100.0,False
-42.26501,272,10.574521,1,0,0,0,25,0.0,100.0,False
-41.864142,258,12.544875,1,0,0,0,28,0.0,100.0,False
-42.720655,309,13.787442,1,0,0,0,31,0.0,100.0,False
-42.364491,277,14.28433,1,0,0,0,29,0.0,100.0,False
-41.975228,250,15.28152,1,0,0,0,27,0.0,100.0,False
-41.856866,301,15.885611,1,0,0,0,31,0.0,100.0,False
-42.525064,315,16.453759,1,0,0,0,35,0.0,100.0,False
-41.783199,307,16.934425,1,0,0,0,32,0.0,100.0,False
-42.797446,316,17.900608,1,0,0,0,33,0.0,100.0,False
-42.398577,311,18.409446,1,0,0,0,33,0.0,100.0,False
-42.208981,312,18.985366,1,0,0,0,34,0.0,100.0,False
-42.350946,314,20.222848,1,0,0,0,35,0.0,100.0,False
-41.332467,266,20.757554,1,0,0,0,26,10.0,100.0,False
-41.662025,269,21.266304,1,0,0,0,27,0.0,100.0,False
-42.526982,289,21.773246,1,0,0,0,27,0.0,100.0,False
-42.437779,300,22.659783,1,0,0,0,30,0.0,100.0,False
-42.263311,289,23.146595,1,0,0,0,29,0.0,100.0,False
-42.108086,303,23.648445,1,0,0,0,29,0.0,100.0,False
-42.425146,333,25.093567,1,0,0,0,34,0.0,100.0,False
-41.723878,284,26.115515,1,0,0,0,25,0.0,100.0,False
-42.359832,292,26.957575,1,0,0,0,29,0.0,100.0,False
-42.014334,299,27.897466,1,0,0,0,30,0.0,100.0,False
-41.680573,303,28.460297,1,0,0,0,26,0.0,100.0,False
-41.92425,369,29.101018,1,0,0,0,31,0.0,100.0,False
-42.383427,314,30.092601,1,0,0,0,26,0.0,100.0,False
-42.321705,300,30.594619,1,0,0,0,26,0.0,100.0,False
-41.324864,245,31.003928,1,0,0,0,19,0.0,100.0,False
-42.402623,311,31.542365,1,0,0,0,28,0.0,100.0,False
-42.559968,324,32.444991,1,0,0,0,31,0.0,100.0,False
-42.597093,299,32.947089,1,0,0,0,29,0.0,100.0,False
-42.588078,292,33.422853,1,0,0,0,27,0.0,100.0,False
-42.751282,313,34.319133,1,0,0,0,32,0.0,100.0,False
-42.490738,314,34.896922,1,0,0,0,28,0.0,100.0,False
-42.33764,311,35.444785,1,0,0,0,31,0.0,100.0,False
-42.729306,313,35.984915,1,0,0,0,29,0.0,100.0,False
-42.385261,311,39.265391,1,0,0,0,29,0.0,100.0,False
-42.738265,311,40.390794,1,0,0,0,31,0.0,100.0,False
-42.381899,309,41.591612,1,0,0,0,28,0.0,100.0,False
