#{"t_start": 1789306101.2173061, "env_id": "None"}
r,l,t,episode_max_phase,episode_phases_advanced,episode_enemies_destroyed,episode_spawners_destroyed,episode_shots_fired,episode_damage_dealt,episode_damage_taken,is_success
-42.21846,264,1.025673,1,0,0,0,27,0.0,100.0,False
-40.630519,212,1.86346,1,0,0,0,22,10.0,100.0,False
-39.966936,227,2.672847,1,0,1,0,19,20.0,100.0,False
-41.674332,229,3.490711,1,0,0,0,21,0.0,100.0,False
-39.851589,290,5.710321,1,0,2,0,26,40.0,100.0,False
-40.938906,245,6.579193,1,0,0,0,22,0.0,100.0,False
-41.518752,245,7.506207,1,0,0,0,18,0.0,100.0,False
-40.401908,242,8.353218,1,0,1,0,21,20.0,100.0,False
-39.526898,251,10.518374,1,0,1,0,22,30.0,100.0,False
-40.612086,210,11.262403,1,0,0,0,17,10.0,100.0,False
-40.097244,237,12.080769,1,0,1,0,23,20.0,100.0,False
-40.47116,239,12.954617,1,0,1,0,19,20.0,100.0,False
-39.421767,242,14.973124,1,0,1,0,17,40.0,100.0,False
-37.700582,287,15.97247,1,0,2,0,24,70.0,100.0,False
-37.626778,303,17.072636,1,0,2,0,27,70.0,100.0,False
-41.456532,207,17.820075,1,0,0,0,20,0.0,100.0,False
-40.179583,238,20.004732,1,0,1,0,19,20.0,100.0,False
-40.405512,231,20.888926,1,0,0,0,23,20.0,100.0,False
-39.75493,283,21.912004,1,0,1,0,22,30.0,100.0,False
-39.556192,242,22.847001,1,0,2,0,23,50.0,100.0,False
-40.920286,247,25.016819,1,0,0,0,18,0.0,100.0,False
-39.067581,230,25.91024,1,0,0,0,19,20.0,100.0,False
-40.500205,398,27.533476,1,0,1,0,32,30.0,100.0,False
-40.047158,398,30.307159,1,0,1,0,25,40.0,100.0,False
-37.690249,211,31.076046,1,0,0,0,20,40.0,100.0,False
-39.474416,301,32.164494,1,0,2,0,23,50.0,100.0,False
-41.006226,302,33.30489,1,0,0,0,19,0.0,100.0,False
-37.473103,299,35.557988,1,0,2,0,22,70.0,100.0,False
-41.213272,334,36.716787,1,0,1,0,25,20.0,100.0,False
-39.265695,324,37.945668,1,0,2,0,29,50.0,100.0,False
-40.987829,330,40.435771,1,0,1,0,30,20.0,100.0,False
-20.667829,683,42.973945,1,0,5,1,64,180.0,100.0,False
-37.596459,357,45.564524,1,0,4,0,32,100.0,100.0,False
-40.085314,339,46.818593,1,0,1,0,29,40.0,100.0,False
-35.487304,362,48.319289,1,0,4,0,30,110.0,100.0,False
-41.418058,311,50.681496,1,0,1,0,28,20.0,100.0,False
-40.134196,311,51.8683,1,0,1,0,26,40.0,100.0,False
-36.943649,365,53.235172,1,0,2,0,37,80.0,100.0,False
-41.346592,325,55.610517,1,0,1,0,26,20.0,100.0,False
-37.926535,452,57.361432,1,0,2,0,35,70.0,100.0,False
-41.732773,432,59.049433,1,0,1,0,33,30.0,100.0,False
-40.438109,244,61.083253,1,0,1,0,17,20.0,100.0,False
-35.688058,467,64.794133,1,0,7,0,41,160.0,100.0,False
