#{"t_start": 1789175475.2762089, "env_id": "None"}
r,l,t,episode_max_phase,episode_phases_advanced,episode_enemies_destroyed,episode_spawners_destroyed,episode_shots_fired,episode_damage_dealt,episode_damage_taken,is_success
-41.001861,235,0.554132,1,0,0,0,18,0.0,100.0,False
-29.974786,317,1.244973,1,0,4,0,31,120.0,100.0,False
-40.841705,240,1.811215,1,0,0,0,23,0.0,100.0,False
-40.835806,243,3.037396,1,0,0,0,24,0.0,100.0,False
-38.659151,255,3.649447,1,0,1,0,25,20.0,100.0,False
-40.893426,235,4.211492,1,0,0,0,25,0.0,100.0,False
-41.089788,243,4.723974,1,0,0,0,25,0.0,100.0,False
-40.712743,245,5.318158,1,0,0,0,26,0.0,100.0,False
-40.89528,226,6.643048,1,0,0,0,24,0.0,100.0,False
-40.745137,207,7.107011,1,0,0,0,22,0.0,100.0,False
-40.828058,218,7.584818,1,0,0,0,25,0.0,100.0,False
-40.914949,239,8.095165,1,0,0,0,23,0.0,100.0,False
-40.863008,226,9.370767,1,0,0,0,22,0.0,100.0,False
-38.688801,224,9.850433,1,0,1,0,25,20.0,100.0,False
-40.436087,238,10.34929,1,0,0,0,23,10.0,100.0,False
-40.543109,207,10.809647,1,0,0,0,17,0.0,100.0,False
-40.679357,232,11.351336,1,0,0,0,23,0.0,100.0,False
-40.339434,221,12.546,1,0,0,0,22,10.0,100.0,False
-38.688283,237,13.067196,1,0,1,0,24,20.0,100.0,False
-35.54355,270,13.694033,1,0,2,0,27,50.0,100.0,False
-40.819617,216,14.068949,1,0,0,0,22,0.0,100.0,False
-37.692532,258,15.521771,1,0,1,0,18,30.0,100.0,False
-31.659662,310,16.221808,1,0,3,0,29,100.0,100.0,False
-40.810277,227,16.72762,1,0,0,0,23,0.0,100.0,False
-21.459054,308,17.423202,1,0,4,1,31,130.0,100.0,False
-36.515617,225,18.627546,1,0,2,0,21,40.0,100.0,False
-40.711702,229,19.099643,1,0,0,0,22,0.0,100.0,False
-33.742993,272,19.718122,1,0,3,0,29,70.0,100.0,False
-37.462095,245,20.338318,1,0,1,0,24,40.0,100.0,False
-35.791347,251,21.627554,1,0,2,0,23,50.0,100.0,False
-21.172986,297,22.302867,1,0,4,1,28,130.0,100.0,False
-34.432359,274,22.895817,1,0,3,0,26,60.0,100.0,False
-40.621302,219,23.459845,1,0,0,0,20,0.0,100.0,False
-32.441706,290,24.850574,1,0,4,0,29,80.0,100.0,False
-33.307152,293,25.589643,1,0,3,0,32,80.0,100.0,False
-38.126558,249,26.20127,1,0,1,0,25,30.0,100.0,False
-34.036109,260,26.835668,1,0,3,0,26,60.0,100.0,False
-36.630061,246,28.023146,1,0,2,0,25,40.0,100.0,False
-33.244729,245,28.519531,1,0,3,0,24,80.0,100.0,False
-40.856728,226,29.040568,1,0,0,0,23,0.0,100.0,False
-34.544059,253,29.581194,1,0,3,0,28,60.0,100.0,False
-33.073341,271,30.824854,1,0,3,0,27,80.0,100.0,False
-40.208501,220,31.369564,1,0,0,0,21,10.0,100.0,False
-32.156095,293,32.059403,1,0,3,0,29,100.0,100.0,False
-33.44245,250,32.530205,1,0,3,0,25,70.0,100.0,False
-36.384157,278,33.823924,1,0,2,0,29,40.0,100.0,False
-38.426892,221,34.277351,1,0,1,0,22,30.0,100.0,False
-38.372414,230,34.805887,1,0,1,0,27,20.0,100.0,False
-38.274317,235,35.389738,1,0,1,0,21,30.0,100.0,False
-37.154795,240,36.713079,1,0,1,0,29,50.0,100.0,False
-40.349463,217,38.14272,1,0,0,0,23,0.0,100.0,False
-36.299478,238,38.683019,1,0,2,0,27,40.0,100.0,False
-38.916564,210,39.174018,1,0,0,0,23,30.0,100.0,False
