#{"t_start": 1789238085.065622, "env_id": "None"}
r,l,t,episode_max_phase,episode_phases_advanced,episode_enemies_destroyed,episode_spawners_destroyed,episode_shots_fired,episode_damage_dealt,episode_damage_taken,is_success
-37.758946,229,0.469045,1,0,1,0,21,40.0,100.0,False
-37.910373,232,0.939439,1,0,1,0,19,40.0,100.0,False
-39.991268,216,1.369834,1,0,0,0,14,20.0,100.0,False
-40.296747,216,1.801924,1,0,0,0,17,10.0,100.0,False
-38.225158,230,2.912413,1,0,1,0,21,20.0,100.0,False
-36.549815,240,3.379788,1,0,2,0,21,40.0,100.0,False
-35.76432,252,3.893552,1,0,2,0,21,60.0,100.0,False
-38.366374,234,4.327768,1,0,1,0,21,30.0,100.0,False
-38.041555,219,5.285657,1,0,1,0,17,40.0,100.0,False
-37.771511,231,5.740583,1,0,1,0,22,30.0,100.0,False
-36.418319,268,6.276815,1,0,2,0,22,40.0,100.0,False
-40.266651,222,6.760658,1,0,0,0,19,10.0,100.0,False
-40.249566,218,7.220552,1,0,0,0,17,10.0,100.0,False
-36.185563,256,8.342757,1,0,2,0,18,50.0,100.0,False
-38.349411,295,8.938866,1,0,1,0,26,40.0,100.0,False
-38.014735,246,9.444466,1,0,1,0,23,40.0,100.0,False
-40.154594,264,9.987986,1,0,0,0,26,20.0,100.0,False
-35.774834,363,11.332773,1,0,2,0,34,70.0,100.0,False
-39.98862,326,12.038894,1,0,0,0,29,30.0,100.0,False
-36.744649,360,12.875989,1,0,2,0,31,60.0,100.0,False
-36.632951,348,14.290274,1,0,2,0,30,50.0,100.0,False
-36.269368,324,14.968599,1,0,2,0,25,60.0,100.0,False
-31.959155,384,16.380527,1,0,4,0,35,110.0,100.0,False
-40.656176,308,17.083516,1,0,0,0,26,10.0,100.0,False
-36.315392,367,17.981662,1,0,2,0,28,60.0,100.0,False
-34.56562,361,19.330104,1,0,3,0,35,60.0,100.0,False
-38.30184,325,20.061789,1,0,1,0,24,40.0,100.0,False
-38.254339,332,20.780968,1,0,1,0,29,30.0,100.0,False
-36.822141,355,22.15973,1,0,2,0,30,40.0,100.0,False
-35.888796,339,22.923731,1,0,2,0,27,60.0,100.0,False
-36.453486,288,23.602118,1,0,1,0,27,70.0,100.0,False
-30.055592,390,24.96758,1,0,5,0,36,110.0,100.0,False
-30.802587,427,25.914745,1,0,5,0,41,110.0,100.0,False
-31.845931,407,26.844765,1,0,4,0,35,100.0,100.0,False
-34.629029,391,28.328946,1,0,3,0,35,70.0,100.0,False
-31.895104,381,29.153139,1,0,4,0,32,100.0,100.0,False
-32.443547,333,29.86925,1,0,4,0,31,100.0,100.0,False
-30.389976,454,31.452916,1,0,5,0,45,110.0,100.0,False
-32.476475,373,32.288125,1,0,4,0,34,90.0,100.0,False
-29.370812,433,33.886777,1,0,5,0,41,120.0,100.0,False
-24.188655,478,36.134701,1,0,8,0,45,180.0,100.0,False
-29.236783,413,37.627172,1,0,4,0,39,150.0,100.0,False
-32.307048,408,38.592384,1,0,4,0,37,90.0,100.0,False
-31.426428,397,39.391617,1,0,4,0,40,110.0,100.0,False
-35.120226,271,40.529228,1,0,2,0,19,60.0,100.0,False
-38.135067,343,41.228691,1,0,1,0,32,40.0,100.0,False
-36.026181,259,41.776984,1,0,2,0,21,40.0,100.0,False
-29.968714,442,43.267553,1,0,5,0,42,110.0,100.0,False
-37.837451,229,43.815771,1,0,1,0,19,30.0,100.0,False
-39.600284,206,44.271258,1,0,0,0,15,10.0,100.0,False
-37.066613,248,44.812111,1,0,1,0,19,40.0,100.0,False
-17.928966,609,46.70765,1,0,10,0,63,250.0,100.0,False
-29.89123,376,47.538007,1,0,5,0,41,120.0,100.0,False
-20.085549,558,49.423895,1,0,10,0,60,210.0,100.0,False
-37.705632,276,50.086977,1,0,1,0,20,40.0,100.0,False
-34.006717,391,50.893752,1,0,3,0,36,70.0,100.0,False
-37.437554,263,52.018028,1,0,1,0,22,40.0,100.0,False
-16.09969,620,53.433839,1,0,11,0,68,260.0,100.0,False
-34.162312,342,54.735643,1,0,3,0,26,70.0,100.0,False
-21.830482,539,55.94548,1,0,8,0,58,210.0,100.0,False
-30.539617,405,57.400539,1,0,4,0,40,130.0,100.0,False
-16.977774,508,58.612352,1,0,6,1,54,180.0,100.0,False
-28.736313,410,59.551158,1,0,6,0,45,120.0,100.0,False
-24.409649,513,61.269669,1,0,8,0,53,160.0,100.0,False
-26.815889,514,62.584035,1,0,7,0,58,140.0,100.0,False
-24.150796,462,64.521745,1,0,8,0,49,160.0,100.0,False
-20.080316,559,65.935596,1,0,10,0,59,220.0,100.0,False
-30.982799,355,67.289281,1,0,5,0,38,110.0,100.0,False
-23.22266,493,68.392244,1,0,8,0,58,190.0,100.0,False
-23.576455,506,70.24462,1,0,7,0,54,200.0,100.0,False
-25.967919,454,72.256979,1,0,6,0,50,160.0,100.0,False
-26.273268,421,73.708704,1,0,7,0,40,140.0,100.0,False
-40.009178,277,74.375475,1,0,0,0,17,20.0,100.0,False
-37.810844,286,75.058913,1,0,1,0,21,40.0,100.0,False
-14.256941,624,77.10201,1,0,12,0,75,270.0,100.0,False
-9.398847,708,78.677596,1,0,13,0,82,340.0,100.0,False
-10.77134,730,81.011587,1,0,14,0,90,280.0,100.0,False
-14.107998,699,83.194299,1,0,12,0,84,270.0,100.0,False
-12.403411,707,85.436073,1,0,13,0,85,270.0,100.0,False
-33.313122,254,85.940461,1,0,2,0,35,100.0,100.0,False
-9.360827,716,87.551542,1,0,14,0,87,310.0,100.0,False
2.408778,911,90.280377,1,0,20,0,105,430.0,100.0,False
-6.32035,793,92.627423,1,0,16,0,95,340.0,100.0,False
2.77724,838,95.164737,1,0,20,0,106,420.0,100.0,False
-10.762461,549,96.916281,1,0,9,1,63,240.0,100.0,False
-14.721585,622,98.440053,1,0,12,0,77,260.0,100.0,False
-16.747726,625,100.635838,1,0,11,0,78,230.0,100.0,False
12.105758,1109,103.898083,1,0,25,0,137,520.0,100.0,False
-20.776132,536,105.221707,1,0,9,0,64,210.0,100.0,False
-21.085044,524,106.969456,1,0,9,0,65,220.0,100.0,False
-12.650106,670,111.131523,1,0,13,0,83,260.0,100.0,False
-37.14755,249,112.261737,1,0,1,0,30,50.0,100.0,False
22.171011,1195,115.71218,1,0,28,0,154,620.0,100.0,False
-9.237781,741,118.133345,1,0,15,0,87,320.0,100.0,False
-20.87278,431,119.160835,1,0,4,1,52,150.0,100.0,False
-33.732714,288,119.797044,1,0,3,0,30,70.0,100.0,False
-17.959687,435,121.432149,1,0,6,1,53,170.0,100.0,False
-12.33362,665,123.001186,1,0,13,0,77,290.0,100.0,False
-27.940623,388,124.434643,1,0,6,0,41,150.0,100.0,False
-27.018341,427,125.397951,1,0,7,0,47,150.0,100.0,False
-28.082743,430,126.965943,1,0,6,0,50,140.0,100.0,False
21.895466,1270,130.583543,1,0,29,0,167,600.0,100.0,False
15.966158,414,131.541548,2,1,6,2,52,300.0,100.0,True
16.570868,1175,134.944882,1,0,27,0,148,550.0,100.0,False
11.014217,1049,138.162084,1,0,24,0,130,500.0,100.0,False
16.532847,1197,142.389671,1,0,27,0,151,550.0,100.0,False
9.767723,1026,145.393935,1,0,23,0,131,500.0,100.0,False
6.108367,1232,151.232862,1,0,16,1,164,380.0,100.0,False
71.74004,897,153.660517,3,2,13,4,110,510.0,100.0,True
0.875684,833,156.155004,1,0,18,0,108,400.0,100.0,False
7.105108,955,158.281087,1,0,21,0,127,470.0,100.0,False
-29.992372,412,159.853871,1,0,4,0,52,120.0,100.0,False
-7.913954,745,162.210495,1,0,14,0,94,340.0,100.0,False
18.189153,1178,165.608115,1,0,27,0,153,560.0,100.0,False
-11.033903,471,166.6964,1,0,8,1,61,230.0,100.0,False
-20.114208,523,168.424278,1,0,10,0,67,210.0,100.0,False
-23.590694,419,169.309943,1,0,8,0,53,170.0,100.0,False
