#{"t_start": 1789238085.0663977, "env_id": "None"}
r,l,t,episode_max_phase,episode_phases_advanced,episode_enemies_destroyed,episode_spawners_destroyed,episode_shots_fired,episode_damage_dealt,episode_damage_taken,is_success
-38.065189,224,0.456714,1,0,1,0,20,30.0,100.0,False
-37.781953,243,0.952828,1,0,1,0,20,40.0,100.0,False
-39.952496,231,1.408571,1,0,0,0,17,10.0,100.0,False
-39.884686,208,1.825809,1,0,0,0,19,20.0,100.0,False
-40.229376,202,2.883915,1,0,0,0,16,10.0,100.0,False
-39.832121,210,3.283158,1,0,0,0,16,20.0,100.0,False
-40.052699,216,3.732297,1,0,0,0,15,20.0,100.0,False
-38.431876,235,4.176637,1,0,1,0,19,30.0,100.0,False
-39.16201,234,4.630106,1,0,0,0,16,30.0,100.0,False
-34.412394,293,5.732759,1,0,3,0,29,70.0,100.0,False
-39.110931,204,6.142489,1,0,0,0,12,20.0,100.0,False
-38.288206,266,6.707683,1,0,1,0,24,40.0,100.0,False
-36.507751,264,7.282168,1,0,2,0,19,50.0,100.0,False
-37.989134,251,8.371771,1,0,1,0,22,40.0,100.0,False
-40.377886,225,8.84333,1,0,0,0,21,10.0,100.0,False
-34.730917,332,9.515928,1,0,3,0,31,70.0,100.0,False
-32.436398,281,10.629948,1,0,3,0,26,110.0,100.0,False
-30.787004,378,11.447094,1,0,5,0,32,100.0,100.0,False
-36.949756,313,12.140526,1,0,2,0,28,40.0,100.0,False
-36.81375,302,12.864772,1,0,1,0,27,60.0,100.0,False
-36.55677,366,14.324451,1,0,2,0,27,60.0,100.0,False
-40.265255,291,14.923541,1,0,0,0,26,10.0,100.0,False
-40.287507,316,15.630824,1,0,0,0,27,10.0,100.0,False
-39.628898,311,16.891735,1,0,0,0,28,40.0,100.0,False
-38.203846,320,17.663515,1,0,1,0,26,30.0,100.0,False
-37.793953,292,18.338972,1,0,1,0,19,50.0,100.0,False
-40.02369,316,19.600362,1,0,0,0,26,20.0,100.0,False
-38.860233,315,20.286299,1,0,1,0,26,20.0,100.0,False
-36.574793,339,21.018193,1,0,2,0,27,50.0,100.0,False
-33.455859,380,22.448758,1,0,3,0,32,100.0,100.0,False
-38.78172,338,23.248729,1,0,1,0,34,30.0,100.0,False
-34.408473,353,24.064342,1,0,3,0,31,70.0,100.0,False
-34.010775,378,25.409484,1,0,3,0,34,80.0,100.0,False
-38.105678,316,26.10172,1,0,1,0,29,40.0,100.0,False
-38.297589,319,26.82406,1,0,1,0,25,40.0,100.0,False
-31.750552,411,28.352779,1,0,4,0,40,110.0,100.0,False
-30.086936,414,29.243151,1,0,5,0,42,120.0,100.0,False
-33.815969,362,30.037515,1,0,3,0,38,80.0,100.0,False
-28.506679,452,31.629424,1,0,6,0,41,130.0,100.0,False
-37.383824,330,32.351363,1,0,1,0,32,50.0,100.0,False
-37.729385,325,33.707541,1,0,1,0,30,40.0,100.0,False
-33.708509,387,35.757421,1,0,3,0,34,90.0,100.0,False
-32.192874,392,36.614182,1,0,4,0,41,90.0,100.0,False
-22.085413,560,38.495141,1,0,9,0,56,190.0,100.0,False
-26.960996,270,39.043978,1,0,1,1,25,80.0,100.0,False
-33.483101,365,39.828311,1,0,3,0,32,70.0,100.0,False
-32.151884,348,41.083071,1,0,3,0,33,120.0,100.0,False
-39.423083,200,41.51014,1,0,0,0,14,20.0,100.0,False
-35.127464,386,42.305943,1,0,2,0,32,80.0,100.0,False
-23.07567,531,44.07963,1,0,8,0,52,200.0,100.0,False
-39.305977,202,44.522033,1,0,0,0,18,10.0,100.0,False
-28.65819,436,46.022336,1,0,5,0,39,150.0,100.0,False
-31.742191,414,46.946794,1,0,4,0,46,100.0,100.0,False
-37.060931,262,47.523912,1,0,1,0,18,50.0,100.0,False
-31.251375,389,48.973401,1,0,4,0,37,110.0,100.0,False
-11.20301,691,50.583347,1,0,14,0,73,290.0,100.0,False
-29.129565,379,51.930236,1,0,6,0,37,130.0,100.0,False
-34.634791,317,52.605898,1,0,3,0,36,70.0,100.0,False
-33.285092,290,53.291837,1,0,3,0,26,70.0,100.0,False
-22.942321,491,54.940112,1,0,8,0,50,190.0,100.0,False
