episode,return,steps,epsilon,died
1,1.0,400,1.0,0
2,2.0,400,0.9986428571428572,0
3,2.0,400,0.9972857142857143,0
4,0.0,400,0.9959285714285714,0
5,2.0,82,0.9945714285714286,1
6,2.0,242,0.9932142857142857,1
7,0.0,400,0.9918571428571429,0
8,2.0,90,0.9905,1
9,4.0,234,0.9891428571428571,1
10,0.0,400,0.9877857142857143,0
11,0.0,400,0.9864285714285714,0
12,0.0,400,0.9850714285714286,0
13,0.0,400,0.9837142857142858,0
14,0.0,400,0.9823571428571428,0
15,1.0,400,0.981,0
16,0.0,400,0.9796428571428571,0
17,2.0,198,0.9782857142857143,1
18,4.0,277,0.9769285714285715,1
19,0.0,400,0.9755714285714285,0
20,1.0,400,0.9742142857142857,0
21,0.0,400,0.9728571428571429,0
22,2.0,234,0.9715,1
23,0.0,400,0.9701428571428572,0
24,1.0,268,0.9687857142857143,1
25,2.0,400,0.9674285714285714,0
26,1.0,135,0.9660714285714286,1
27,1.0,129,0.9647142857142857,1
28,2.0,400,0.9633571428571429,0
29,0.0,400,0.962,0
30,2.0,270,0.9606428571428571,1
31,0.0,400,0.9592857142857143,0
32,0.0,400,0.9579285714285715,0
33,0.0,400,0.9565714285714286,0
34,4.0,400,0.9552142857142857,0
35,2.0,276,0.9538571428571428,1
36,4.0,400,0.9525,0
37,1.0,400,0.9511428571428572,0
38,0.0,400,0.9497857142857142,0
39,0.0,400,0.9484285714285714,0
40,4.0,335,0.9470714285714286,1
41,2.0,400,0.9457142857142857,0
42,4.0,355,0.9443571428571429,1
43,0.0,400,0.9430000000000001,0
44,2.0,228,0.9416428571428571,1
45,2.0,400,0.9402857142857143,0
46,4.0,198,0.9389285714285714,1
47,2.0,374,0.9375714285714286,1
48,1.0,106,0.9362142857142857,1
49,2.0,184,0.9348571428571428,1
50,4.0,191,0.9335,1
51,0.0,400,0.9321428571428572,0
52,2.0,400,0.9307857142857143,0
53,4.0,380,0.9294285714285714,1
54,2.0,400,0.9280714285714285,0
55,4.0,331,0.9267142857142857,1
56,4.0,307,0.9253571428571429,1
57,2.0,400,0.924,0
58,1.0,400,0.9226428571428571,0
59,4.0,360,0.9212857142857143,1
60,0.0,400,0.9199285714285714,0
61,4.0,396,0.9185714285714286,1
62,1.0,204,0.9172142857142858,1
63,2.0,273,0.9158571428571429,1
64,1.0,400,0.9145,0
65,4.0,205,0.9131428571428571,1
66,4.0,120,0.9117857142857143,1
67,4.0,297,0.9104285714285714,1
68,2.0,400,0.9090714285714285,0
69,4.0,296,0.9077142857142857,1
70,2.0,296,0.9063571428571429,1
71,2.0,137,0.905,1
72,2.0,340,0.9036428571428572,1
73,2.0,307,0.9022857142857142,1
74,4.0,115,0.9009285714285714,1
75,4.0,321,0.8995714285714286,1
76,4.0,400,0.8982142857142857,1
77,1.0,243,0.8968571428571429,1
78,0.0,400,0.8955,0
79,2.0,271,0.8941428571428571,1
80,2.0,184,0.8927857142857143,1
81,4.0,286,0.8914285714285715,1
82,4.0,80,0.8900714285714286,1
83,2.0,400,0.8887142857142857,0
84,4.0,125,0.8873571428571428,1
85,4.0,274,0.886,1
86,2.0,400,0.8846428571428572,0
87,2.0,102,0.8832857142857142,1
88,4.0,273,0.8819285714285714,1
89,4.0,193,0.8805714285714286,1
90,4.0,139,0.8792142857142857,1
91,2.0,400,0.8778571428571429,0
92,4.0,400,0.8765000000000001,0
93,2.0,106,0.8751428571428571,1
94,2.0,77,0.8737857142857143,1
95,4.0,229,0.8724285714285714,1
96,4.0,189,0.8710714285714286,1
97,2.0,155,0.8697142857142857,1
98,4.0,400,0.8683571428571428,0
99,1.0,374,0.867,1
100,2.0,309,0.8656428571428572,1
101,3.0,140,0.8642857142857143,1
102,4.0,177,0.8629285714285715,1
103,2.0,249,0.8615714285714285,1
104,4.0,138,0.8602142857142857,1
105,4.0,234,0.8588571428571429,1
106,4.0,145,0.8575,1
107,4.0,97,0.8561428571428571,1
108,4.0,166,0.8547857142857143,1
109,4.0,152,0.8534285714285714,1
110,4.0,138,0.8520714285714286,1
111,4.0,179,0.8507142857142858,1
112,2.0,83,0.8493571428571429,1
113,2.0,351,0.848,1
114,4.0,179,0.8466428571428571,1
115,4.0,334,0.8452857142857143,1
116,4.0,152,0.8439285714285715,1
117,4.0,76,0.8425714285714285,1
118,4.0,164,0.8412142857142857,1
119,4.0,169,0.8398571428571429,1
120,4.0,88,0.8385,1
121,4.0,226,0.8371428571428572,1
122,2.0,112,0.8357857142857144,1
123,4.0,101,0.8344285714285714,1
124,4.0,400,0.8330714285714286,0
125,2.0,137,0.8317142857142857,1
126,4.0,90,0.8303571428571428,1
127,2.0,47,0.829,1
128,4.0,119,0.8276428571428571,1
129,4.0,62,0.8262857142857143,1
130,4.0,154,0.8249285714285715,1
131,4.0,103,0.8235714285714286,1
132,4.0,145,0.8222142857142858,1
133,4.0,117,0.8208571428571428,1
134,2.0,77,0.8195,1
135,4.0,119,0.8181428571428572,1
136,4.0,132,0.8167857142857142,1
137,4.0,186,0.8154285714285714,1
138,4.0,121,0.8140714285714286,1
139,4.0,101,0.8127142857142857,1
140,4.0,68,0.8113571428571429,1
141,4.0,125,0.81,1
142,4.0,58,0.8086428571428572,1
143,4.0,199,0.8072857142857143,1
144,2.0,183,0.8059285714285714,1
145,2.0,175,0.8045714285714286,1
146,4.0,85,0.8032142857142857,1
147,2.0,101,0.8018571428571428,1
148,4.0,271,0.8005,1
149,4.0,107,0.7991428571428572,1
150,4.0,189,0.7977857142857143,1
151,4.0,211,0.7964285714285715,1
152,4.0,148,0.7950714285714285,1
153,4.0,146,0.7937142857142857,1
154,4.0,94,0.7923571428571429,1
155,3.0,127,0.791,1
156,4.0,121,0.7896428571428572,1
157,4.0,79,0.7882857142857143,1
158,2.0,271,0.7869285714285714,1
159,4.0,138,0.7855714285714286,1
160,4.0,81,0.7842142857142858,1
161,4.0,159,0.7828571428571429,1
162,4.0,400,0.7815,0
163,4.0,67,0.7801428571428571,1
164,4.0,118,0.7787857142857143,1
165,4.0,195,0.7774285714285715,1
166,4.0,53,0.7760714285714285,1
167,4.0,149,0.7747142857142857,1
168,4.0,123,0.7733571428571429,1
169,4.0,185,0.772,1
170,4.0,124,0.7706428571428572,1
171,2.0,78,0.7692857142857144,1
172,2.0,79,0.7679285714285715,1
173,4.0,89,0.7665714285714286,1
174,4.0,103,0.7652142857142857,1
175,4.0,151,0.7638571428571428,1
176,4.0,131,0.7625,1
177,4.0,135,0.7611428571428571,1
178,2.0,107,0.7597857142857143,1
179,2.0,80,0.7584285714285715,1
180,4.0,97,0.7570714285714286,1
181,4.0,127,0.7557142857142858,1
182,4.0,133,0.7543571428571428,1
183,4.0,75,0.753,1
184,4.0,139,0.7516428571428572,1
185,2.0,103,0.7502857142857143,1
186,4.0,61,0.7489285714285714,1
187,2.0,202,0.7475714285714286,1
188,4.0,151,0.7462142857142857,1
189,2.0,59,0.7448571428571429,1
190,4.0,108,0.7435,1
191,4.0,84,0.7421428571428572,1
192,4.0,124,0.7407857142857144,1
193,4.0,76,0.7394285714285714,1
194,4.0,128,0.7380714285714286,1
195,4.0,103,0.7367142857142857,1
196,3.0,69,0.7353571428571428,1
197,4.0,100,0.734,1
198,4.0,82,0.7326428571428572,1
199,4.0,111,0.7312857142857143,1
200,4.0,84,0.7299285714285715,1
201,4.0,151,0.7285714285714286,1
202,4.0,60,0.7272142857142857,1
203,4.0,400,0.7258571428571429,0
204,4.0,73,0.7245,1
205,4.0,110,0.7231428571428571,1
206,4.0,123,0.7217857142857143,1
