episode,return,steps,epsilon,died
234,0.0,43,0.6837857142857143,1
235,0.0,51,0.6824285714285714,1
236,0.0,28,0.6810714285714285,1
237,1.0,40,0.6797142857142857,0
238,1.0,54,0.6783571428571429,0
239,0.0,38,0.677,1
240,0.0,14,0.6756428571428572,1
241,0.0,33,0.6742857142857144,1
242,0.0,20,0.6729285714285714,1
243,0.0,26,0.6715714285714286,1
244,0.0,37,0.6702142857142857,1
245,1.0,90,0.6688571428571428,0
246,0.0,18,0.6675,1
247,0.0,36,0.6661428571428571,1
248,0.0,16,0.6647857142857143,1
249,0.0,23,0.6634285714285715,1
250,1.0,20,0.6620714285714286,0
251,1.0,67,0.6607142857142857,0
252,0.0,38,0.6593571428571429,1
253,0.0,21,0.658,1
254,1.0,44,0.6566428571428571,0
255,0.0,12,0.6552857142857142,1
256,0.0,20,0.6539285714285714,1
257,0.0,88,0.6525714285714286,1
258,0.0,22,0.6512142857142857,1
259,0.0,18,0.6498571428571429,1
260,0.0,31,0.6485000000000001,1
261,1.0,38,0.6471428571428571,0
262,0.0,96,0.6457857142857144,1
263,1.0,51,0.6444285714285715,0
264,0.0,29,0.6430714285714285,1
265,0.0,10,0.6417142857142857,1
266,0.0,54,0.6403571428571428,1
267,0.0,41,0.639,1
268,0.0,18,0.6376428571428572,1
269,0.0,37,0.6362857142857143,1
270,1.0,36,0.6349285714285715,0
271,0.0,28,0.6335714285714286,1
272,0.0,18,0.6322142857142857,1
273,1.0,41,0.6308571428571429,0
274,0.0,12,0.6295,1
275,0.0,23,0.6281428571428571,1
276,1.0,40,0.6267857142857143,0
277,1.0,62,0.6254285714285714,0
278,0.0,32,0.6240714285714286,1
279,1.0,30,0.6227142857142858,0
280,1.0,52,0.6213571428571429,0
281,1.0,66,0.62,0
282,1.0,26,0.6186428571428572,0
283,1.0,29,0.6172857142857143,0
284,0.0,49,0.6159285714285714,1
285,0.0,32,0.6145714285714285,1
286,0.0,43,0.6132142857142857,1
287,0.0,49,0.6118571428571429,1
288,0.0,12,0.6105,1
289,0.0,56,0.6091428571428572,1
290,0.0,26,0.6077857142857144,1
291,0.0,23,0.6064285714285714,1
292,1.0,56,0.6050714285714286,0
293,0.0,54,0.6037142857142856,1
294,0.0,17,0.6023571428571428,1
295,0.0,26,0.601,1
296,0.0,63,0.5996428571428571,1
297,0.0,17,0.5982857142857143,1
298,0.0,18,0.5969285714285715,1
299,0.0,19,0.5955714285714286,1
300,1.0,54,0.5942142857142857,0
301,1.0,83,0.592857142857143,0
302,0.0,9,0.5915,1
303,0.0,29,0.5901428571428571,1
304,1.0,45,0.5887857142857142,0
305,0.0,28,0.5874285714285714,1
306,1.0,52,0.5860714285714286,0
307,0.0,30,0.5847142857142857,1
308,0.0,18,0.5833571428571429,1
309,1.0,42,0.5820000000000001,0
310,1.0,30,0.5806428571428571,0
311,1.0,23,0.5792857142857144,0
312,0.0,20,0.5779285714285715,1
313,0.0,50,0.5765714285714285,1
314,1.0,32,0.5752142857142857,0
315,1.0,70,0.5738571428571428,0
316,0.0,33,0.5725,1
317,0.0,26,0.5711428571428572,1
318,1.0,66,0.5697857142857143,0
319,0.0,17,0.5684285714285715,1
320,1.0,24,0.5670714285714286,0
321,1.0,39,0.5657142857142857,0
322,0.0,12,0.5643571428571429,1
323,1.0,44,0.563,0
324,1.0,27,0.5616428571428571,0
325,0.0,16,0.5602857142857143,1
326,0.0,45,0.5589285714285714,1
327,0.0,19,0.5575714285714286,1
328,0.0,37,0.5562142857142858,1
329,0.0,22,0.5548571428571429,1
330,1.0,34,0.5535000000000001,0
331,1.0,83,0.5521428571428572,0
332,1.0,53,0.5507857142857143,0
333,1.0,41,0.5494285714285714,0
334,0.0,10,0.5480714285714285,1
335,1.0,58,0.5467142857142857,0
336,0.0,17,0.5453571428571429,1
337,0.0,12,0.544,1
338,0.0,13,0.5426428571428572,1
339,1.0,42,0.5412857142857144,0
340,1.0,73,0.5399285714285715,0
341,0.0,25,0.5385714285714286,1
342,0.0,18,0.5372142857142856,1
343,0.0,8,0.5358571428571429,1
344,0.0,26,0.5345,1
345,0.0,24,0.5331428571428571,1
346,0.0,17,0.5317857142857143,1
347,0.0,22,0.5304285714285715,1
348,0.0,30,0.5290714285714286,1
349,1.0,49,0.5277142857142857,0
350,1.0,32,0.526357142857143,0
351,0.0,12,0.525,1
352,0.0,21,0.5236428571428571,1
353,1.0,18,0.5222857142857142,0
354,0.0,14,0.5209285714285714,1
355,0.0,28,0.5195714285714286,1
356,0.0,22,0.5182142857142857,1
357,1.0,30,0.5168571428571429,0
358,0.0,15,0.5155000000000001,1
359,0.0,25,0.5141428571428571,1
360,1.0,29,0.5127857142857143,0
361,0.0,13,0.5114285714285716,1
362,1.0,49,0.5100714285714286,0
363,0.0,20,0.5087142857142857,1
364,1.0,31,0.5073571428571428,0
365,1.0,60,0.506,0
366,0.0,14,0.5046428571428572,1
367,1.0,33,0.5032857142857143,0
368,1.0,22,0.5019285714285715,0
369,1.0,29,0.5005714285714287,0
370,1.0,34,0.4992142857142857,0
371,0.0,18,0.4978571428571429,1
372,1.0,22,0.49650000000000005,0
373,1.0,52,0.4951428571428571,0
374,1.0,36,0.4937857142857144,0
375,1.0,19,0.49242857142857144,0
376,1.0,24,0.4910714285714286,0
377,1.0,52,0.48971428571428577,0
378,0.0,26,0.4883571428571428,1
379,0.0,13,0.487,1
380,0.0,32,0.48564285714285715,1
381,1.0,28,0.4842857142857143,0
382,1.0,24,0.4829285714285715,0
383,0.0,28,0.48157142857142865,1
384,1.0,40,0.4802142857142857,0
385,1.0,57,0.47885714285714287,0
386,0.0,27,0.47750000000000004,1
387,1.0,61,0.4761428571428572,0
388,1.0,22,0.47478571428571437,0
389,1.0,48,0.4734285714285714,0
390,1.0,24,0.4720714285714286,0
391,0.0,12,0.47071428571428575,1
392,0.0,22,0.4693571428571428,1
393,0.0,23,0.46799999999999997,1
394,0.0,6,0.46664285714285725,1
395,1.0,20,0.4652857142857143,0
396,1.0,28,0.46392857142857147,0
397,0.0,19,0.46257142857142863,1
398,1.0,20,0.4612142857142857,0
399,1.0,41,0.45985714285714285,0
400,1.0,28,0.4585,0
401,0.0,14,0.4571428571428572,1
402,0.0,31,0.45578571428571435,1
403,1.0,48,0.4544285714285714,0
404,0.0,10,0.45307142857142857,1
405,1.0,24,0.45171428571428573,0
406,0.0,8,0.4503571428571428,1
407,0.0,27,0.44900000000000007,1
408,0.0,7,0.44764285714285723,1
409,0.0,10,0.4462857142857143,1
410,1.0,48,0.44492857142857145,0
411,1.0,24,0.4435714285714286,0
412,1.0,31,0.44221428571428567,0
413,1.0,41,0.44085714285714295,0
414,1.0,39,0.4395,0
415,0.0,12,0.43814285714285717,1
416,1.0,41,0.43678571428571433,0
417,1.0,22,0.4354285714285714,0
418,1.0,31,0.43407142857142855,0
419,1.0,37,0.4327142857142857,0
420,1.0,54,0.4313571428571429,0
421,0.0,17,0.43000000000000005,1
422,0.0,18,0.4286428571428572,1
423,1.0,35,0.42728571428571427,0
424,0.0,8,0.42592857142857143,1
425,1.0,37,0.4245714285714286,0
426,0.0,13,0.42321428571428577,1
427,1.0,38,0.42185714285714293,0
428,0.0,29,0.4205,1
429,1.0,40,0.41914285714285715,0
430,0.0,24,0.4177857142857143,1
431,1.0,16,0.41642857142857137,0
432,1.0,21,0.41507142857142854,0
433,1.0,22,0.4137142857142858,0
434,1.0,18,0.41235714285714287,0
435,0.0,25,0.41100000000000003,1
436,1.0,26,0.4096428571428572,0
437,1.0,28,0.40828571428571425,0
438,1.0,23,0.4069285714285714,0
439,1.0,27,0.4055714285714287,0
440,1.0,29,0.40421428571428575,0
441,1.0,32,0.4028571428571429,0
442,1.0,22,0.4015000000000001,0
443,1.0,46,0.40014285714285713,0
444,0.0,10,0.3987857142857143,1
445,1.0,23,0.39742857142857146,0
446,1.0,36,0.39607142857142863,0
447,1.0,31,0.3947142857142858,0
448,0.0,18,0.39335714285714285,1
449,1.0,46,0.392,0
450,1.0,26,0.3906428571428572,0
451,1.0,26,0.38928571428571423,0
452,1.0,31,0.3879285714285715,0
453,0.0,8,0.3865714285714287,1
454,1.0,20,0.38521428571428573,0
455,1.0,25,0.3838571428571429,0
456,1.0,27,0.38250000000000006,0
457,1.0,27,0.3811428571428571,0
458,1.0,43,0.3797857142857144,0
459,1.0,22,0.37842857142857145,0
460,1.0,29,0.3770714285714286,0
461,1.0,29,0.3757142857142858,0
462,1.0,26,0.37435714285714283,0
463,0.0,14,0.373,1
464,1.0,20,0.37164285714285716,0
465,1.0,27,0.37028571428571433,0
466,0.0,10,0.3689285714285715,1
467,0.0,27,0.36757142857142866,1
468,1.0,24,0.3662142857142857,0
469,1.0,25,0.3648571428571429,0
470,1.0,25,0.36350000000000005,0
471,1.0,18,0.3621428571428572,0
472,1.0,20,0.3607857142857144,0
473,0.0,23,0.35942857142857143,1
474,1.0,22,0.3580714285714286,0
475,1.0,34,0.35671428571428576,0
476,1.0,23,0.3553571428571428,0
477,0.0,38,0.354,1
478,1.0,26,0.35264285714285726,0
479,1.0,41,0.3512857142857143,0
480,1.0,28,0.3499285714285715,0
481,1.0,18,0.34857142857142864,0
482,1.0,16,0.3472142857142857,0
483,0.0,14,0.34585714285714286,1
484,1.0,42,0.34450000000000003,0
485,1.0,29,0.3431428571428572,0
486,0.0,15,0.34178571428571436,1
487,1.0,21,0.3404285714285714,0
488,1.0,18,0.3390714285714286,0
489,0.0,29,0.33771428571428574,1
490,1.0,18,0.3363571428571428,0
491,0.0,13,0.3350000000000001,1
492,0.0,22,0.33364285714285724,1
493,1.0,25,0.3322857142857143,0
494,1.0,31,0.33092857142857146,0
495,1.0,34,0.3295714285714286,0
496,1.0,27,0.3282142857142857,0
497,1.0,32,0.32685714285714296,0
498,1.0,24,0.3255,0
499,0.0,17,0.3241428571428572,1
500,1.0,27,0.32278571428571434,0
501,0.0,21,0.3214285714285714,1
502,1.0,25,0.32007142857142856,0
503,1.0,17,0.3187142857142857,0
504,1.0,18,0.3173571428571429,0
505,1.0,26,0.31600000000000006,0
506,1.0,24,0.3146428571428572,0
507,1.0,22,0.3132857142857143,0
508,1.0,24,0.31192857142857144,0
509,1.0,20,0.3105714285714286,0
510,1.0,26,0.3092142857142858,0
511,0.0,9,0.30785714285714294,1
512,0.0,16,0.3065,1
513,0.0,12,0.30514285714285716,1
514,1.0,22,0.3037857142857143,0
515,1.0,22,0.3024285714285714,0
516,0.0,21,0.30107142857142855,1
517,0.0,16,0.2997142857142858,1
518,1.0,27,0.2983571428571429,0
519,1.0,20,0.29700000000000004,0
520,1.0,23,0.2956428571428572,0
521,1.0,21,0.29428571428571426,0
522,1.0,22,0.2929285714285714,0
523,1.0,22,0.2915714285714287,0
524,1.0,38,0.29021428571428576,0
525,1.0,26,0.2888571428571429,0
526,1.0,23,0.2875000000000001,0
527,1.0,18,0.28614285714285714,0
528,1.0,28,0.2847857142857143,0
529,0.0,10,0.28342857142857136,1
530,0.0,10,0.28207142857142864,1
531,1.0,25,0.2807142857142858,0
532,0.0,15,0.27935714285714286,1
533,1.0,20,0.278,0
534,1.0,21,0.2766428571428572,0
535,1.0,32,0.27528571428571424,0
536,1.0,18,0.2739285714285715,0
537,0.0,14,0.2725714285714287,1
538,1.0,16,0.27121428571428574,0
539,1.0,20,0.2698571428571429,0
540,1.0,20,0.26850000000000007,0
541,1.0,24,0.2671428571428571,0
542,1.0,22,0.2657857142857143,0
543,1.0,23,0.26442857142857146,0
544,1.0,23,0.2630714285714286,0
545,1.0,18,0.2617142857142858,0
546,1.0,34,0.26035714285714284,0
547,1.0,28,0.259,0
548,1.0,22,0.2576428571428572,0
549,1.0,21,0.25628571428571434,0
550,0.0,19,0.2549285714285715,1
551,1.0,18,0.25357142857142867,0
552,1.0,18,0.2522142857142857,0
553,0.0,10,0.2508571428571429,1
554,1.0,19,0.24950000000000006,0
555,0.0,8,0.2481428571428571,1
556,1.0,33,0.24678571428571439,0
557,0.0,13,0.24542857142857144,1
558,1.0,16,0.2440714285714286,0
559,1.0,21,0.24271428571428577,0
560,1.0,21,0.24135714285714283,0
561,1.0,18,0.24,0
562,1.0,19,0.23864285714285727,0
563,1.0,23,0.23728571428571432,0
564,1.0,20,0.2359285714285715,0
565,0.0,8,0.23457142857142865,1
566,0.0,8,0.2332142857142857,1
567,1.0,18,0.23185714285714287,0
568,1.0,18,0.23050000000000004,0
569,1.0,35,0.2291428571428572,0
570,1.0,18,0.22778571428571437,0
571,1.0,20,0.22642857142857142,0
572,1.0,20,0.2250714285714286,0
573,1.0,20,0.22371428571428575,0
574,1.0,16,0.2223571428571428,0
575,1.0,22,0.22100000000000009,0
576,1.0,34,0.21964285714285725,0
577,1.0,20,0.2182857142857143,0
578,1.0,16,0.21692857142857147,0
579,1.0,16,0.21557142857142864,0
580,1.0,21,0.2142142857142857,0
581,1.0,21,0.21285714285714286,0
582,1.0,26,0.21150000000000002,0
583,1.0,29,0.2101428571428572,0
584,1.0,24,0.20878571428571435,0
585,1.0,22,0.2074285714285714,0
586,1.0,16,0.20607142857142857,0
587,1.0,21,0.20471428571428574,0
588,1.0,18,0.2033571428571429,0
589,1.0,28,0.20200000000000007,0
590,1.0,16,0.20064285714285723,0
591,1.0,17,0.1992857142857143,0
592,1.0,17,0.19792857142857145,0
593,1.0,36,0.19657142857142862,0
594,1.0,21,0.19521428571428567,0
595,1.0,26,0.19385714285714295,0
596,1.0,22,0.1925,0
597,1.0,22,0.19114285714285717,0
598,1.0,18,0.18978571428571434,0
599,1.0,18,0.1884285714285714,0
600,1.0,22,0.18707142857142856,0
601,0.0,10,0.18571428571428583,1
602,1.0,18,0.18435714285714289,0
603,1.0,22,0.18300000000000005,0
604,1.0,23,0.18164285714285722,0
605,1.0,18,0.18028571428571427,0
606,1.0,18,0.17892857142857144,0
607,1.0,20,0.1775714285714286,0
608,1.0,22,0.17621428571428577,0
609,1.0,20,0.17485714285714293,0
610,1.0,22,0.1735,0
611,1.0,16,0.17214285714285715,0
612,1.0,24,0.17078571428571432,0
613,1.0,24,0.16942857142857137,0
614,1.0,22,0.16807142857142865,0
615,1.0,22,0.16671428571428581,0
616,0.0,10,0.16535714285714287,1
617,1.0,16,0.16400000000000003,0
618,1.0,20,0.1626428571428572,0
619,1.0,18,0.16128571428571425,0
620,1.0,16,0.15992857142857153,0
621,1.0,20,0.1585714285714287,0
622,1.0,22,0.15721428571428575,0
623,1.0,18,0.15585714285714292,0
624,1.0,20,0.15450000000000008,0
625,1.0,22,0.15314285714285714,0
626,1.0,24,0.1517857142857143,0
627,1.0,18,0.15042857142857147,0
628,1.0,18,0.14907142857142863,0
629,1.0,16,0.1477142857142858,0
630,1.0,21,0.14635714285714285,0
631,1.0,18,0.14500000000000002,0
632,1.0,18,0.14364285714285718,0
633,1.0,17,0.14228571428571435,0
634,1.0,16,0.14092857142857151,0
635,1.0,16,0.13957142857142868,0
636,1.0,16,0.13821428571428573,0
637,1.0,25,0.1368571428571429,0
638,1.0,20,0.13550000000000006,0
639,1.0,19,0.13414285714285712,0
640,0.0,8,0.1327857142857144,1
641,0.0,14,0.13142857142857145,1
642,1.0,16,0.13007142857142862,0
643,1.0,18,0.12871428571428578,0
644,1.0,18,0.12735714285714284,0
645,1.0,18,0.126,0
646,1.0,18,0.12464285714285728,0
647,1.0,18,0.12328571428571433,0
648,1.0,20,0.1219285714285715,0
649,1.0,21,0.12057142857142866,0
650,1.0,16,0.11921428571428572,0
651,1.0,20,0.11785714285714288,0
652,1.0,21,0.11650000000000005,0
653,1.0,16,0.11514285714285721,0
654,1.0,20,0.11378571428571438,0
655,1.0,16,0.11242857142857143,0
656,1.0,20,0.1110714285714286,0
657,1.0,17,0.10971428571428576,0
658,1.0,18,0.10835714285714282,0
659,1.0,19,0.1070000000000001,0
660,1.0,16,0.10564285714285726,0
661,1.0,16,0.10428571428571431,0
662,1.0,16,0.10292857142857148,0
663,1.0,18,0.10157142857142865,0
664,1.0,18,0.1002142857142857,0
665,1.0,18,0.09885714285714287,0
666,1.0,20,0.09750000000000003,0
667,1.0,16,0.0961428571428572,0
668,1.0,16,0.09478571428571436,0
669,1.0,19,0.09342857142857142,0
670,1.0,18,0.09207142857142858,0
671,1.0,16,0.09071428571428575,0
672,1.0,18,0.08935714285714291,0
673,1.0,16,0.08800000000000008,0
674,1.0,20,0.08664285714285724,0
675,1.0,18,0.0852857142857143,0
676,1.0,19,0.08392857142857146,0
677,1.0,18,0.08257142857142863,0
678,1.0,16,0.08121428571428568,0
679,1.0,17,0.07985714285714296,0
680,1.0,18,0.07850000000000001,0
681,1.0,18,0.07714285714285718,0
682,1.0,16,0.07578571428571435,0
683,1.0,22,0.0744285714285714,0
684,1.0,16,0.07307142857142856,0
685,1.0,20,0.07171428571428584,0
686,1.0,16,0.0703571428571429,0
687,1.0,20,0.06900000000000006,0
688,1.0,16,0.06764285714285723,0
689,1.0,16,0.06628571428571428,0
690,1.0,16,0.06492857142857145,0
691,1.0,16,0.06357142857142861,0
692,1.0,18,0.06221428571428578,0
693,1.0,20,0.06085714285714294,0
694,1.0,19,0.0595,0
695,1.0,18,0.05814285714285716,0
696,1.0,17,0.05678571428571433,0
697,1.0,17,0.05542857142857138,0
698,1.0,16,0.05407142857142866,0
699,1.0,16,0.052714285714285825,0
700,1.0,18,0.05135714285714288,0
701,1.0,18,0.050000000000000044,0
702,1.0,18,0.050000000000000044,0
703,1.0,19,0.050000000000000044,0
704,1.0,18,0.050000000000000044,0
705,1.0,17,0.050000000000000044,0
706,1.0,17,0.050000000000000044,0
707,1.0,16,0.050000000000000044,0
708,1.0,16,0.050000000000000044,0
709,1.0,16,0.050000000000000044,0
710,1.0,18,0.050000000000000044,0
711,1.0,16,0.050000000000000044,0
712,1.0,18,0.050000000000000044,0
713,1.0,20,0.050000000000000044,0
714,1.0,18,0.050000000000000044,0
715,1.0,16,0.050000000000000044,0
716,1.0,18,0.050000000000000044,0
717,1.0,16,0.050000000000000044,0
718,1.0,16,0.050000000000000044,0
719,1.0,16,0.050000000000000044,0
720,1.0,17,0.050000000000000044,0
721,1.0,16,0.050000000000000044,0
722,1.0,18,0.050000000000000044,0
723,1.0,18,0.050000000000000044,0
724,1.0,16,0.050000000000000044,0
725,1.0,18,0.050000000000000044,0
726,1.0,16,0.050000000000000044,0
727,1.0,18,0.050000000000000044,0
728,1.0,17,0.050000000000000044,0
729,1.0,16,0.050000000000000044,0
730,1.0,16,0.050000000000000044,0
731,1.0,16,0.050000000000000044,0
732,1.0,16,0.050000000000000044,0
733,1.0,16,0.050000000000000044,0
734,1.0,20,0.050000000000000044,0
735,1.0,20,0.050000000000000044,0
736,1.0,16,0.050000000000000044,0
737,1.0,16,0.050000000000000044,0
738,1.0,16,0.050000000000000044,0
739,1.0,18,0.050000000000000044,0
740,1.0,18,0.050000000000000044,0
741,1.0,18,0.050000000000000044,0
742,1.0,17,0.050000000000000044,0
743,1.0,16,0.050000000000000044,0
744,1.0,16,0.050000000000000044,0
745,1.0,16,0.050000000000000044,0
746,1.0,16,0.050000000000000044,0
747,1.0,18,0.050000000000000044,0
748,1.0,16,0.050000000000000044,0
749,1.0,16,0.050000000000000044,0
750,1.0,16,0.050000000000000044,0
