#{"t_start": 1789238612.4443097, "env_id": "None"}
r,l,t,episode_max_phase,episode_phases_advanced,episode_enemies_destroyed,episode_spawners_destroyed,episode_shots_fired,episode_damage_dealt,episode_damage_taken,is_success
-40.361309,204,0.412644,1,0,0,0,16,10.0,100.0,False
-40.312374,214,0.910648,1,0,0,0,19,10.0,100.0,False
-39.736889,201,1.368393,1,0,0,0,16,20.0,100.0,False
-37.869623,255,1.965966,1,0,1,0,21,30.0,100.0,False
-34.26078,294,3.440888,1,0,3,0,25,70.0,100.0,False
-40.28906,207,3.910759,1,0,0,0,17,10.0,100.0,False
-40.405755,212,4.334607,1,0,0,0,15,0.0,100.0,False
-38.595165,236,4.853819,1,0,1,0,18,20.0,100.0,False
-37.680095,198,5.291834,1,0,1,0,17,40.0,100.0,False
-38.300133,239,6.434885,1,0,1,0,21,20.0,100.0,False
-38.014276,229,6.87896,1,0,1,0,20,40.0,100.0,False
-38.287515,209,7.295014,1,0,1,0,19,20.0,100.0,False
-31.763385,283,7.861542,1,0,4,0,29,100.0,100.0,False
-38.380152,235,9.03051,1,0,1,0,21,30.0,100.0,False
-38.095043,254,9.577497,1,0,1,0,24,20.0,100.0,False
-40.225134,208,9.982594,1,0,0,0,21,0.0,100.0,False
-34.693557,230,10.438452,1,0,2,0,18,70.0,100.0,False
-35.810582,259,11.549342,1,0,2,0,21,60.0,100.0,False
-35.006879,228,11.975153,1,0,2,0,17,70.0,100.0,False
-34.783706,260,12.491302,1,0,3,0,24,60.0,100.0,False
-36.90854,242,12.964514,1,0,1,0,22,50.0,100.0,False
-40.002188,244,14.147591,1,0,0,0,17,0.0,100.0,False
-37.916304,223,14.642164,1,0,1,0,19,30.0,100.0,False
-38.072384,199,15.035273,1,0,1,0,14,20.0,100.0,False
-38.015635,254,15.631206,1,0,1,0,23,30.0,100.0,False
-34.846265,261,16.149377,1,0,2,0,28,70.0,100.0,False
-36.345493,288,17.287177,1,0,1,0,27,60.0,100.0,False
-33.381069,281,17.865684,1,0,3,0,27,80.0,100.0,False
-38.27299,244,18.342316,1,0,1,0,24,20.0,100.0,False
-37.706335,245,18.950369,1,0,1,0,22,40.0,100.0,False
-39.941529,220,20.004234,1,0,0,0,20,10.0,100.0,False
-40.115364,293,20.62013,1,0,0,0,29,10.0,100.0,False
-40.32756,277,21.244937,1,0,0,0,29,10.0,100.0,False
-35.68677,284,22.422985,1,0,2,0,27,60.0,100.0,False
-40.47349,271,22.957314,1,0,0,0,25,20.0,100.0,False
-38.164036,302,23.571206,1,0,1,0,28,50.0,100.0,False
-35.963516,287,24.227661,1,0,2,0,27,50.0,100.0,False
-39.444125,218,25.314918,1,0,0,0,20,30.0,100.0,False
-39.106396,257,25.845989,1,0,1,0,24,20.0,100.0,False
-39.897499,244,26.367028,1,0,0,0,24,20.0,100.0,False
-40.166927,256,26.891681,1,0,0,0,25,20.0,100.0,False
-40.601426,272,28.060584,1,0,0,0,26,10.0,100.0,False
-38.554491,292,28.68109,1,0,1,0,30,30.0,100.0,False
-40.974788,296,29.387102,1,0,0,0,29,10.0,100.0,False
-38.929461,271,29.942647,1,0,1,0,27,20.0,100.0,False
-37.041248,342,31.318847,1,0,2,0,35,40.0,100.0,False
-38.774529,275,31.936667,1,0,1,0,29,30.0,100.0,False
-34.241431,330,32.640157,1,0,3,0,37,90.0,100.0,False
-38.825765,283,33.856326,1,0,1,0,25,30.0,100.0,False
-38.810277,265,35.402442,1,0,1,0,25,20.0,100.0,False
-38.64607,272,35.980188,1,0,1,0,27,40.0,100.0,False
-40.709236,232,36.525473,1,0,0,0,21,0.0,100.0,False
