#{"t_start": 1789237852.3327732, "env_id": "None"}
r,l,t,episode_max_phase,episode_phases_advanced,episode_enemies_destroyed,episode_spawners_destroyed,episode_shots_fired,episode_damage_dealt,episode_damage_taken,is_success
-40.674328,219,6.879608,1,0,0,0,20,0.0,100.0,False
-40.888145,235,7.315467,1,0,0,0,20,0.0,100.0,False
-40.866763,225,7.772319,1,0,0,0,18,0.0,100.0,False
-38.188057,236,8.221386,1,0,1,0,21,30.0,100.0,False
-40.913265,218,9.268611,1,0,0,0,22,0.0,100.0,False
-40.837054,219,9.75023,1,0,0,0,20,0.0,100.0,False
-40.702406,221,10.219194,1,0,0,0,18,0.0,100.0,False
-41.224198,256,10.72147,1,0,0,0,26,0.0,100.0,False
-41.298176,281,11.76466,1,0,0,0,26,0.0,100.0,False
-41.151163,269,12.280483,1,0,0,0,25,0.0,100.0,False
-40.939256,226,12.730831,1,0,0,0,22,0.0,100.0,False
-40.920136,231,13.208665,1,0,0,0,19,0.0,100.0,False
-40.938245,233,13.654169,1,0,0,0,21,0.0,100.0,False
-40.972136,234,14.608798,1,0,0,0,23,0.0,100.0,False
-38.86529,248,15.087788,1,0,1,0,24,20.0,100.0,False
-38.270384,251,15.571633,1,0,1,0,29,30.0,100.0,False
-40.764175,229,16.044001,1,0,0,0,21,0.0,100.0,False
-41.158081,248,17.022702,1,0,0,0,23,0.0,100.0,False
-41.025265,242,17.492634,1,0,0,0,25,0.0,100.0,False
-40.764268,233,18.034558,1,0,0,0,24,0.0,100.0,False
-40.805721,217,18.484153,1,0,0,0,22,0.0,100.0,False
-40.746456,230,19.437201,1,0,0,0,21,0.0,100.0,False
-40.778139,218,19.860131,1,0,0,0,20,0.0,100.0,False
-40.712351,230,20.314915,1,0,0,0,21,0.0,100.0,False
-36.416201,288,20.860161,1,0,2,0,27,40.0,100.0,False
-40.500292,216,21.780401,1,0,0,0,24,10.0,100.0,False
-34.429788,293,22.353504,1,0,3,0,28,60.0,100.0,False
-41.22506,282,22.903487,1,0,0,0,21,0.0,100.0,False
-41.18147,255,23.447077,1,0,0,0,25,0.0,100.0,False
-38.613158,233,24.476743,1,0,1,0,19,20.0,100.0,False
-40.930705,244,24.9471,1,0,0,0,22,0.0,100.0,False
-37.92862,231,25.375361,1,0,1,0,25,30.0,100.0,False
-36.423472,281,25.930978,1,0,2,0,26,40.0,100.0,False
-36.148391,212,26.345617,1,0,2,0,19,50.0,100.0,False
-40.976711,239,27.323631,1,0,0,0,18,0.0,100.0,False
-38.437917,264,27.815615,1,0,1,0,20,30.0,100.0,False
-39.80659,216,28.288909,1,0,0,0,24,10.0,100.0,False
-34.227928,309,28.910475,1,0,2,0,28,80.0,100.0,False
-40.01068,203,29.81267,1,0,0,0,22,10.0,100.0,False
-36.938911,243,30.321013,1,0,1,0,24,40.0,100.0,False
-32.940455,308,30.931555,1,0,3,0,28,80.0,100.0,False
-32.217954,288,31.996455,1,0,3,0,29,90.0,100.0,False
-34.927596,280,32.526221,1,0,2,0,33,50.0,100.0,False
-33.7631,299,33.159148,1,0,3,0,33,70.0,100.0,False
-34.163366,274,33.74057,1,0,2,0,28,70.0,100.0,False
-32.137847,297,34.828593,1,0,3,0,32,90.0,100.0,False
-24.141469,421,35.617694,1,0,3,1,36,110.0,100.0,False
-39.65327,195,35.990974,1,0,0,0,19,10.0,100.0,False
