#{"t_start": 1789237852.3309734, "env_id": "None"}
r,l,t,episode_max_phase,episode_phases_advanced,episode_enemies_destroyed,episode_spawners_destroyed,episode_shots_fired,episode_damage_dealt,episode_damage_taken,is_success
-40.856395,220,6.882725,1,0,0,0,19,0.0,100.0,False
-41.097575,240,7.328549,1,0,0,0,22,0.0,100.0,False
-40.871259,222,7.779003,1,0,0,0,21,0.0,100.0,False
-40.807612,228,8.212442,1,0,0,0,21,0.0,100.0,False
-40.738265,226,9.27675,1,0,0,0,21,0.0,100.0,False
-41.206769,256,9.832303,1,0,0,0,27,0.0,100.0,False
-41.143338,230,10.309274,1,0,0,0,24,0.0,100.0,False
-41.128089,237,10.77442,1,0,0,0,26,0.0,100.0,False
-40.867896,222,11.710084,1,0,0,0,19,0.0,100.0,False
-40.93266,227,12.155313,1,0,0,0,23,0.0,100.0,False
-40.87501,227,12.594402,1,0,0,0,21,0.0,100.0,False
-41.0926,245,13.092604,1,0,0,0,22,0.0,100.0,False
-40.907831,235,13.560934,1,0,0,0,17,0.0,100.0,False
-36.211107,286,14.605624,1,0,2,0,30,40.0,100.0,False
-40.847392,234,15.059138,1,0,0,0,19,0.0,100.0,False
-38.933464,263,15.567171,1,0,1,0,25,20.0,100.0,False
-36.010689,247,16.071396,1,0,2,0,21,50.0,100.0,False
-40.607452,232,17.020813,1,0,0,0,20,0.0,100.0,False
-41.031604,251,17.507751,1,0,0,0,25,0.0,100.0,False
-41.012812,245,18.072096,1,0,0,0,22,0.0,100.0,False
-40.896446,232,18.544003,1,0,0,0,23,0.0,100.0,False
-41.036898,239,19.519878,1,0,0,0,25,0.0,100.0,False
-34.787461,257,20.011568,1,0,3,0,22,60.0,100.0,False
-40.765353,228,20.456049,1,0,0,0,24,0.0,100.0,False
-40.875343,221,20.883153,1,0,0,0,17,0.0,100.0,False
-38.54974,226,21.821012,1,0,1,0,20,20.0,100.0,False
-38.643253,217,22.257535,1,0,1,0,16,20.0,100.0,False
-36.406824,279,22.796219,1,0,2,0,27,40.0,100.0,False
-33.79522,282,23.383845,1,0,3,0,31,60.0,100.0,False
-38.751255,262,24.477814,1,0,1,0,29,20.0,100.0,False
-40.581709,217,24.902131,1,0,0,0,14,0.0,100.0,False
-36.491528,242,25.352039,1,0,2,0,20,40.0,100.0,False
-40.764059,226,25.791761,1,0,0,0,18,0.0,100.0,False
-33.801986,268,26.320608,1,0,3,0,22,60.0,100.0,False
-38.039363,243,27.307824,1,0,1,0,25,30.0,100.0,False
-40.622054,211,27.693516,1,0,0,0,17,0.0,100.0,False
-38.621263,211,28.142189,1,0,1,0,15,20.0,100.0,False
-35.711921,283,28.728374,1,0,2,0,25,50.0,100.0,False
-35.283959,240,29.695033,1,0,2,0,27,60.0,100.0,False
-37.881787,247,30.200104,1,0,1,0,25,30.0,100.0,False
-36.352348,254,30.728348,1,0,2,0,21,40.0,100.0,False
-37.811106,242,31.192811,1,0,1,0,22,30.0,100.0,False
-33.431829,298,32.278032,1,0,3,0,33,60.0,100.0,False
-23.562857,351,32.991819,1,0,3,1,37,110.0,100.0,False
-31.845598,277,33.558794,1,0,3,0,29,90.0,100.0,False
-37.878214,242,34.563892,1,0,1,0,23,30.0,100.0,False
-21.604638,330,35.195057,1,0,4,1,32,130.0,100.0,False
-30.603872,289,35.738569,1,0,4,0,30,100.0,100.0,False
-30.679539,308,36.332983,1,0,4,0,33,100.0,100.0,False
-24.385602,374,38.48705,1,0,3,1,36,110.0,100.0,False
-31.038138,320,39.133737,1,0,4,0,33,100.0,100.0,False
-21.595601,308,39.729109,1,0,4,1,29,130.0,100.0,False
-33.133594,362,40.971821,1,0,3,0,34,80.0,100.0,False
-32.654811,346,41.657058,1,0,3,0,33,90.0,100.0,False
-33.101279,360,42.375329,1,0,3,0,34,90.0,100.0,False
-21.279355,430,43.727197,1,0,4,1,44,140.0,100.0,False
-25.259653,287,44.262746,1,0,2,1,27,100.0,100.0,False
-32.859894,371,44.972438,1,0,3,0,36,90.0,100.0,False
-26.070863,426,46.309523,1,0,2,1,42,90.0,100.0,False
-23.865853,422,47.115704,1,0,3,1,43,110.0,100.0,False
-28.583774,417,48.41667,1,0,1,1,45,80.0,100.0,False
-25.888101,434,49.303233,1,0,2,1,41,90.0,100.0,False
-27.170363,472,50.738907,1,0,2,1,44,90.0,100.0,False
-26.505402,450,51.610565,1,0,2,1,43,90.0,100.0,False
-33.951863,376,52.347659,1,0,3,0,41,70.0,100.0,False
-34.621462,345,53.574367,1,0,2,0,36,70.0,100.0,False
-26.180263,427,54.560059,1,0,2,1,46,90.0,100.0,False
-26.826854,451,56.06742,1,0,2,1,48,90.0,100.0,False
-32.645913,380,56.890638,1,0,3,0,39,90.0,100.0,False
-26.841032,460,57.859377,1,0,2,1,51,100.0,100.0,False
-23.956006,454,59.456579,1,0,3,1,50,120.0,100.0,False
-24.228761,407,60.274294,1,0,3,1,47,120.0,100.0,False
-27.5361,500,61.855768,1,0,2,1,59,90.0,100.0,False
-24.60919,506,62.845874,1,0,3,1,59,120.0,100.0,False
-23.175575,384,64.317473,1,0,3,1,45,110.0,100.0,False
-22.109917,483,65.382049,1,0,4,1,62,130.0,100.0,False
-24.715745,506,66.936419,1,0,3,1,58,110.0,100.0,False
-16.976655,710,68.369314,1,0,7,1,81,190.0,100.0,False
-24.96835,555,70.114661,1,0,3,1,59,120.0,100.0,False
-22.123297,489,72.118276,1,0,4,1,59,140.0,100.0,False
-24.083818,472,73.82922,1,0,3,1,56,120.0,100.0,False
-23.795467,496,74.981889,1,0,3,1,57,120.0,100.0,False
-22.342693,533,76.679035,1,0,4,1,61,130.0,100.0,False
-24.153732,488,77.672325,1,0,3,1,55,120.0,100.0,False
-17.635095,546,79.294563,1,0,5,1,65,180.0,100.0,False
-14.127206,752,81.571415,1,0,8,1,95,210.0,100.0,False
-19.089633,539,82.746466,1,0,5,1,67,150.0,100.0,False
-20.601141,660,84.732217,1,0,4,1,73,170.0,100.0,False
-19.654492,584,86.010234,1,0,5,1,74,150.0,100.0,False
-22.656382,494,87.483041,1,0,3,1,64,130.0,100.0,False
