#{"t_start": 1789306239.377937, "env_id": "None"}
r,l,t,episode_max_phase,episode_phases_advanced,episode_enemies_destroyed,episode_spawners_destroyed,episode_shots_fired,episode_damage_dealt,episode_damage_taken,is_success
-41.217363,210,0.740512,1,0,0,0,12,0.0,100.0,False
-39.831395,245,1.636276,1,0,1,0,17,30.0,100.0,False
-39.971828,207,2.351002,1,0,0,0,18,20.0,100.0,False
-40.447039,212,3.095971,1,0,0,0,18,0.0,100.0,False
-40.295997,215,4.881791,1,0,1,0,20,30.0,100.0,False
-40.658419,216,5.625602,1,0,0,0,17,10.0,100.0,False
-40.376899,215,6.376912,1,0,1,0,18,20.0,100.0,False
-39.338375,277,7.350174,1,0,1,0,22,30.0,100.0,False
-39.34058,246,8.19452,1,0,2,0,22,50.0,100.0,False
-39.634722,213,10.022152,1,0,1,0,20,20.0,100.0,False
-40.491857,185,10.647946,1,0,0,0,12,10.0,100.0,False
-38.637646,287,11.642492,1,0,2,0,27,60.0,100.0,False
-38.503005,360,13.982194,1,0,5,0,35,110.0,100.0,False
-35.24982,287,15.01493,1,0,3,0,24,110.0,100.0,False
-40.97929,272,15.956417,1,0,1,0,18,20.0,100.0,False
-38.345649,201,16.663328,1,0,1,0,13,30.0,100.0,False
-40.549862,251,18.576185,1,0,1,0,25,40.0,100.0,False
-40.111789,335,19.747248,1,0,2,0,30,50.0,100.0,False
-40.187257,314,20.851049,1,0,2,0,23,50.0,100.0,False
-39.993596,224,21.671146,1,0,0,0,18,20.0,100.0,False
-38.958306,421,24.368413,1,0,4,0,34,100.0,100.0,False
-39.784085,306,25.479397,1,0,1,0,26,40.0,100.0,False
-39.938782,351,26.70101,1,0,3,0,26,60.0,100.0,False
-22.354446,381,29.111197,1,0,2,1,28,90.0,100.0,False
-22.221747,359,30.43811,1,0,2,1,33,100.0,100.0,False
-40.54639,289,31.485675,1,0,1,0,24,30.0,100.0,False
-39.360687,244,33.42309,1,0,2,0,22,40.0,100.0,False
-38.819035,369,34.794392,1,0,3,0,37,80.0,100.0,False
-39.704136,340,36.090796,1,0,2,0,27,70.0,100.0,False
-40.909313,394,38.750318,1,0,2,0,32,60.0,100.0,False
-41.896093,290,39.838058,1,0,0,0,26,0.0,100.0,False
-36.401556,353,41.14291,1,0,3,0,33,110.0,100.0,False
-37.364575,463,44.007497,1,0,5,0,42,140.0,100.0,False
-40.004819,420,45.699542,1,0,3,0,37,80.0,100.0,False
-40.854866,318,48.139423,1,0,1,0,28,40.0,100.0,False
-40.43692,398,49.757216,1,0,3,0,37,70.0,100.0,False
-40.910916,348,51.136169,1,0,2,0,30,50.0,100.0,False
-22.636194,395,53.723769,1,0,2,1,39,100.0,100.0,False
-38.126445,335,55.152192,1,0,1,0,30,80.0,100.0,False
-38.874743,334,56.475626,1,0,2,0,24,60.0,100.0,False
-42.526479,376,58.987226,1,0,0,0,34,20.0,100.0,False
-41.37826,369,63.369324,1,0,1,0,29,40.0,100.0,False
-36.258222,300,64.497702,1,0,2,0,30,100.0,100.0,False
