#{"t_start": 1789175560.0054128, "env_id": "None"}
r,l,t,episode_max_phase,episode_phases_advanced,episode_enemies_destroyed,episode_spawners_destroyed,episode_shots_fired,episode_damage_dealt,episode_damage_taken,is_success
-38.071738,235,0.62895,1,0,1,0,21,40.0,100.0,False
-36.789956,229,1.218239,1,0,2,0,19,40.0,100.0,False
-40.365274,224,1.780815,1,0,0,0,20,0.0,100.0,False
-40.307096,213,2.288568,1,0,0,0,18,10.0,100.0,False
-40.047245,210,3.333702,1,0,0,0,20,20.0,100.0,False
-38.27921,234,3.924359,1,0,1,0,19,30.0,100.0,False
-37.485837,261,4.480023,1,0,1,0,21,50.0,100.0,False
-36.241925,249,5.019818,1,0,2,0,21,50.0,100.0,False
-38.430036,223,6.181791,1,0,1,0,18,20.0,100.0,False
-36.124466,237,6.699591,1,0,2,0,19,50.0,100.0,False
-38.791678,269,7.30671,1,0,1,0,18,20.0,100.0,False
-38.245472,244,7.903666,1,0,1,0,20,30.0,100.0,False
-40.107445,207,8.406621,1,0,0,0,13,10.0,100.0,False
-40.621308,256,9.653312,1,0,0,0,24,10.0,100.0,False
-38.828811,276,10.222513,1,0,1,0,27,30.0,100.0,False
-40.201729,227,10.72382,1,0,0,0,24,10.0,100.0,False
-38.24009,222,11.278624,1,0,1,0,23,30.0,100.0,False
-37.92202,281,12.58448,1,0,1,0,22,50.0,100.0,False
-40.477662,264,13.196681,1,0,0,0,22,10.0,100.0,False
-35.228143,319,13.983512,1,0,3,0,26,60.0,100.0,False
-40.925293,256,15.144657,1,0,0,0,26,0.0,100.0,False
-40.834706,268,15.778243,1,0,0,0,21,10.0,100.0,False
-40.502689,267,16.401598,1,0,0,0,22,20.0,100.0,False
-40.654147,265,17.031978,1,0,0,0,24,10.0,100.0,False
-40.922596,269,18.180752,1,0,0,0,21,10.0,100.0,False
-40.73826,302,18.928313,1,0,0,0,23,20.0,100.0,False
-40.251813,268,19.576594,1,0,0,0,21,20.0,100.0,False
-40.64264,261,20.216824,1,0,0,0,22,20.0,100.0,False
-37.027593,378,21.711165,1,0,2,0,36,50.0,100.0,False
-38.287311,317,22.476223,1,0,1,0,31,50.0,100.0,False
-40.825293,328,23.254829,1,0,0,0,28,10.0,100.0,False
-40.858632,309,24.624175,1,0,0,0,26,10.0,100.0,False
-41.132016,323,25.372859,1,0,0,0,29,0.0,100.0,False
-40.757359,305,26.219944,1,0,0,0,28,10.0,100.0,False
-36.787027,330,27.619831,1,0,2,0,34,50.0,100.0,False
-40.713455,305,28.313462,1,0,0,0,29,10.0,100.0,False
-38.686566,307,29.037386,1,0,1,0,31,30.0,100.0,False
-37.211137,340,30.519843,1,0,2,0,30,40.0,100.0,False
-40.661545,293,31.245609,1,0,0,0,31,20.0,100.0,False
-36.150513,321,32.065432,1,0,2,0,34,60.0,100.0,False
-39.950919,284,32.828554,1,0,0,0,24,20.0,100.0,False
-38.851761,325,34.258807,1,0,1,0,34,30.0,100.0,False
-38.393111,334,35.056675,1,0,1,0,36,50.0,100.0,False
-40.361736,306,35.889833,1,0,0,0,36,30.0,100.0,False
-38.887285,314,37.257974,1,0,1,0,33,30.0,100.0,False
-36.424458,345,38.975332,1,0,2,0,33,60.0,100.0,False
-34.798326,386,39.916171,1,0,3,0,42,60.0,100.0,False
