#{"t_start": 1789297561.228298, "env_id": "None"}
r,l,t,episode_max_phase,episode_phases_advanced,episode_enemies_destroyed,episode_spawners_destroyed,episode_shots_fired,episode_damage_dealt,episode_damage_taken,is_success
-40.747889,211,38.507008,1,0,0,0,5,0.0,100.0,False
-40.731889,203,38.609923,1,0,0,0,5,0.0,100.0,False
-40.734889,212,38.718792,1,0,0,0,4,0.0,100.0,False
-40.680986,199,38.817808,1,0,0,0,4,0.0,100.0,False
-40.717889,196,38.916886,1,0,0,0,5,0.0,100.0,False
