#{"t_start": 1789176426.8718488, "env_id": "None"}
r,l,t,episode_max_phase,episode_phases_advanced,episode_enemies_destroyed,episode_spawners_destroyed,episode_shots_fired,episode_damage_dealt,episode_damage_taken,is_success
-39.817898,246,0.944005,1,0,0,0,16,20.0,100.0,False
-32.538986,280,1.895739,1,0,4,0,21,80.0,100.0,False
-40.0966,216,2.63078,1,0,0,0,18,20.0,100.0,False
-38.176926,234,3.410467,1,0,1,0,17,30.0,100.0,False
-34.618186,271,5.381926,1,0,2,0,24,80.0,100.0,False
-38.587507,205,6.071243,1,0,1,0,17,20.0,100.0,False
-34.583404,271,6.979951,1,0,3,0,23,60.0,100.0,False
-37.780239,254,7.850891,1,0,1,0,20,40.0,100.0,False
-36.264,231,9.74738,1,0,2,0,18,50.0,100.0,False
-39.887089,212,10.46454,1,0,0,0,19,10.0,100.0,False
-36.490686,293,11.464577,1,0,2,0,27,40.0,100.0,False
-39.364609,236,12.273232,1,0,0,0,20,40.0,100.0,False
-36.32421,299,14.380115,1,0,2,0,27,50.0,100.0,False
-38.531363,302,15.415196,1,0,1,0,28,30.0,100.0,False
-36.359247,273,16.354195,1,0,2,0,21,50.0,100.0,False
-36.258889,290,18.416748,1,0,2,0,23,60.0,100.0,False
-38.402514,285,19.418518,1,0,1,0,29,30.0,100.0,False
-36.328369,293,20.494424,1,0,2,0,24,50.0,100.0,False
-34.728417,400,21.962549,1,0,3,0,31,80.0,100.0,False
-31.489768,401,24.53005,1,0,4,0,38,110.0,100.0,False
-35.191238,386,25.94079,1,0,3,0,32,60.0,100.0,False
-38.095339,304,28.15705,1,0,1,0,26,40.0,100.0,False
-34.240156,383,29.574764,1,0,3,0,32,70.0,100.0,False
-38.617499,344,30.909117,1,0,1,0,29,30.0,100.0,False
-29.807318,381,33.376105,1,0,5,0,36,110.0,100.0,False
-39.801376,302,34.511784,1,0,0,0,27,20.0,100.0,False
-36.652927,323,35.766697,1,0,2,0,30,50.0,100.0,False
-36.883616,337,38.110361,1,0,2,0,30,40.0,100.0,False
-30.967118,412,39.62169,1,0,5,0,34,100.0,100.0,False
-39.693033,311,40.79561,1,0,0,0,27,30.0,100.0,False
-37.304281,304,43.036775,1,0,1,0,26,50.0,100.0,False
-29.780193,402,44.531896,1,0,5,0,41,110.0,100.0,False
-27.582211,479,46.360142,1,0,6,0,49,130.0,100.0,False
-29.64403,420,49.021329,1,0,5,0,46,100.0,100.0,False
-34.262065,368,50.406905,1,0,3,0,34,80.0,100.0,False
-31.90971,384,52.956234,1,0,4,0,37,100.0,100.0,False
-36.355615,261,53.929166,1,0,2,0,25,50.0,100.0,False
-32.57854,379,55.3338,1,0,4,0,36,80.0,100.0,False
-35.344816,344,58.08802,1,0,2,0,34,60.0,100.0,False
-27.483581,459,61.435732,1,0,6,0,52,130.0,100.0,False
-22.176174,551,63.084674,1,0,8,0,60,210.0,100.0,False
-29.609791,399,63.811914,1,0,5,0,45,120.0,100.0,False
-24.448089,505,64.823444,1,0,7,0,53,180.0,100.0,False
-24.859397,553,66.383548,1,0,7,0,61,180.0,100.0,False
-33.459734,362,67.088601,1,0,3,0,41,70.0,100.0,False
-9.509647,743,68.858012,1,0,15,0,89,310.0,100.0,False
-26.681322,454,69.74193,1,0,6,0,54,150.0,100.0,False
-21.809323,449,70.95665,1,0,8,0,51,210.0,100.0,False
-33.25455,399,71.784372,1,0,3,0,45,100.0,100.0,False
-20.218885,339,72.929493,1,0,4,1,33,150.0,100.0,False
-11.313522,469,73.745029,1,0,8,1,50,230.0,100.0,False
-21.259704,541,75.189858,1,0,9,0,61,200.0,100.0,False
-21.451704,465,76.111603,1,0,8,0,54,200.0,100.0,False
-23.683407,530,77.833683,1,0,8,0,59,170.0,100.0,False
-7.051411,671,79.319484,1,0,14,0,81,360.0,100.0,False
-30.165414,380,80.443463,1,0,4,0,46,100.0,100.0,False
-14.537306,656,81.675402,1,0,12,0,78,260.0,100.0,False
-20.19636,570,83.103499,1,0,10,0,74,200.0,100.0,False
-20.379106,525,84.040031,1,0,9,0,63,220.0,100.0,False
-12.777514,674,85.66553,1,0,13,0,81,260.0,100.0,False
-22.198063,350,86.257427,1,0,3,1,41,130.0,100.0,False
-23.269441,474,87.531605,1,0,7,0,59,190.0,100.0,False
-21.83153,451,88.316532,1,0,8,0,49,210.0,100.0,False
-13.54545,628,89.857439,1,0,12,0,77,300.0,100.0,False
-6.298746,770,92.962758,1,0,16,0,95,340.0,100.0,False
-23.899428,480,93.889579,1,0,8,0,58,190.0,100.0,False
-24.855583,453,95.040446,1,0,8,0,54,170.0,100.0,False
-27.516113,415,96.966418,1,0,6,0,51,140.0,100.0,False
-7.147212,762,99.905619,1,0,15,0,94,330.0,100.0,False
19.305684,1588,104.281701,1,0,22,1,205,490.0,100.0,False
0.969647,910,107.315129,1,0,19,0,114,410.0,100.0,False
19.342883,1169,111.576563,1,0,27,0,151,590.0,100.0,False
10.198787,1094,115.584458,1,0,18,1,139,450.0,100.0,False
6.23533,1041,119.623415,1,0,16,1,136,400.0,100.0,False
-13.713656,640,122.115125,1,0,12,0,75,280.0,100.0,False
2.121305,1034,125.83269,1,0,14,1,128,380.0,100.0,False
14.342993,912,128.826437,1,0,20,1,111,490.0,100.0,False
48.194235,2331,139.547636,1,0,35,1,295,800.0,100.0,False
49.549654,952,142.113162,2,1,22,2,121,620.0,100.0,True
-27.938554,237,142.714998,1,0,0,1,29,80.0,100.0,False
54.891289,1414,147.238379,2,1,24,2,185,590.0,100.0,True
-26.520222,344,148.105091,1,0,6,0,36,150.0,100.0,False
43.522237,824,150.443414,2,1,18,2,102,550.0,100.0,True
34.417372,1421,154.362091,1,0,29,1,181,670.0,100.0,False
0.455403,730,156.527336,1,0,14,1,89,360.0,100.0,False
-3.584312,837,158.975972,1,0,17,0,105,360.0,100.0,False
45.059315,1835,164.966979,1,0,34,1,241,780.0,100.0,False
-8.637017,665,166.653147,1,0,14,0,80,330.0,100.0,False
-15.722164,599,168.593223,1,0,11,0,69,280.0,100.0,False
11.001471,1035,171.50409,1,0,24,0,126,510.0,100.0,False
18.60498,1163,177.750618,1,0,27,0,147,600.0,100.0,False
8.144597,1005,181.154064,1,0,22,0,129,470.0,100.0,False
-18.784917,549,182.680293,1,0,10,0,69,210.0,100.0,False
-14.202959,605,184.920507,1,0,12,0,76,250.0,100.0,False
6.567874,963,187.779863,1,0,22,0,122,450.0,100.0,False
-4.553547,758,190.200677,1,0,16,0,98,360.0,100.0,False
9.34438,969,193.205075,1,0,21,0,119,510.0,100.0,False
25.149079,1250,196.999409,1,0,30,0,164,630.0,100.0,False
19.935769,1171,200.429449,1,0,28,0,156,570.0,100.0,False
-3.999528,815,202.916965,1,0,16,0,105,380.0,100.0,False
52.618145,1023,205.82315,2,1,22,2,124,640.0,100.0,True
30.669321,1343,209.491331,1,0,32,0,173,690.0,100.0,False
34.322969,1340,213.194628,1,0,33,0,171,720.0,100.0,False
79.88674,1435,220.662859,2,1,31,3,183,800.0,100.0,True
50.530683,1266,224.076609,2,1,22,2,145,590.0,100.0,True
141.599099,2065,230.08017,3,2,39,5,236,1250.0,100.0,True
-1.753295,807,232.502331,1,0,18,0,92,400.0,100.0,False
40.601049,1547,236.869055,1,0,38,0,201,780.0,100.0,False
11.783713,995,239.582008,1,0,24,0,122,510.0,100.0,False
-3.971632,746,241.984308,1,0,16,0,94,360.0,100.0,False
-13.154983,657,244.241298,1,0,11,0,84,290.0,100.0,False
72.741997,1346,247.840228,2,1,27,3,163,810.0,100.0,True
-4.299815,763,250.367119,1,0,16,0,96,360.0,100.0,False
106.79246,1246,257.273751,3,2,23,5,141,870.0,100.0,True
