episode,return,steps,epsilon,died
1,2.0,400,1.0,0
2,4.0,400,0.9986428571428572,0
3,1.0,400,0.9972857142857143,0
4,3.0,400,0.9959285714285714,0
5,3.0,400,0.9945714285714286,0
6,2.0,400,0.9932142857142857,0
7,4.0,400,0.9918571428571429,0
8,3.0,400,0.9905,0
9,2.0,400,0.9891428571428571,0
10,5.0,307,0.9877857142857143,0
11,4.0,400,0.9864285714285714,0
12,4.0,400,0.9850714285714286,0
13,3.0,400,0.9837142857142858,0
14,2.0,400,0.9823571428571428,0
15,4.0,400,0.981,0
16,4.0,400,0.9796428571428571,0
17,3.0,400,0.9782857142857143,0
18,1.0,400,0.9769285714285715,0
19,2.0,400,0.9755714285714285,0
20,4.0,400,0.9742142857142857,0
21,2.0,400,0.9728571428571429,0
22,3.0,400,0.9715,0
23,3.0,400,0.9701428571428572,0
24,2.0,400,0.9687857142857143,0
25,4.0,400,0.9674285714285714,0
26,5.0,207,0.9660714285714286,0
27,2.0,400,0.9647142857142857,0
28,3.0,400,0.9633571428571429,0
29,3.0,400,0.962,0
30,5.0,202,0.9606428571428571,0
31,3.0,400,0.9592857142857143,0
32,3.0,400,0.9579285714285715,0
33,4.0,400,0.9565714285714286,0
34,3.0,400,0.9552142857142857,0
35,5.0,236,0.9538571428571428,0
36,4.0,400,0.9525,0
37,3.0,400,0.9511428571428572,0
38,5.0,225,0.9497857142857142,0
39,5.0,354,0.9484285714285714,0
40,3.0,400,0.9470714285714286,0
41,2.0,400,0.9457142857142857,0
42,3.0,400,0.9443571428571429,0
43,2.0,400,0.9430000000000001,0
44,5.0,127,0.9416428571428571,0
45,3.0,400,0.9402857142857143,0
46,2.0,400,0.9389285714285714,0
47,5.0,165,0.9375714285714286,0
48,5.0,214,0.9362142857142857,0
49,5.0,149,0.9348571428571428,0
50,5.0,309,0.9335,0
51,3.0,400,0.9321428571428572,0
52,3.0,400,0.9307857142857143,0
53,3.0,400,0.9294285714285714,0
54,5.0,269,0.9280714285714285,0
55,5.0,254,0.9267142857142857,0
56,5.0,397,0.9253571428571429,0
57,5.0,363,0.924,0
58,4.0,400,0.9226428571428571,0
59,3.0,400,0.9212857142857143,0
60,4.0,400,0.9199285714285714,0
61,5.0,247,0.9185714285714286,0
62,5.0,313,0.9172142857142858,0
63,5.0,225,0.9158571428571429,0
64,4.0,400,0.9145,0
65,3.0,400,0.9131428571428571,0
66,5.0,123,0.9117857142857143,0
67,4.0,400,0.9104285714285714,0
68,5.0,268,0.9090714285714285,0
69,3.0,400,0.9077142857142857,0
70,5.0,81,0.9063571428571429,0
71,5.0,159,0.905,0
72,5.0,268,0.9036428571428572,0
73,5.0,168,0.9022857142857142,0
74,2.0,400,0.9009285714285714,0
75,5.0,277,0.8995714285714286,0
76,4.0,400,0.8982142857142857,0
77,5.0,162,0.8968571428571429,0
78,2.0,400,0.8955,0
79,5.0,277,0.8941428571428571,0
80,2.0,400,0.8927857142857143,0
81,3.0,400,0.8914285714285715,0
82,5.0,354,0.8900714285714286,0
83,5.0,314,0.8887142857142857,0
84,2.0,400,0.8873571428571428,0
85,5.0,234,0.886,0
86,3.0,400,0.8846428571428572,0
87,5.0,250,0.8832857142857142,0
88,4.0,400,0.8819285714285714,0
89,5.0,96,0.8805714285714286,0
90,3.0,400,0.8792142857142857,0
91,3.0,400,0.8778571428571429,0
92,4.0,400,0.8765000000000001,0
93,5.0,331,0.8751428571428571,0
94,5.0,127,0.8737857142857143,0
95,2.0,400,0.8724285714285714,0
96,5.0,339,0.8710714285714286,0
97,5.0,133,0.8697142857142857,0
98,5.0,118,0.8683571428571428,0
99,3.0,400,0.867,0
100,5.0,292,0.8656428571428572,0
101,5.0,127,0.8642857142857143,0
