#{"t_start": 1789306697.7154074, "env_id": "None"}
r,l,t,episode_max_phase,episode_phases_advanced,episode_enemies_destroyed,episode_spawners_destroyed,episode_shots_fired,episode_damage_dealt,episode_damage_taken,is_success
-41.50822,261,3.014595,1,0,0,0,18,0.0,100.0,False
-41.772543,259,3.500944,1,0,0,0,24,0.0,100.0,False
-42.111174,262,3.94998,1,0,0,0,22,0.0,100.0,False
-41.115381,210,4.320549,1,0,0,0,21,0.0,100.0,False
-40.983866,229,5.288552,1,0,0,0,22,10.0,100.0,False
-38.971151,284,5.78069,1,0,2,0,30,50.0,100.0,False
-41.134482,248,6.271485,1,0,0,0,23,0.0,100.0,False
-39.621056,257,6.731682,1,0,2,0,24,40.0,100.0,False
-40.169353,289,7.776329,1,0,1,0,28,30.0,100.0,False
-36.641175,306,8.324962,1,0,2,0,30,90.0,100.0,False
-39.948768,287,8.802412,1,0,2,0,24,40.0,100.0,False
-41.319063,265,9.963636,1,0,0,0,29,0.0,100.0,False
-36.80479,242,10.977279,1,0,1,0,23,50.0,100.0,False
-38.807557,266,11.964683,1,0,2,0,26,50.0,100.0,False
-38.652252,383,13.377883,1,0,3,0,36,70.0,100.0,False
-41.526947,344,15.919857,1,0,1,0,31,20.0,100.0,False
-39.802833,375,17.303615,1,0,2,0,34,50.0,100.0,False
-40.621887,244,18.291654,1,0,0,0,22,10.0,100.0,False
-40.220407,282,20.62341,1,0,0,0,31,10.0,100.0,False
-39.346738,277,21.621593,1,0,2,0,26,50.0,100.0,False
-40.890307,345,22.9447,1,0,1,0,28,20.0,100.0,False
-41.115712,267,25.237299,1,0,0,0,24,10.0,100.0,False
-38.969683,355,26.631435,1,0,3,0,32,70.0,100.0,False
-38.359185,317,27.779615,1,0,3,0,30,70.0,100.0,False
-38.713349,250,28.677204,1,0,2,0,26,60.0,100.0,False
-40.073167,345,31.141921,1,0,2,0,31,40.0,100.0,False
-37.518841,320,32.284799,1,0,2,0,31,70.0,100.0,False
-36.137866,308,33.366338,1,0,2,0,31,80.0,100.0,False
-39.912178,340,35.874578,1,0,2,0,31,40.0,100.0,False
-35.555861,316,37.017493,1,0,3,0,33,100.0,100.0,False
-21.303021,415,38.570362,1,0,3,1,42,110.0,100.0,False
-20.491197,438,41.40728,1,0,4,1,39,130.0,100.0,False
-22.868407,384,42.85191,1,0,2,1,38,90.0,100.0,False
-19.892045,474,45.794694,1,0,5,1,50,160.0,100.0,False
-18.527773,410,47.328397,1,0,5,1,37,170.0,100.0,False
-23.250489,361,48.625476,1,0,2,1,38,100.0,100.0,False
-22.08029,443,51.624826,1,0,3,1,43,110.0,100.0,False
-22.41854,423,53.305661,1,0,2,1,40,90.0,100.0,False
-19.480909,436,58.592497,1,0,4,1,48,140.0,100.0,False
26.832128,525,60.584419,2,1,6,2,53,220.0,100.0,True
-22.298034,443,63.658819,1,0,2,1,44,100.0,100.0,False
-20.388529,475,65.398309,1,0,4,1,50,130.0,100.0,False
-21.704592,464,68.371278,1,0,3,1,47,110.0,100.0,False
-23.761104,424,69.886496,1,0,2,1,45,90.0,100.0,False
-23.323683,404,71.409204,1,0,2,1,42,90.0,100.0,False
-24.016347,363,74.006873,1,0,1,1,32,70.0,100.0,False
-23.183473,392,75.523995,1,0,2,1,36,100.0,100.0,False
-21.22028,455,78.473713,1,0,3,1,41,120.0,100.0,False
-24.041709,422,80.046618,1,0,2,1,38,90.0,100.0,False
-35.330889,356,81.326846,1,0,4,0,35,120.0,100.0,False
-23.74786,414,84.108424,1,0,2,1,40,100.0,100.0,False
-23.762685,406,85.562933,1,0,2,1,40,100.0,100.0,False
-23.064142,432,88.401507,1,0,3,1,42,110.0,100.0,False
-24.382926,413,89.870562,1,0,2,1,40,90.0,100.0,False
-22.023187,440,91.488453,1,0,4,1,46,130.0,100.0,False
-24.564352,474,94.41505,1,0,2,1,50,90.0,100.0,False
-23.393697,441,95.989209,1,0,3,1,49,110.0,100.0,False
-36.886264,368,98.642545,1,0,3,0,34,90.0,100.0,False
-24.544893,429,100.182077,1,0,2,1,43,90.0,100.0,False
-24.208478,362,101.47938,1,0,1,1,33,80.0,100.0,False
-25.114746,543,104.725323,1,0,2,1,49,90.0,100.0,False
-22.64611,460,106.408843,1,0,4,1,48,130.0,100.0,False
-22.603187,442,109.233692,1,0,3,1,43,120.0,100.0,False
-23.082607,491,111.036738,1,0,3,1,47,110.0,100.0,False
-36.099905,384,113.821625,1,0,4,0,40,110.0,100.0,False
-24.216841,410,115.278282,1,0,2,1,38,90.0,100.0,False
-34.07869,521,118.599448,1,0,6,0,56,160.0,100.0,False
-24.92067,357,121.759557,1,0,1,1,30,70.0,100.0,False
-24.835184,355,123.053447,1,0,1,1,33,70.0,100.0,False
-23.788273,432,126.048002,1,0,2,1,38,90.0,100.0,False
-23.077127,456,127.765841,1,0,3,1,45,110.0,100.0,False
-24.706866,443,130.665188,1,0,2,1,43,90.0,100.0,False
-24.062417,428,132.219861,1,0,2,1,34,90.0,100.0,False
-24.093539,443,133.866641,1,0,2,1,37,90.0,100.0,False
-23.549739,554,137.237302,1,0,3,1,46,110.0,100.0,False
-24.045404,446,138.831831,1,0,2,1,38,90.0,100.0,False
-24.912014,525,142.138067,1,0,2,1,39,90.0,100.0,False
-24.456418,324,143.310285,1,0,1,1,27,80.0,100.0,False
-24.612688,519,146.537112,1,0,2,1,33,90.0,100.0,False
-24.954494,431,148.148462,1,0,1,1,35,70.0,100.0,False
-25.74712,549,151.438667,1,0,1,1,38,70.0,100.0,False
-24.590922,439,153.067758,1,0,2,1,29,90.0,100.0,False
-25.152382,378,155.756029,1,0,1,1,32,70.0,100.0,False
-24.723535,445,157.368949,1,0,2,1,33,90.0,100.0,False
-22.758124,429,158.918408,1,0,3,1,32,110.0,100.0,False
-25.630799,853,163.35148,1,0,3,1,56,110.0,100.0,False
-23.700109,369,166.126337,1,0,2,1,31,100.0,100.0,False
-21.830533,566,168.392,1,0,4,1,40,130.0,100.0,False
-20.220051,508,171.888568,1,0,5,1,45,150.0,100.0,False
-22.87599,724,175.133712,1,0,3,1,44,120.0,100.0,False
-21.770893,440,178.378324,1,0,3,1,38,130.0,100.0,False
-20.006875,576,180.657617,1,0,4,1,35,140.0,100.0,False
-21.523315,512,183.817011,1,0,2,1,28,110.0,100.0,False
-21.645179,521,188.714854,1,0,2,1,33,120.0,100.0,False
-18.795097,629,192.495949,1,0,4,1,35,150.0,100.0,False
-23.126464,789,196.754969,1,0,4,1,45,130.0,100.0,False
-22.047484,928,201.987955,1,0,4,1,58,130.0,100.0,False
-24.569062,723,204.971547,1,0,3,1,47,110.0,100.0,False
-18.720788,621,208.766146,1,0,4,1,42,160.0,100.0,False
-22.972969,843,213.482234,1,0,3,1,47,140.0,100.0,False
-23.797625,345,214.700753,1,0,1,1,19,70.0,100.0,False
-24.565997,978,219.988477,1,0,3,1,50,120.0,100.0,False
-36.060587,341,221.316083,1,0,2,0,18,80.0,100.0,False
-23.581126,481,224.45548,1,0,2,1,32,90.0,100.0,False
-22.639006,428,226.073421,1,0,3,1,29,110.0,100.0,False
-24.16016,859,230.896121,1,0,3,1,39,120.0,100.0,False
-21.118589,575,234.456295,1,0,4,1,39,140.0,100.0,False
-20.895204,509,236.390032,1,0,4,1,38,130.0,100.0,False
-19.624184,517,239.720557,1,0,2,1,31,130.0,100.0,False
-20.356922,934,244.514631,1,0,5,1,52,170.0,100.0,False
-23.928099,704,247.280072,1,0,3,1,38,110.0,100.0,False
-20.002614,754,251.367225,1,0,3,1,40,140.0,100.0,False
-35.786217,337,252.724406,1,0,2,0,23,80.0,100.0,False
-20.365876,1011,260.8552,1,0,4,1,55,160.0,100.0,False
-19.737539,632,264.553428,1,0,4,1,29,140.0,100.0,False
-16.735302,588,267.148319,1,0,4,1,40,180.0,100.0,False
-20.615106,570,270.693706,1,0,2,1,33,110.0,100.0,False
25.742971,440,272.346622,2,1,2,2,36,160.0,100.0,True
-18.096469,458,275.433372,1,0,2,1,36,150.0,100.0,False
-20.765751,1183,281.731516,1,0,3,1,60,170.0,100.0,False
-21.016565,640,285.382783,1,0,3,1,42,130.0,100.0,False
