#{"t_start": 1789301200.7766159, "env_id": "None"}
r,l,t,episode_max_phase,episode_phases_advanced,episode_enemies_destroyed,episode_spawners_destroyed,episode_shots_fired,episode_damage_dealt,episode_damage_taken,is_success
-39.938516,239,1.451372,1,0,1,0,23,20.0,100.0,False
-41.13259,249,2.029056,1,0,0,0,21,0.0,100.0,False
-41.744879,229,2.483244,1,0,0,0,22,0.0,100.0,False
-41.864736,251,2.976203,1,0,0,0,23,0.0,100.0,False
-42.358075,286,3.743096,1,0,0,0,29,0.0,100.0,False
-41.693997,233,4.351635,1,0,0,0,21,0.0,100.0,False
-41.683558,264,4.846316,1,0,0,0,25,0.0,100.0,False
-41.083019,234,5.263718,1,0,0,0,22,0.0,100.0,False
-41.89938,242,7.772584,1,0,0,0,20,0.0,100.0,False
-42.003938,267,8.42463,1,0,0,0,26,0.0,100.0,False
-41.853642,239,8.864789,1,0,0,0,22,0.0,100.0,False
-42.31522,267,9.373838,1,0,0,0,22,0.0,100.0,False
-40.68134,197,9.756393,1,0,0,0,18,0.0,100.0,False
-40.807204,252,10.385266,1,0,1,0,24,20.0,100.0,False
-42.120503,254,10.934736,1,0,0,0,21,0.0,100.0,False
-41.564271,239,11.399564,1,0,0,0,20,0.0,100.0,False
-41.164316,242,13.602321,1,0,0,0,23,0.0,100.0,False
-40.662002,214,14.202961,1,0,0,0,21,10.0,100.0,False
-39.753718,351,15.090426,1,0,3,0,32,60.0,100.0,False
-42.911891,330,15.754468,1,0,0,0,33,0.0,100.0,False
-41.836949,291,16.385653,1,0,0,0,28,20.0,100.0,False
-40.971951,223,16.900007,1,0,0,0,23,10.0,100.0,False
-23.15317,335,17.573092,1,0,2,1,32,90.0,100.0,False
-40.203564,207,17.959534,1,0,0,0,20,10.0,100.0,False
-40.590668,240,20.398621,1,0,0,0,21,0.0,100.0,False
-38.686565,219,20.971286,1,0,0,0,23,30.0,100.0,False
-40.292451,201,21.396976,1,0,0,0,21,20.0,100.0,False
-40.455145,321,22.05159,1,0,2,0,29,40.0,100.0,False
-39.98527,225,22.464548,1,0,1,0,25,30.0,100.0,False
-40.572831,254,23.158675,1,0,1,0,24,20.0,100.0,False
-36.937231,275,23.757682,1,0,2,0,24,80.0,100.0,False
-40.751629,214,24.191665,1,0,0,0,18,0.0,100.0,False
-37.593839,276,26.359068,1,0,4,0,25,80.0,100.0,False
-40.460506,269,26.983416,1,0,1,0,29,30.0,100.0,False
-36.692733,277,27.640186,1,0,3,0,23,80.0,100.0,False
-37.06819,280,28.169421,1,0,2,0,27,70.0,100.0,False
-39.076747,284,28.767364,1,0,1,0,27,40.0,100.0,False
-39.794281,319,29.55184,1,0,2,0,30,40.0,100.0,False
-38.59886,332,30.180168,1,0,1,0,31,50.0,100.0,False
-21.433959,320,32.745842,1,0,4,1,29,130.0,100.0,False
-39.118018,298,33.390167,1,0,3,0,32,60.0,100.0,False
-40.553093,221,33.795457,1,0,0,0,21,0.0,100.0,False
-38.181261,385,34.531441,1,0,4,0,37,90.0,100.0,False
-23.640091,433,35.382485,1,0,2,1,44,90.0,100.0,False
-37.856141,356,36.186247,1,0,2,0,33,70.0,100.0,False
-21.543888,451,39.70456,1,0,4,1,42,130.0,100.0,False
-23.046966,374,40.538564,1,0,3,1,35,110.0,100.0,False
-23.944876,433,41.538696,1,0,3,1,47,110.0,100.0,False
-36.780067,384,42.632931,1,0,3,0,39,90.0,100.0,False
-23.523893,428,43.45424,1,0,3,1,43,110.0,100.0,False
-22.934384,443,46.857884,1,0,3,1,45,110.0,100.0,False
-21.422345,465,47.878019,1,0,4,1,42,140.0,100.0,False
-21.504285,434,48.890465,1,0,4,1,41,130.0,100.0,False
-18.641415,551,50.051907,1,0,8,1,55,220.0,100.0,False
-20.64229,434,52.958535,1,0,5,1,50,150.0,100.0,False
-22.821635,398,53.907722,1,0,3,1,41,110.0,100.0,False
-23.969625,353,54.533224,1,0,1,1,34,80.0,100.0,False
-20.51573,403,55.240091,1,0,4,1,38,150.0,100.0,False
-22.370503,420,56.144161,1,0,3,1,40,120.0,100.0,False
-23.425138,336,58.694268,1,0,2,1,35,90.0,100.0,False
-19.053747,476,59.852865,1,0,4,1,48,160.0,100.0,False
32.407947,861,61.460317,2,1,14,2,90,390.0,100.0,True
-14.562589,774,64.944992,1,0,12,1,79,310.0,100.0,False
-21.452218,398,66.003689,1,0,3,1,41,120.0,100.0,False
-22.866097,303,66.500915,1,0,1,1,28,80.0,100.0,False
-22.123384,471,67.373065,1,0,3,1,47,110.0,100.0,False
-23.238436,359,68.08915,1,0,2,1,37,90.0,100.0,False
-23.053889,406,68.837558,1,0,2,1,42,90.0,100.0,False
-22.282517,360,71.471817,1,0,2,1,33,110.0,100.0,False
48.377603,639,72.732418,2,1,11,3,69,410.0,100.0,True
-24.564307,356,73.399682,1,0,1,1,37,80.0,100.0,False
49.240511,735,76.874336,2,1,12,3,77,450.0,100.0,True
32.787188,762,79.399355,2,1,10,2,71,340.0,100.0,True
31.083151,596,80.7898,2,1,10,2,62,310.0,100.0,True
99.871353,1070,85.209537,3,2,18,4,119,670.0,100.0,True
44.134459,411,86.001397,2,1,5,3,42,260.0,100.0,True
-21.60075,349,86.641122,1,0,3,1,37,130.0,100.0,False
-20.01679,378,87.435927,1,0,4,1,38,150.0,100.0,False
51.83163,1059,91.487405,2,1,18,3,119,600.0,100.0,True
-21.952385,316,92.057515,1,0,2,1,35,120.0,100.0,False
52.103169,940,93.964336,2,1,17,3,103,570.0,100.0,True
45.465508,500,96.986498,2,1,8,3,55,320.0,100.0,True
46.786374,524,97.978851,2,1,8,3,56,350.0,100.0,True
33.245355,860,99.709577,2,1,13,2,90,420.0,100.0,True
30.218938,553,102.545158,2,1,10,2,64,360.0,100.0,True
27.376278,408,103.535336,2,1,5,2,45,210.0,100.0,True
