#{"t_start": 1789238419.3213067, "env_id": "None"}
r,l,t,episode_max_phase,episode_phases_advanced,episode_enemies_destroyed,episode_spawners_destroyed,episode_shots_fired,episode_damage_dealt,episode_damage_taken,is_success
-40.691034,226,1.395118,1,0,0,0,20,0.0,100.0,False
-40.820407,235,1.822641,1,0,0,0,18,0.0,100.0,False
-40.649173,221,2.28708,1,0,0,0,21,0.0,100.0,False
-40.732392,229,2.752968,1,0,0,0,23,0.0,100.0,False
-39.080461,254,3.745684,1,0,1,0,24,20.0,100.0,False
-40.760224,239,4.204591,1,0,0,0,19,0.0,100.0,False
-40.836728,227,4.658447,1,0,0,0,21,0.0,100.0,False
-40.337189,217,5.053585,1,0,0,0,20,10.0,100.0,False
-40.541038,218,5.977923,1,0,0,0,19,0.0,100.0,False
-38.535731,245,6.419232,1,0,1,0,23,20.0,100.0,False
-40.896952,229,6.836078,1,0,0,0,18,0.0,100.0,False
-41.003951,249,7.342626,1,0,0,0,21,0.0,100.0,False
-40.666383,221,7.804343,1,0,0,0,18,0.0,100.0,False
-40.945235,236,8.804763,1,0,0,0,20,0.0,100.0,False
-38.145607,245,9.351593,1,0,1,0,23,30.0,100.0,False
-38.453604,238,9.78285,1,0,1,0,21,30.0,100.0,False
-33.711501,282,10.353943,1,0,3,0,26,70.0,100.0,False
-40.558157,218,11.252031,1,0,0,0,18,0.0,100.0,False
-38.795844,245,11.714766,1,0,1,0,22,20.0,100.0,False
-38.269839,240,12.177827,1,0,1,0,23,30.0,100.0,False
-38.286632,238,12.666409,1,0,1,0,21,30.0,100.0,False
-40.416878,233,13.639025,1,0,0,0,21,10.0,100.0,False
-38.455695,234,14.084384,1,0,1,0,22,20.0,100.0,False
-38.580651,252,14.562742,1,0,1,0,24,20.0,100.0,False
-37.774738,243,15.022401,1,0,1,0,22,30.0,100.0,False
-40.411464,216,15.406017,1,0,0,0,19,10.0,100.0,False
-36.168661,268,16.358525,1,0,2,0,29,40.0,100.0,False
-38.247518,254,16.839841,1,0,1,0,27,20.0,100.0,False
-37.638921,249,17.265757,1,0,1,0,26,30.0,100.0,False
-35.627971,286,18.406201,1,0,2,0,27,50.0,100.0,False
-23.865136,318,18.999516,1,0,3,1,32,110.0,100.0,False
-37.880398,248,19.452623,1,0,1,0,25,30.0,100.0,False
-38.333544,239,19.919096,1,0,1,0,28,20.0,100.0,False
-35.767712,243,20.848996,1,0,1,0,26,60.0,100.0,False
-26.494587,361,21.501864,1,0,2,1,39,90.0,100.0,False
-34.997353,273,22.022299,1,0,2,0,29,60.0,100.0,False
-36.462529,272,22.58233,1,0,2,0,25,40.0,100.0,False
-33.625298,260,23.741187,1,0,3,0,25,70.0,100.0,False
-38.369294,250,24.194816,1,0,1,0,27,30.0,100.0,False
-34.131956,296,24.742677,1,0,3,0,31,60.0,100.0,False
-37.244278,246,25.17421,1,0,1,0,25,40.0,100.0,False
-36.526021,251,26.130421,1,0,2,0,27,40.0,100.0,False
-32.465644,284,26.674524,1,0,3,0,29,90.0,100.0,False
-32.881991,294,27.260483,1,0,3,0,31,80.0,100.0,False
-32.986129,297,28.393502,1,0,3,0,31,80.0,100.0,False
-32.653523,254,28.876551,1,0,3,0,26,80.0,100.0,False
-33.5769,259,29.367097,1,0,3,0,28,70.0,100.0,False
-34.688836,234,29.808295,1,0,2,0,26,70.0,100.0,False
-36.523084,242,30.772729,1,0,2,0,24,40.0,100.0,False
-32.4705,301,32.587947,1,0,3,0,35,80.0,100.0,False
-35.485639,283,33.168896,1,0,2,0,29,60.0,100.0,False
-35.507221,270,33.672676,1,0,2,0,30,50.0,100.0,False
