#{"t_start": 1789238419.3220115, "env_id": "None"}
r,l,t,episode_max_phase,episode_phases_advanced,episode_enemies_destroyed,episode_spawners_destroyed,episode_shots_fired,episode_damage_dealt,episode_damage_taken,is_success
-40.909764,233,1.407641,1,0,0,0,21,0.0,100.0,False
-40.486325,213,1.792344,1,0,0,0,19,0.0,100.0,False
-40.787841,241,2.295814,1,0,0,0,21,0.0,100.0,False
-40.530991,224,2.75301,1,0,0,0,17,0.0,100.0,False
-40.911807,232,3.697182,1,0,0,0,22,0.0,100.0,False
-40.926798,226,4.130747,1,0,0,0,17,0.0,100.0,False
-40.690377,232,4.609282,1,0,0,0,20,0.0,100.0,False
-40.882011,225,5.012856,1,0,0,0,20,0.0,100.0,False
-40.618785,219,5.435063,1,0,0,0,20,0.0,100.0,False
-40.708031,206,6.306892,1,0,0,0,17,0.0,100.0,False
-40.756088,230,6.727253,1,0,0,0,19,0.0,100.0,False
-40.456653,206,7.099354,1,0,0,0,18,0.0,100.0,False
-40.977359,226,7.598058,1,0,0,0,26,0.0,100.0,False
-40.851046,225,8.603857,1,0,0,0,22,0.0,100.0,False
-36.662122,230,9.038385,1,0,1,0,20,50.0,100.0,False
-40.725318,209,9.50226,1,0,0,0,22,0.0,100.0,False
-40.44006,210,9.894024,1,0,0,0,16,0.0,100.0,False
-33.684817,276,10.453951,1,0,3,0,23,70.0,100.0,False
-36.163391,260,11.425551,1,0,2,0,23,50.0,100.0,False
-40.814672,230,11.879538,1,0,0,0,21,0.0,100.0,False
-38.640701,234,12.315865,1,0,1,0,23,20.0,100.0,False
-38.096663,208,12.765229,1,0,1,0,21,30.0,100.0,False
-34.429321,284,13.825,1,0,3,0,27,60.0,100.0,False
-38.554885,246,14.275444,1,0,1,0,25,20.0,100.0,False
-38.279863,245,14.754877,1,0,1,0,24,20.0,100.0,False
-40.787865,227,15.172186,1,0,0,0,22,0.0,100.0,False
-36.638352,249,16.103329,1,0,2,0,26,40.0,100.0,False
-31.569146,312,16.653988,1,0,4,0,32,90.0,100.0,False
-39.897631,215,17.03471,1,0,0,0,21,10.0,100.0,False
-38.335843,241,17.517254,1,0,1,0,26,20.0,100.0,False
-39.823321,208,18.470064,1,0,0,0,22,10.0,100.0,False
-35.844399,274,18.984087,1,0,2,0,31,50.0,100.0,False
-37.938542,237,19.416461,1,0,1,0,23,30.0,100.0,False
-37.683928,254,19.911019,1,0,1,0,29,30.0,100.0,False
-35.539833,277,20.902415,1,0,2,0,28,50.0,100.0,False
-23.791837,331,21.499505,1,0,3,1,33,110.0,100.0,False
-38.454137,248,21.972713,1,0,1,0,26,20.0,100.0,False
-38.070387,218,22.409089,1,0,1,0,22,30.0,100.0,False
-37.72856,205,23.477998,1,0,1,0,17,30.0,100.0,False
-34.740097,275,24.001987,1,0,2,0,28,70.0,100.0,False
-23.915098,340,24.615641,1,0,3,1,32,110.0,100.0,False
-34.427022,249,25.053167,1,0,2,0,25,70.0,100.0,False
-38.520106,253,26.020691,1,0,1,0,23,20.0,100.0,False
-33.818012,265,26.525298,1,0,3,0,23,60.0,100.0,False
-31.526831,273,27.067413,1,0,3,0,28,110.0,100.0,False
-35.791956,272,27.584146,1,0,2,0,29,40.0,100.0,False
-34.068451,284,28.699081,1,0,3,0,28,60.0,100.0,False
-23.470431,304,29.274136,1,0,3,1,31,110.0,100.0,False
-23.066075,284,29.805377,1,0,3,1,27,110.0,100.0,False
-32.960368,289,30.864531,1,0,3,0,32,80.0,100.0,False
-23.351321,308,32.684668,1,0,3,1,34,110.0,100.0,False
-30.378644,276,33.252234,1,0,4,0,31,100.0,100.0,False
-35.824367,266,33.755112,1,0,2,0,27,50.0,100.0,False
